,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,989298,,989298,557,989855,989855,23564,,557,-991364,-Infinity,-236666,-Infinity,-727559,-964225,-Infinity,,-964225,-Infinity,-0.06,-0.06,4274089,4274089,2729746,,2729746,129551,,26416,2885713,14534443,,,,,,,14534443,,17420156,,,,,581126,581126,,,,1354664,1354664,,,1935790,,16455476,-1004510,33400,,15484366,17420156,,17420156,-964225,557,,,425159,,,,,,-538509,-1531629,,,,,-1531629,,,,,4799884,4799884,,4799884,2729746,,-2070138,1.0067
2013,,12243,,,,3516599,,3516599,12243,3528842,3528842,29566,,12243,-3461061,-Infinity,3528842,Infinity,-6902656,-3373814,-Infinity,,-3373814,-Infinity,-0.03,-0.03,96884088,96884088,7562633,,7562633,221311,,128447,7912391,31208303,,,,,,,31208303,,39120694,,,,,251326,251326,,,,1460144,1460144,,,1711470,,39599737,-4378324,2187811,,37409224,39120694,,39120694,-3373814,12243,,1202318,-560589,,,,,-170578,-2890420,-5557131,,,,930802,-4626329,,12349636,,,,12349636,,4832887,7562633,2729746,-8447551,0.9413
2014,,,,,,3370540,,3370540,135002,3505542,3505542,124758,,135002,1782340,Infinity,-3505542,-Infinity,-4867758,-8373300,-Infinity,,-8373300,-Infinity,-0.06,-0.06,140188133,140188133,13840457,,13840457,91127,,158447,14090031,42914205,,,,,,,42914205,,57004236,,1354664,,,379305,1733969,,,,212144,212144,,,1946113,,62850418,-12751624,4959329,,55058123,57004236,,57004236,-8373300,135002,,1315822,-134865,,,,,5028422,-2028919,-12918537,,,,,-12918537,,23040250,,,-1814970,21225280,,6277824,13840457,7562633,-14947456,0.8604
2015,,,,,,4899506,,4899506,246130,5145636,5145636,193344,,246130,-4992337,-Infinity,-5145636,-Infinity,498319,-4647317,-Infinity,,-4647317,-Infinity,-0.02,-0.02,232516553,232516553,34303982,,34303982,306300,,203698,34813980,66324044,,,,,,17400,66341444,,101155424,,,,,999787,999787,,,,,,,,999787,,110024398,-17398941,7530180,,100155637,101155424,,101155424,-4647317,246130,,2112952,-98321,-215173,,,,-311266,-2697822,-22639334,,,,208600,-22430734,,48301000,,,-2708919,45592081,,20463525,34303982,13840457,-25337156,0.7224
2016,,,,,,13849945,,13849945,626964,14476909,14476909,466505,3487001,626964,-13909867,-Infinity,-14476909,-Infinity,-2764728,-17241637,-Infinity,290028,-16893468,-Infinity,-0.06,-0.06,300298973,300298973,31090313,47455100,78545413,807447,,72575,79425435,113048098,,,,,,22852,113070950,,192496385,,,,,2428124,2428124,70811801,,136588,113606,71061995,,,73490119,,125735515,-32743616,17005665,,109997564,183487683,9008702,192496385,-16893468,626964,290028,8100213,265919,-501147,,,-5452,-414608,-8024952,-44032415,,-47455100,,193799,-91293716,,2292480,,,92847435,95139915,965084,-3213669,31090313,34303982,-52057367,0.7443
2017,,,,,,17045412,,17045412,758063,17803475,17803475,1305784,8693847,758063,-46073759,-Infinity,-17803475,-Infinity,-39060447,-56863922,-Infinity,-33312,-56038329,-Infinity,-0.17,-0.17,321921938,321921938,164943850,,164943850,548069,,158875,165650794,157395629,,,,,,32927,157428556,,323079350,,,,,3014430,3014430,171369966,,280740,73509,171724215,,,174738645,,196311184,-88038390,28050059,,136322853,311061498,12017852,323079350,-56038329,758063,-33312,9183667,-253296,259378,,,-10075,35238710,-11144497,-37820571,,,47455100,,9634529,,62484188,,,72620918,135105106,258399,133853537,164943850,31090313,-48965068,0.7948
2018,,,,,,24413735,,24413735,1533634,25947369,25947369,2486565,11954146,1533634,10651091,Infinity,1182308,Infinity,,1182308,Infinity,-309298,2269689,Infinity,0.01,-0.06,345868725,413384053,125059189,,125059189,386939,,266353,125712481,200640373,,,,,,514711,201155084,,326867565,,,,,6517313,6517313,138190884,,199366,33412,138423662,,,144940975,,208711135,-85143089,41726724,,165294770,310235745,16631820,326867565,2269689,1533634,-309298,13736299,-340538,161130,,,-481784,-25341854,-8452068,-37767642,,,,,-37767642,,,,,2429425,2429425,3905624,-39884661,125059189,164943850,-46219710,0.7332
2019,,,,,,23202456,,23202456,2383177,25585633,25585633,1815590,12029896,2383177,465270,Infinity,-15615773,-Infinity,,-15615773,-Infinity,932283,-15531911,-Infinity,-0.04,-0.06,354593084,402676421,52117581,,52117581,610121,,734310,53462012,259968067,,,,,,95835,260063902,,313525914,,558960,,,4225835,4784795,121667199,,725066,,122392265,,2644967,127177060,,218787664,-103400960,49311975,,164698679,291875739,21650175,313525914,-15531911,2383177,932283,10867167,-1711094,28355,,,418876,-9745508,-12805886,-629160,,,,,-57679454,-784399,,,,-623651,-1408050,-1048218,-72941608,52117581,125059189,-13435046,0.77
2020,,,,,,21335377,,21335377,2281419,23616796,23616796,410498,13625095,2281419,-97418929,-Infinity,-113787802,-Infinity,,-113787802,-Infinity,702327,-109828218,-Infinity,-0.30,-0.30,370530748,370530748,74021706,,74021706,304606,,679727,75006039,282300663,,,,,,85369,282386032,,357392071,,777586,,,6544448,7322034,230106513,,711587,,230818100,,4031015,238140134,,255953457,-212301767,50599606,,94251296,332391430,25000641,357392071,-109828218,2281419,702327,9748199,204604,,,,,86274723,-10616946,-18242773,,,,,-18242773,-955431,24585307,,,27596327,51226203,-462359,21904125,74021706,52117581,-28859719,0.7851
