,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,346688,251550,95138,0.2744,,210890,,210890,12951,223841,475391,,5108,12951,-115752,-0.3339,-128703,-0.3712,-5108,-133811,-0.3860,,-133811,-0.3860,-0.00,-0.00,337444728,337444728,27579,,27579,65416,,6260,99255,55065,193045,,193045,,,,248110,,347365,109627,29000,,,,138627,60000,,,,60000,,,198627,20,3776,-2479631,,2624573,148738,347365,,347365,-133811,12951,,51368,1010836,,1740,,-39372,-1002804,-61460,-3260,,,,-68676,-68676,-45035,133832,,,52450,141247,,11111,27579,16468,-64720
2020,596735,350976,245759,0.4118,,1463417,,1463417,62740,1526157,1877133,,76001,62739,-1198607,-2.0086,-1280398,-2.1457,-56949,-1337347,-2.2411,,-1337347,-2.2411,-0.00,-0.00,505458544,505458544,46729,,46729,,7256,3120,57105,351393,172254,196951,369205,,,,720598,,777703,131700,632312,,13992,74501,852505,136565,,,,136565,,,989070,20,5394,-3816978,-50850,3651047,-211367,777703,,777703,-1337347,62739,,688000,-756028,,2744,,-795400,776791,-565845,-84688,-42609,,,-258221,-300830,-20532,400000,-189141,,695499,885826,,19150,46729,27579,-650533
2021,951302,307579,643723,0.6767,,3256155,,3256155,169563,3425718,3733297,,1080619,186063,-4113588,-4.3242,-2798495,-2.9418,-2581775,-5380270,-5.6557,,-5380270,-5.6557,-0.01,-0.01,684096652,684096652,122176,,122176,,,10681,132857,2520791,,224890,224890,,,35400,2781081,,2913938,253663,1511098,,119504,1137623,3021888,1425386,,,,1425386,,1583622,4447274,420,10815,-9197248,,7652677,-1533336,2913938,,2913938,-5380270,186063,,,-2093631,,7256,,-2889031,5235574,-2052264,-500737,-215000,,,-500737,-715737,-119318,1655000,,,1307766,2843448,,75447,122176,46729,-2553001
