,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2018,1821751000,1491783000,329968000,0.1811,,,,,2020967000,2020967000,3512750000,37663000,183697000,313514000,-1114431000,-0.6117,-1690999000,-0.9282,-237270000,-1928269000,-1.0585,-850000,-1610792000,-0.8842,-2.31,-2.31,696492801,696492801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1610792000,313514000,,69400000,1029084000,-69403000,,,1282666000,22065000,-176729000,-2063911000,-204141000,-121626000,,-95011000,-2475798000,-30506000,,,,2688975000,2658469000,-13119000,-7177000,2163942000,2171119000,-2240640000
2019,3458593000,2758318000,700275000,0.2025,,,,,3955545000,3955545000,6713863000,53244000,99587000,589914000,-2529600000,-0.7314,-3919498000,-1.1333,190248000,-3729250000,-1.0783,45637000,-3264738000,-0.9439,-4.69,-4.69,696492801,696492801,1340140000,,1340140000,404536000,,383599000,2128275000,25895545000,698416000,79865000,778281000,203719000,1150000,2140844000,29019539000,,31147814000,1371677000,688491000,,180390000,846974000,3087532000,24791669000,,,7643325000,32434994000,,21936792000,35522526000,,198000,-6574322000,-2611000,1879838000,-4696897000,30825629000,322185000,31147814000,-3264738000,589914000,,358969000,-2241923000,-175262000,,,-959257000,4109534000,-448244000,-3528821000,-1036973000,-80674000,,-169787000,-4775520000,-39030000,,,,5296301000,5257271000,3239000,36746000,2200688000,2163942000,-3977065000
2020,3415865000,3542918000,-127053000,-0.0372,,,,,2657086000,2657086000,6200004000,16910000,331217000,779368000,-1999267000,-0.5853,-4346763000,-1.2725,532412000,-3814351000,-1.1167,19506000,-3129358000,-0.9161,-4.49,-4.49,696492801,696492801,800535000,,800535000,336543000,,192150000,1329228000,21967043000,679351000,49896000,729247000,214940000,1377000,1114499000,24027106000,,25356334000,723411000,860645000,,176004000,429207000,2189267000,22570870000,,,8268120000,30838990000,,21111137000,33028257000,,196000,-9703490000,-158810000,2188319000,-7673785000,25354472000,1862000,25356334000,-3129358000,779368000,,62776000,99218000,-32749000,,,-860039000,1330988000,-857008000,-1463846000,-54481000,-99146000,,1150772000,-444087000,-817161000,,,,770347000,-46814000,1374000,-1346535000,854153000,2200688000,-2320854000
2021,2570127000,3084646000,-514519000,-0.2002,,,,1010582000,868569000,1879151000,4963797000,18973000,454703000,709473000,-3271387000,-1.2729,-3697483000,-1.4386,-930648000,-4628131000,-1.8007,3464000,-4439027000,-1.7272,-18.38,-18.38,263584930,263584930,923725000,,923725000,129943000,,417775000,1471443000,18426316000,677334000,56729000,734063000,199577000,,924772000,20284728000,,21756171000,,893067000,,119767000,1119911000,2132745000,20791224000,,,281641000,21072865000,,18818693000,23205610000,,73000,-14142517000,-31069000,12291446000,-1882067000,21323543000,432628000,21756171000,-4439027000,709473000,,213669000,-222804000,,,,-50910000,1826752000,-1911937000,-336892000,,-26704000,,-23639000,-347238000,-717372000,,,,3055343000,2337971000,2050000,80846000,934999000,854153000,-2248829000
