,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1987,7600000,4800000,2800000,0.3684,,,,1700000,400000,2100000,6900000,,,400000,1100000,0.1447,700000,0.0921,,700000,0.0921,300000,400000,0.0526,0.04,0.04,10000000,10000000,1700000,,1700000,1500000,1200000,100000,4500000,2500000,,200000,200000,,,100000,2800000,,7300000,,,,,1100000,1100000,1600000,,,,1600000,,,2700000,,,-500000,-1200000,6300000,4600000,7300000,,7300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,13500000,8400000,5100000,0.3778,,,,2500000,600000,3100000,11500000,,,600000,2600000,0.1926,2000000,0.1481,,2000000,0.1481,600000,1400000,0.1037,0.13,0.13,10769231,10769231,3800000,,3800000,1500000,1900000,100000,7300000,2500000,,100000,100000,,,,2600000,,9900000,,,,,2700000,2700000,800000,,100000,,900000,,,3600000,,,1100000,-1200000,6400000,6300000,9900000,,9900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,17900000,10500000,7400000,0.4134,,,,3000000,500000,3500000,14000000,,,500000,4600000,0.2570,3900000,0.2179,200000,4100000,0.2291,1500000,2600000,0.1453,0.23,0.23,11304348,11304348,1300000,,1300000,1700000,2800000,3400000,9200000,2400000,,100000,100000,,,200000,2700000,,11900000,900000,,,,3400000,4300000,100000,,,500000,600000,,,4900000,,,3800000,-1600000,4800000,7000000,11900000,,11900000,2600000,500000,-400000,,1000000,,-900000,,4900000,600000,4300000,-500000,,-4300000,4200000,100000,-500000,,600000,-2800000,,-800000,-3000000,,-3000000,,600000,3800000
1990,23900000,14000000,9900000,0.4142,,,,3400000,500000,3900000,17900000,,,500000,7200000,0.3013,6000000,0.2510,700000,6700000,0.2803,2400000,4300000,0.1799,0.37,0.37,11621622,11621622,1200000,,1200000,2300000,3500000,3700000,10700000,4500000,,100000,100000,,,300000,4900000,,15600000,1400000,,,,1800000,3200000,,,,900000,900000,,,4100000,,,8100000,-1700000,5100000,11500000,15600000,,15600000,4300000,500000,-100000,,2600000,,-700000,,7500000,-4400000,2900000,-2700000,,-4200000,3900000,400000,-2600000,,200000,,,-700000,-500000,,-500000,,1300000,200000
1991,29800000,16900000,12900000,0.4329,,,,4300000,600000,4900000,21800000,,,600000,8900000,0.2987,8000000,0.2685,300000,8300000,0.2785,2900000,5400000,0.1812,0.46,0.46,11739130,11739130,1600000,,1600000,4000000,4200000,4900000,14700000,6200000,,300000,300000,,,200000,6700000,,21400000,1500000,,,,2300000,3800000,,,,,,,,3800000,,,13500000,-2100000,6200000,17600000,21400000,,21400000,5400000,600000,100000,,3400000,,-700000,,10900000,-5600000,3900000,-2400000,,-4400000,3100000,-200000,-3900000,,400000,,,-100000,300000,,300000,,1200000,1500000
1992,36100000,19300000,16800000,0.4654,,,,6500000,900000,7400000,26700000,,,900000,11500000,0.3186,9400000,0.2604,1200000,10600000,0.2936,3700000,6900000,0.1911,0.58,0.57,11896552,12105263,1600000,,1600000,5400000,4200000,9100000,20300000,7000000,,400000,400000,,,300000,7700000,,28000000,1300000,,,,1300000,2600000,,,,500000,500000,,,3100000,,,20400000,-2800000,7300000,24900000,28000000,,28000000,6900000,900000,,,6800000,,,,17700000,-8200000,6400000,-1800000,,-8200000,4000000,-100000,-6100000,,700000,-1000000,,,-300000,,-300000,,1600000,4600000
1993,37000000,19500000,17500000,0.4730,,,,7600000,1000000,8600000,28100000,,,1000000,11600000,0.3135,8900000,0.2405,1700000,10600000,0.2865,3600000,7000000,0.1892,0.60,0.60,11666667,11666667,800000,,800000,6100000,4200000,9300000,20400000,7500000,,500000,500000,,,-100000,7900000,,28300000,1500000,,,,1400000,2900000,,,300000,300000,600000,,,3500000,,,24700000,-3700000,3800000,24800000,28300000,,28300000,7000000,1000000,300000,,-200000,,,,17500000,-700000,7400000,-1600000,,-15000000,15500000,100000,-1000000,,600000,-7200000,-700000,,-7300000,,-7300000,,1600000,5800000
1994,39600000,20700000,18900000,0.4773,1500000,,,6100000,1300000,8900000,29600000,,,1300000,12200000,0.3081,10000000,0.2525,900000,10900000,0.2753,3800000,7100000,0.1793,0.68,0.68,10441176,10441176,1600000,,1600000,6400000,200000,10100000,18300000,8100000,,900000,900000,,,100000,9100000,,27400000,1800000,,,,1600000,3400000,,,300000,300000,600000,,,4000000,,,23400000,-4900000,4900000,23400000,27400000,,27400000,7100000,1300000,-100000,,-2600000,,200000,,14900000,3100000,8800000,-2300000,,-3500000,6200000,-100000,300000,,100000,-8500000,,,-8400000,,-8400000,,800000,6500000
1995,42000000,20800000,21200000,0.5048,1800000,6000000,,6000000,1700000,9500000,30300000,,,1700000,14600000,0.3476,11700000,0.2786,1200000,12900000,0.3071,4500000,8400000,0.2000,0.83,0.82,10120482,10243902,5100000,,5100000,6700000,3300000,8700000,23800000,8900000,,600000,600000,,,,9500000,,33300000,1800000,,,,1900000,3700000,,,200000,200000,400000,,,4100000,,,29100000,-6000000,6100000,29200000,33300000,,33300000,8400000,1700000,-100000,,5200000,,700000,,20100000,-4100000,11100000,-2200000,,-6900000,4500000,100000,-4500000,,1100000,-4200000,,,-3100000,,-3100000,,1600000,8900000
1996,38700000,18100000,20600000,0.5323,1400000,5900000,,5900000,1400000,8700000,26800000,,,1400000,15100000,0.3902,11900000,0.3075,1800000,13700000,0.3540,4900000,8800000,0.2274,0.93,0.93,9462366,9462366,3000000,,3000000,5000000,4800000,2100000,14900000,13400000,,600000,600000,,,,14000000,,28900000,1900000,,,,2200000,4100000,,,300000,100000,400000,,,4500000,,,24000000,-7000000,7400000,24400000,28900000,,28900000,8800000,1400000,-100000,,-9300000,,-1500000,,10800000,10400000,11200000,-5900000,,-3300000,10000000,,800000,,600000,-14600000,,,-14000000,,-14000000,,5100000,5300000
