,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1985,174600000,89000000,85600000,0.4903,,64300000,,64300000,5200000,69500000,158500000,,,5200000,21200000,0.1214,16100000,0.0922,-100000,16000000,0.0916,6700000,9300000,0.0533,0.01,0.01,620000000,620000000,35700000,,35700000,31900000,30900000,10200000,108700000,35700000,,,,,,5200000,40900000,,149600000,,10000000,,,30600000,40600000,16900000,,4700000,1000000,22600000,,,63200000,,,31700000,-15100000,69800000,86400000,149600000,,149600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,149300000,81100000,68200000,0.4568,,56400000,,56400000,7800000,64200000,145300000,,,7800000,9900000,0.0663,4000000,0.0268,-1900000,2100000,0.0141,900000,1200000,0.0080,0.01,0.01,840448000,840448000,21800000,,21800000,39600000,34000000,8800000,104200000,43400000,,,,,,6500000,49900000,,154100000,,8700000,,,23700000,32400000,19600000,,8200000,1100000,28900000,,,61300000,,,32900000,-21600000,81500000,92800000,154100000,,154100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,174400000,93800000,80600000,0.4622,,69300000,,69300000,9300000,78600000,172400000,,,9300000,9800000,0.0562,2000000,0.0115,-1500000,500000,0.0029,200000,300000,0.0017,0.01,0.01,990272000,990272000,70700000,,70700000,49500000,47100000,11900000,179200000,47000000,,,,,,6400000,53400000,,232600000,,4700000,,,43400000,48100000,21100000,,8500000,1300000,30900000,,,79000000,,,34200000,-27000000,146400000,153600000,232600000,,232600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,362800000,180700000,182100000,0.5019,,100100000,,100100000,11400000,111500000,292200000,,,11400000,78100000,0.2153,70600000,0.1946,-3900000,66700000,0.1838,26700000,40000000,0.1103,0.04,0.04,1000000000,1000000000,100800000,,100800000,98600000,53800000,23000000,276200000,56000000,,,,,,7000000,63000000,,339200000,,10500000,,,106500000,117000000,11300000,,7000000,3100000,21400000,,,138400000,,,74300000,-33700000,160200000,200800000,339200000,,339200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,501800000,245400000,256400000,0.5110,,161200000,,161200000,11700000,172900000,418300000,,,11700000,96100000,0.1915,83500000,0.1664,900000,84400000,0.1682,32900000,51500000,0.1026,0.05,0.05,1030000000,1030000000,57400000,,57400000,131600000,77000000,76900000,342900000,82100000,,,,,,8900000,91000000,,433900000,122900000,14300000,,,5700000,142900000,29400000,,6100000,1100000,36600000,,,179500000,,,125800000,-39000000,167600000,254400000,433900000,,433900000,51500000,11700000,-3200000,,-44700000,,-26400000,,200000000,100000,15400000,-42900000,,-100600000,93500000,3800000,-46200000,,5000000,,,24700000,29700000,300000,29700000,,58200000,-27500000
1990,567100000,286000000,281100000,0.4957,,206200000,,206200000,16000000,222200000,508200000,,,16000000,70100000,0.1236,58900000,0.1039,-4800000,54100000,0.0954,20000000,34100000,0.0601,0.04,0.04,974285714,974285714,57100000,,57100000,147300000,102300000,60200000,366900000,181500000,,,,,,9600000,191100000,,558000000,154500000,27400000,,,13300000,195200000,53600000,,7800000,1100000,62500000,,,257700000,,,159800000,-55300000,195800000,300300000,558000000,,558000000,34100000,16000000,-6400000,,-28300000,,-19900000,,171700000,27000000,42400000,-111100000,,-36500000,71300000,4900000,-71400000,,4500000,,,24400000,28900000,-300000,28900000,,57400000,-68700000
1991,638600000,345500000,293100000,0.4590,,215900000,,215900000,24500000,240400000,585900000,,,24500000,64800000,0.1015,52700000,0.0825,-12400000,40300000,0.0631,14100000,26200000,0.0410,0.03,0.03,1048000000,1048000000,125200000,,125200000,152800000,101500000,54700000,434200000,213200000,,,,,,13400000,226600000,,660800000,147100000,36700000,,,16200000,200000000,124000000,,6500000,4800000,135300000,,,335300000,,,186100000,-72600000,212000000,325500000,660800000,,660800000,26200000,24500000,-1000000,,62500000,,-2300000,,234200000,-73200000,39000000,-67500000,,-42700000,42700000,4800000,-62700000,,6500000,,,87400000,93900000,-2100000,93900000,,57100000,-28500000
1992,751400000,414300000,337100000,0.4486,,235600000,,235600000,28900000,264500000,678800000,,,28900000,87800000,0.1168,72600000,0.0966,-13700000,58900000,0.0784,19400000,39500000,0.0526,0.04,0.04,1128571429,1128571429,159500000,,159500000,191500000,110700000,120100000,581800000,258500000,,,,,,13500000,272000000,,853800000,185700000,33900000,,,28600000,248200000,118400000,,6100000,7000000,131500000,,,379700000,,,225500000,-85600000,334200000,474100000,853800000,,853800000,39500000,28900000,-9800000,,99400000,,-6200000,,333600000,-98800000,59200000,-66600000,,-82600000,34400000,5600000,-109200000,,102600000,,,-19100000,83500000,800000,83500000,,125200000,-7400000
1993,1080000000,565500000,514500000,0.4764,,311800000,,311800000,38900000,350700000,916200000,,,38900000,189300000,0.1753,163800000,0.1517,-13400000,150400000,0.1393,50700000,99700000,0.0923,0.08,0.08,1246250000,1246250000,119600000,,119600000,256000000,154600000,245700000,775900000,327700000,,,,,,16600000,344300000,,1120200000,282700000,48700000,,,49100000,380500000,121100000,,7200000,12600000,140900000,,,521400000,,,325200000,-121900000,395500000,598800000,1120200000,,1120200000,99700000,38900000,-23000000,,61800000,,-42700000,,395400000,-60400000,117000000,-99400000,,-239000000,155700000,-1900000,-184600000,,21600000,,,6200000,27800000,-100000,27800000,,159500000,17600000
1994,1659800000,891500000,768300000,0.4629,189100000,242000000,,242000000,-2000000,429100000,1320600000,,,59100000,396900000,0.2391,339200000,0.2044,-4700000,334500000,0.2015,117100000,220700000,0.1330,0.17,0.17,1360336000,1360336000,160300000,,160300000,405800000,245700000,418700000,1230500000,452500000,,,,,,19700000,472200000,,1702700000,378200000,58500000,,,59700000,496400000,209100000,,11600000,19300000,240000000,,,736400000,,800000,545900000,-170100000,589700000,966300000,1702700000,,1702700000,220700000,59100000,-32700000,,338700000,,-80500000,,734100000,-474800000,111000000,-180400000,,,151300000,-266800000,-295900000,,134300000,,,89900000,224200000,1400000,40700000,160300000,119600000,-69400000
1995,3061900000,1652000000,1409900000,0.4605,329700000,386200000,,386200000,,715900000,2367900000,,,83200000,781800000,0.2553,693900000,0.2266,4600000,698500000,0.2281,244500000,454100000,0.1483,0.32,0.32,2837568000,2837568000,285800000,483500000,769300000,817700000,427400000,297200000,2311600000,630700000,,,,,,23100000,653800000,,2965400000,659600000,82800000,,,119300000,861700000,279800000,,11600000,28800000,320200000,,,1181900000,,1800000,1000000000,-228900000,1010600000,1783500000,2965400000,,2965400000,454100000,83200000,-99300000,,715800000,,-186400000,,1449900000,-1011100000,142700000,-265600000,,-572700000,351200000,100000,-487000000,,370400000,,,102500000,472900000,-3000000,125500000,285800000,160300000,-122900000
