,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1999,743954,220631,523323,0.7034,232250,,,,543986,776236,996867,,,28678,-240624,-0.3234,-252913,-0.3400,,,,,-269302,-0.3620,-0.20,-0.20,1647387,1647387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-269302,28678,,,100075,,-11352,,,52925,-87624,-26472,,,,207678,181206,,190918,,,-4910,186008,,279590,376365,96775,-114096
2000,1261866,441865,820001,0.6498,570856,,,,1367497,1938353,2380218,,,44106,-1054113,-0.8354,-1118352,-0.8863,,,,,-1098219,-0.8703,-0.40,-0.40,2729578,2729578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1098219,44106,,,,,-62807,,,-62560,-1116673,-99875,,,,,-99875,,1475873,,,-14925,1460948,,244400,620765,376365,-1216548
2001,4077736,2069740,2007996,0.4924,1159666,,,,835370,1995036,4064776,12960,79598,91653,-1394259,-0.3419,12960,0.0032,-1578470,-1565510,-0.3839,,-1565510,-0.3839,-0.25,-0.25,6263920,6263920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1565510,91653,,,,,-5990,,,395662,-1078195,-46993,,,,,-46993,,132943,,,532899,665842,,-459346,177586,636932,-1125188
2002,3285315,1557736,1727579,0.5258,691426,,,,1644932,2336358,3894094,4190,87324,80242,-488286,-0.1486,-608779,-0.1853,36061,,,,-655852,-0.1996,-0.09,-0.09,7344280,7344280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-655852,80242,,,,,72853,,,38196,-537414,-33788,,,,,-33788,,495000,,,93865,588865,,17663,195249,177586,-571202
2003,4256854,1897319,2359535,0.5543,641125,,,,1798437,2439562,4336881,,,59694,-93034,-0.0219,-80027,-0.0188,5385,,,,-152728,-0.0359,-0.02,-0.02,9364650,9364650,245795,,245795,551576,232815,34451,1064637,115633,,,,,,,115633,,1180270,272129,283148,,250012,209288,1014577,597505,,,,597505,,,1612082,,53280,-6823443,-259038,6597389,-431812,1180270,,1180270,-152728,59694,,,50060,,-58118,,50060,-137167,-180141,-32343,,,,,-32343,,250000,,,13030,263030,,50546,245795,195249,-212484
2004,4837121,2123704,2713417,0.5610,890093,,,,2825539,3715632,5839336,9672,157893,60074,-932476,-0.1928,-1002215,-0.2072,-7,,,,-1150443,-0.2378,-0.09,-0.09,12853452,12853452,2058929,,2058929,1028850,370784,290546,3749109,203309,,,,,,234641,437950,,4187059,368230,756353,,416513,187385,1728481,2337345,,,,2337345,,,4065826,,67998,-7973886,-319112,8346233,121233,4187059,,4187059,-1150443,60074,,,1970568,,-137969,,2020628,-2723847,-1843648,-147751,,,,,-147751,,1492288,,,2312245,3804533,,1813134,2058929,245795,-1991399
2005,6082238,2575742,3506496,0.5765,1405477,,,,3798592,5204069,7779811,13028,361840,91714,-1566840,-0.2576,-1697573,-0.2791,25991,,,,-2020394,-0.3322,-0.15,-0.15,13648711,13648711,1361717,,1361717,1479526,477719,268373,3587335,374269,,,,,,330882,705151,,4292486,423396,998061,,877782,436180,2735419,2210592,,,,2210592,,,4946011,,71258,-9994280,-264709,9534206,-653525,4292486,,4292486,-2020394,91714,,,-1168712,,-106935,,851916,2144562,-952830,-262673,,,,,-262673,,436,,,517855,518291,,-697212,1361717,2058929,-1215503
2006,6716150,3255645,3460505,0.5153,1496686,,,,3506171,5002857,8258502,13538,691835,424645,-829255,-0.1235,-1542352,-0.2296,274914,,,,-1945735,-0.2897,-0.13,-0.13,14553152,14553152,615204,,615204,2289678,653159,315226,3873267,502309,,,,,,202952,705261,,4578528,688623,2081122,,944372,739958,4454075,2192472,,,207635,2400107,,,6854182,,73263,-11940015,-251849,9842947,-2275654,4578528,,4578528,-1945735,424645,,,-1432724,,-175440,,-580808,653115,-2300699,-256475,,,,530428,273953,,1675,,,1278558,1280233,,-746513,615204,1361717,-2557174
2007,5377207,2536956,2840251,0.5282,1610360,,,,2819137,4429497,6966453,4439,675804,462727,1278967,0.2378,-1589246,-0.2956,2401047,,,,140436,0.0261,0.01,0.01,14809963,14977213,278701,,278701,501078,66966,427136,1273881,293644,,,,,,35183,328827,,1602708,551102,610716,,564176,594875,2320869,909442,,,207635,1117077,,,3437946,,75153,-11799579,-358001,10247189,-1835238,1602708,,1602708,140436,462727,,,-466180,,238835,,-1046988,-76684,60299,-27693,,,,781862,754169,,9000,,,-1159971,-1150971,,-336503,278701,615204,32606
2008,,,,,,,,,,,77618,13204,205,273162,195544,Infinity,-77618,-Infinity,,,,,574131,Infinity,0.05,0.05,12515139,12515139,212278,,212278,,,9559,221837,,,,,,,207250,207250,,429087,9224,5435,,,,14659,,,,,,,,14659,,89413,-11225448,,11550463,414428,429087,,429087,574131,273162,,,1254166,,-3613,,207178,-2965830,-864371,-3472,,,,602528,599056,,225000,,,-26108,198892,,-66423,212278,278701,-867843
