,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2007,,,,,,1220727,,1220727,,,1220727,,,,-1220727,-Infinity,-1220727,-Infinity,,,,,-1220727,-Infinity,-30.00,-30.00,38092,38092,256,,256,,,,256,360000,,,,,,,360000,,360256,72656,9750,,,1186830,1269236,81408,,,,81408,,,1350644,,17759,-5141809,,4133662,-990388,360256,,360256,-1220727,,,,1194691,,,,-1268980,,-26036,,,,,,,,,,,26292,26292,,,256,,-26036
2008,,,,,,302869,,302869,,302869,302869,,9425,,-302869,-Infinity,-302869,-Infinity,,,,,-312294,-Infinity,-5.26,-4.86,59381,64294,419,,419,,,3000,3419,360000,,,,,,,360000,,363419,122601,34532,,,1026092,1183225,407651,,,,407651,,,1590876,,18009,-5454103,,4208637,-1227457,363419,,363419,-312294,,,,89174,,,,-1179806,187921,-35199,,,,,,,,,,,35362,35362,,163,419,256,-35199
2009,,,,,,279782,,279782,,279782,279782,,30868,,-279782,-Infinity,-279782,-Infinity,,,,,-310650,-Infinity,-5.13,-4.73,60509,65655,,,,,,3000,3000,360000,,,,,,,360000,,363000,74715,374695,,,1296766,1746176,5959,,,66222,72181,,,1818357,,18285,-5764753,,4291111,-1455357,363000,,363000,-310650,,,,-563370,,,,-1743176,812677,-61343,,,,,,,,,,,60924,60924,,,,419,-61343
2010,250802,,250802,1.0000,,1587227,,1587227,,1587227,1587227,,27621,,-1336425,-5.3286,-1336425,-5.3286,,,,,-1364046,-5.4387,-30.00,-30.00,65543,65543,82483,,82483,,,9000,91483,360000,,,,,,,360000,,451483,50820,,,,1470209,1521029,,,,,,,,1521029,,21859,-7128799,,6037394,-1069546,451483,,451483,-1364046,,,,313630,,,,-1429546,1208398,157982,,,,,,,,,,,-75499,-75499,,,82483,,157982
2011,,,,,,2104268,,2104268,,2104268,2104268,,,,-2104268,-Infinity,-2104268,-Infinity,,,,,-2104268,-Infinity,-30.00,-30.00,80476,80476,276,,276,,,73000,73276,360000,,,,,,,360000,,433276,76470,,,,452799,529269,,,,,,,,529269,,27181,-9233067,,9109893,-95993,433276,,433276,-2104268,,,1105138,973553,,,,-455993,-56630,-82207,,,,,,,,,,,,,,-82207,276,82483,-82207
2012,1000000,,1000000,1.0000,,2273678,,2273678,,2273678,2273678,,,,-2220774,-2.2208,-1273678,-1.2737,-947096,-2220774,-2.2208,,-2220774,-2.2208,-30.00,-30.00,95115,95115,,,,,,55498,55498,360000,,,,,,,360000,,415498,70470,,,,1168882,1239352,,,,,,,,1239352,,31860,-11453841,,10598127,-823854,415498,,415498,-2220774,,,,-727861,,,,-1183854,2948359,-276,,,,,,,,,,,,,,,,276,-276
2013,1000000,,1000000,1.0000,,8019876,,8019876,,8019876,8019876,,,,-7019876,-7.0199,-7019876,-7.0199,,-7019876,-7.0199,,-7019876,-7.0199,-54.01,-54.01,132440,132440,478,,478,,,37998,38476,360000,,,,,,,360000,,398476,106316,,,,6556935,6663251,3000,,,,3000,,,6666251,,3983,-18473717,,12201959,-6267775,398476,,398476,-7019876,,,1526704,-5440921,,,,-6624775,10931571,-2522,,,,,,,,,,,3000,3000,,,478,,-2522
2014,161510,,161510,1.0000,,2710769,,2710769,33861,2744630,2744630,,,33861,-2909259,-18.0129,-2583120,-15.9936,-360000,-2943120,-18.2225,,-2943120,-18.2225,105.01,105.01,28199,28199,3604,,3604,,,,3604,342376,,,,,,,342376,,345980,162975,68500,3737,,10166,241641,,,,56847,56847,,,298488,,14275,-21416837,,21450054,47492,345980,,345980,-2943120,33861,,,6386738,,,,-238037,-3098142,379337,,,,,,,,,,,-376211,-376211,,3126,3604,478,379337
2015,,,,,,1418198,,1418198,67722,1485920,1485920,,10549,67722,-1418198,-Infinity,-2212620,-Infinity,-431749,-2644369,-Infinity,,-2284370,-Infinity,-2.64,-2.64,863752,863752,2563,,2563,,,439389,441952,287598,,,,,,,287598,,729550,,54201,,,66200,120401,,,,158497,158497,,,278898,300,26340,-23701207,,24125219,450652,729550,,729550,-2284370,67722,,689128,559588,,,,321551,947167,-20765,,,,,,,,,,,19724,19724,,-1041,2563,3604,-20765
2016,741845,477000,264845,0.3570,221667,1824495,95950,1920445,5071,2147183,2624183,,57134,5071,-2122267,-2.8608,-1882338,-2.5374,-302134,-2184472,-2.9446,,-2184472,-2.9446,-2.08,-2.08,1048262,1048262,,,,,198000,5452,203452,637,,,,,,,637,,204089,111395,115712,,,637209,864316,2045774,,,,2045774,,,2910090,500,85,-26173277,-71,23466762,-2706001,204089,,204089,-2184472,5071,,,-982415,,477000,,-660864,3564069,402253,-708,,,,,-708,-247111,,,,-156997,-404108,,,,2563,401545
