,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2008,,,,,3110000,1409000,2769000,4178000,,7288000,7288000,,157000,107000,-7181000,-Infinity,-7288000,-Infinity,-51000,-7339000,-Infinity,-7000,-7332000,-Infinity,-7016.27,-7016.27,1045,1045,6004000,20000,6024000,,,98000,6122000,259000,,,,,50000,12000,321000,,6443000,,696000,,,585000,1281000,,,,16132000,16132000,,,17413000,24000,22000,-13976000,-193000,3153000,-10970000,6443000,,6443000,-7332000,107000,-7000,,-77000,,,,4841000,13000,-7296000,-101000,,-8000,,,-109000,,,,,5000000,5000000,-44000,-2449000,6004000,8453000,-7397000
2009,20000,31000,-11000,-0.5500,1975000,1568000,1752000,3320000,,5295000,5326000,,617000,113000,-5346000,-267.3000,-5306000,-265.3000,-770000,-6076000,-303.8000,73000,-6149000,-307.4500,-5884.21,-5884.21,1045,1045,744000,2602000,3346000,,,172000,3518000,179000,,,,,80000,12000,271000,,3789000,,2469000,,,2250000,4719000,,,,15448000,15448000,,,20167000,24000,22000,-20125000,-306000,4007000,-16378000,3789000,,3789000,-6149000,113000,-25000,,-6042000,,,,-1201000,7253000,-4850000,-33000,,-2582000,,,-2615000,-799000,,,,2982000,2183000,22000,-5260000,744000,6004000,-4883000
2010,211000,180000,31000,0.1469,2357000,2074000,2095000,4169000,,6526000,6706000,,4304000,87000,-5516000,-26.1422,-6495000,-30.7820,-3412000,-9907000,-46.9526,35000,-9942000,-47.1185,-1890.00,-1890.00,5257,5257,5407000,20000,5427000,80000,,168000,5675000,178000,,,,,27000,9000,214000,,5889000,170000,1262000,,,837000,2269000,1911000,,,1948000,3859000,,,6128000,,54000,-30067000,-393000,30167000,-239000,5889000,,5889000,-9942000,87000,132000,,4607000,,,,3406000,-1245000,-6361000,-86000,,,,2585000,2499000,-757000,9263000,,,14000,8520000,5000,4663000,5407000,744000,-6447000
2011,718000,155000,563000,0.7841,2017000,2777000,2193000,4970000,,6987000,7142000,,1525000,61000,-5803000,-8.0822,-6424000,-8.9471,-965000,-7389000,-10.2911,90000,-7479000,-10.4164,-702.00,-702.00,10621,10621,1190000,,1190000,341000,,187000,1718000,144000,,,,,25000,8000,177000,,1895000,,,,,723000,723000,,,,2337000,2337000,,,3060000,,100000,-37546000,-454000,36735000,-1165000,1895000,,1895000,-7479000,61000,24000,1769000,-2411000,-283000,,,995000,2656000,-5380000,-27000,,,20000,1000,-6000,-2095000,785000,,,2508000,1198000,-29000,-4217000,1190000,5407000,-5407000
2012,369000,12512000,-12143000,-32.9079,1740000,,,,10885000,12625000,25137000,,,2501000,-18285000,-49.5528,-24768000,-67.1220,3982000,-20786000,-56.3306,55000,-20841000,-56.4797,-318.00,-366.00,65185,69441,56960000,,56960000,151000,,318000,57429000,294000,65965000,34044000,100009000,,,54000,100357000,,157786000,1444000,,,,398000,1842000,,,,7612000,7612000,,,9454000,,819000,-23595000,-47000,171155000,148332000,157786000,,157786000,-20841000,2501000,-58000,8087000,54592000,,,,55587000,-58749000,-14468000,-22756000,3326000,,,-22594000,-19476000,,76110000,,,9584000,85694000,-2000,51748000,56960000,5212000,-37224000
2013,1100000,,1100000,1.0000,1512000,40365000,,40365000,,41877000,41877000,,,5220000,-47213000,-42.9209,-40777000,-37.0700,-971000,-41748000,-37.9527,,-52433000,-47.6664,-378.00,-378.00,138669,138801,33586000,,33586000,,,1242000,34828000,230000,65757000,22748000,88505000,,,247000,88982000,,123810000,,,,,5488000,5488000,,,,4040000,4040000,,,9528000,,845000,-76028000,-134000,189599000,114282000,123810000,,123810000,-52433000,5220000,,12093000,-26247000,,,,29340000,37902000,-23465000,-1443000,,,,-1613000,-1636000,,,,,1564000,1564000,163000,-23374000,33586000,56960000,-24908000
2014,1425000,25368000,-23943000,-16.8021,889000,,,,20607000,21496000,46864000,,,4023000,-105654000,-74.1432,-111196000,-78.0323,1974000,-109222000,-76.6470,,-109677000,-76.9663,-738.00,-744.00,149400,150816,16023000,,16023000,,,2577000,18600000,221000,,17625000,17625000,,,989000,18835000,,37435000,,,,,4732000,4732000,,,,1523000,1523000,,,6255000,,934000,-185705000,-389000,216340000,31180000,37435000,,37435000,-109677000,4023000,,10967000,-15472000,,,,13868000,81777000,-28382000,-246000,,,,-2404000,-2650000,,,,,13452000,13452000,17000,-17563000,16023000,33586000,-28628000
2015,22687000,19353000,3334000,0.1470,,,,,13678000,13678000,33031000,,2594000,3516000,-5913000,-0.2606,-10344000,-0.4559,-1780000,-12124000,-0.5344,-866000,-11157000,-0.4918,-65.40,-65.40,170295,170295,24951000,,24951000,246000,379000,2701000,28277000,,4863000,16476000,21339000,,,916000,22255000,,50532000,4278000,3184000,538000,,1752000,9214000,,,,802000,802000,,,10016000,,132000,-196862000,,237246000,40516000,50532000,,50532000,-11157000,3516000,-866000,5064000,5195000,,,,19063000,-4323000,-2571000,,144000,,,-248000,-104000,-610000,,,,12207000,11597000,6000,8928000,24951000,16023000,-2571000
2016,18974000,12819000,6155000,0.3244,681000,12861000,1248000,14109000,13782000,28572000,41391000,,1698000,1845000,-20463000,-1.0785,-22417000,-1.1815,-1586000,-24003000,-1.2650,,-24006000,-1.2652,-94.80,-94.80,252787,252787,17910000,,17910000,449000,2943000,2242000,23544000,16467000,25166000,15610000,40776000,,,2020000,59263000,,82807000,9555000,,676000,143000,2075000,11773000,6500000,,,365000,6865000,,,18638000,5000,183000,-220868000,-13000,280221000,59528000,78166000,4641000,82807000,-24006000,1845000,,2570000,-7292000,-132000,16000,,11771000,18442000,-8441000,-641000,2114000,,,2001000,3474000,-2011000,,,,-50000,-2061000,-13000,-7041000,17910000,24951000,-9082000
2017,48823000,39343000,9480000,0.1942,,16577000,,16577000,7976000,24553000,63896000,,731000,7976000,-20022000,-0.4101,-15073000,-0.3087,-928000,-16001000,-0.3277,111000,-28840000,-0.5907,-77.40,-77.64,371449,371449,6368000,,6368000,800000,1159000,7766000,16093000,15797000,19630000,11547000,31177000,,,2173000,49147000,,65240000,3362000,,615000,,9135000,12497000,6500000,,,404000,6904000,,,19401000,4000,265000,-249708000,-74000,290396000,40883000,60284000,4956000,65240000,-28840000,7976000,,2177000,-8175000,,1347000,-3114000,3596000,14690000,-12172000,-4712000,276000,,,-83000,-4286000,,6584000,,,-497000,6087000,-61000,-11542000,6368000,17910000,-16884000
