,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,448574,53782,394792,0.8801,,591897,,591897,125220,717117,770899,,,,-322325,-0.7186,-322325,-0.7186,,,,,-322325,-0.7186,-1.20,-1.20,284967,284967,102223,,102223,61245,,226789,390257,526819,,,,,,279773,806592,,1196849,85929,,,,259300,345229,,,,,,,,345229,,22124,-4775138,-968315,6572949,851620,1196849,,1196849,-322325,,,,133962,,,,45028,633442,445079,-513978,,,,54231,-459747,,,,,,,,-14668,102223,116891,-68899
1997,383951,37016,346935,0.9036,,608921,,608921,90329,699250,736266,,,,-352315,-0.9176,-352315,-0.9176,,,,,-352315,-0.9176,-1.20,-1.20,299336,299336,238465,,238465,46870,,22555,307890,451225,,,,,,351825,803050,,1110940,190611,,,,230624,421235,185000,,,,185000,,,606235,,22799,-5127453,-1007792,6617151,504705,1110940,,1110940,-352315,,,,-158373,,,,-113345,551690,41002,-230912,,,,141152,-89760,,,,,185000,185000,,136242,238465,102223,-189910
1998,910824,75775,835049,0.9168,,575955,,575955,119653,695608,771383,,,,110538,0.1214,139441,0.1531,,,,,110538,0.1214,0.30,0.30,312491,312491,425306,,425306,115144,,27585,568035,726197,,,,,,290540,1016737,,1584772,,52205,,,566564,618769,280360,,,,280360,,,899129,,24581,-5016915,-1127446,6805423,685643,1584772,,1584772,110538,,,,62611,,,,-50734,175404,348553,-556397,,,,278229,-278168,-34544,,,,151000,116456,,186841,425306,238465,-207844
1999,1316877,78971,1237906,0.9400,,473355,,473355,398902,872257,951228,,,,330250,0.2508,365649,0.2777,,,,,330250,0.2508,0.90,0.90,345286,372533,335603,,335603,108913,,28593,473109,1071427,,,,,,239095,1310522,,1783631,,126570,,,313165,439735,81003,,,,81003,,,520738,,25956,-4686665,-1416542,7340144,1262893,1783631,,1783631,330250,,,,84108,,,,33374,-13999,400359,-602457,,,,501951,-100506,-392127,,,,2571,-389556,,-89703,335603,425306,-202098
2000,1424278,91054,1333224,0.9361,,555870,,555870,265094,820964,912018,,,265094,783663,0.5502,512260,0.3597,6309,518569,0.3641,23000,495569,0.3479,1.35,1.35,347152,362901,507382,18823,526205,340177,,9259,875641,72965,,,,,,1661218,1734183,,2609824,363955,236746,,,192713,793414,,,,,,,,793414,,26729,-4191096,-128689,6109466,1816410,2609824,,2609824,495569,265094,,,48853,,,,82227,22308,831824,-793812,,,,114224,-679588,,20800,,,-1257,19543,,171779,507382,335603,38012
2001,3940563,122114,3818449,0.9690,,559884,,559884,412688,972572,1094686,73081,7949,432313,3278190,0.8319,2845877,0.7222,-7949,2837928,0.7202,339424,2498504,0.6340,6.90,6.75,363631,370069,2695583,,2695583,574159,,33721,3303463,2452128,,,,,,239095,2691223,,5994686,1036715,,,,444232,1480947,,,179200,,179200,,,1660147,,29060,-1692592,-1949546,7947617,4334539,5994686,,5994686,2498504,432313,179200,,1740289,,,,1822516,-1054832,3795474,-1392038,,,,21511,-1370527,,,,,-236746,-236746,,2188201,2695583,507382,2403436
2002,869522,142514,727008,0.8361,,604606,,604606,358912,963518,1106032,41372,479,372746,136236,0.1567,-236510,-0.2720,-479,-236989,-0.2726,-114904,-122085,-0.1404,-0.30,-0.30,389320,389320,916001,,916001,378577,,38643,1333221,3231844,,,,,,239095,3470939,,4804160,257847,,,,230775,488622,,,89250,,89250,,,577872,,29320,-1814677,-2308459,8320104,4226288,4804160,,4804160,-122085,372746,-89250,,-977917,,,,844599,175552,-640954,-1203729,,,,65101,-1138628,,,,,,,,-1779582,916001,2695583,-1844683
2003,1323673,159948,1163725,0.8792,,632035,,632035,428964,1060999,1220947,,,438781,538658,0.4069,102726,0.0776,,102726,0.0776,42100,57777,0.0436,0.15,0.15,390923,405570,776566,,776566,275561,,41004,1093131,4097494,,,,,,,4097494,,5190625,599580,,,,150821,750401,,,131350,17841,149191,,,899592,,29320,-1756900,-7184,6025797,4291033,5190625,,5190625,57777,438781,42100,,-501869,,,,342730,864303,901092,-1378356,,,,98734,-1279622,,,,,239095,239095,,-139435,776566,916001,-477264
2004,1823936,242472,1581464,0.8671,,628265,,628265,587554,1215819,1458291,3256,6152,584994,956791,0.5246,365645,0.2005,,365645,0.2005,164970,200675,0.1100,0.45,0.45,391740,445797,1329376,,1329376,569300,,35560,1934236,5011569,,,,,,,5011569,,6945805,1003588,410719,,,621015,2035322,,,296320,79582,375902,,,2411224,,29796,-1556225,-3592,6064602,4534581,6945805,,6945805,200675,584994,164970,,-443816,,,,-101086,1029723,1536546,-1448114,,,,14378,-1433736,,,,,450000,450000,,552810,1329376,776566,88432
