,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,13122,13122,13122,,,,-13122,-Infinity,-13122,-Infinity,,,,,-13122,-Infinity,-112.15,-112.15,117,117,14895,,14895,,,,14895,,,,,,,,,,14895,1500,,,,,1500,,,,,,,,1500,,9388,-13122,,17129,13395,14895,,14895,-13122,,,,1500,,,1500,-17710,8500,-3122,,,,,,,,42000,,,-23983,18017,,,14895,,-3122
2008,,,,,,24079,2000,26079,,26079,26079,,5026,,-26079,-Infinity,-26079,-Infinity,,,,,-31105,-Infinity,-265.85,-265.85,117,117,4362,,4362,,,667,5029,,,,,,,,,,5029,5213,17000,,,526,22739,,,,,,,,22739,,9388,-44227,,17129,-17710,5029,,5029,-31105,,,,-25015,,,3713,-42725,28587,-27533,,,,,,,,,,,17000,17000,,-10533,4362,14895,-27533
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,23470,23470,112116,,112116,,,,112116,,,,,,,,,,112116,14314,,,,,14314,,,,,,,,14314,73000,29660,-1201130,,1196272,97802,112116,,112116,-25015,,,,140527,,,4759,97802,-125737,-10225,,,,,,,,,,,6500,6500,,-3725,637,4362,-10225
2010,,,,,,537382,,537382,,537382,537382,,,,-537382,-Infinity,-537382,-Infinity,,-537382,-Infinity,,-537382,-Infinity,-1403.09,-1403.09,383,383,162391,,162391,,,45233,207624,,,,,,,,,,207624,11404,,,,,11404,,,,,,,,11404,73000,30691,-1738512,,1831041,196220,207624,,207624,-537382,,,237200,98418,,,-2910,196220,-146561,-348325,,,,,,,,398600,,,,398600,,50275,162391,112116,-348325
2011,,,,,142650,413552,,413552,,556202,556202,,,,-556202,-Infinity,-556202,-Infinity,,,,,-556202,-Infinity,-913.30,-913.30,609,609,60692,,60692,,,45745,106437,,,,,,,,,,106437,3434,,,,,3434,,,,,,,,3434,,48729,-2294714,,2348988,103003,106437,,106437,-556202,,,267385,-93217,,,-7970,103003,84735,-297299,,,,,,,,195600,,,,195600,,-101699,60692,162391,-297299
2012,,,,,1829,704851,,704851,,706680,706680,,1272,,-706680,-Infinity,-706680,-Infinity,-1272,-707952,-Infinity,,-707952,-Infinity,-1102.73,-1102.73,642,642,132638,,132638,,,2155,134793,,,,,,,,,,134793,595,62500,,,1272,64367,,,,,,,,64367,,51416,-3002666,,3021676,70426,134793,,134793,-707952,,,272875,-32577,,,-2839,70426,74600,-393054,,,,,,,,402500,,,62500,465000,,71946,132638,60692,-393054
2013,,,,,137400,1798677,,1798677,,1936077,1936077,,6455,,-1936077,-Infinity,-1936077,-Infinity,-555406,-2491483,-Infinity,,-2491483,-Infinity,-3308.74,-3308.74,753,753,31240,,31240,,,,31240,,,,,,,,,,31240,23809,12500,,,2641,38950,,,,,,,,38950,,60299,-5494149,,5426140,-7710,31240,,31240,-2491483,,,1246310,-78136,,,23214,-7710,758911,-564398,,,,,,,,,,,463000,463000,,-101398,31240,132638,-564398
2014,,,,,327000,1323114,105000,1428114,,1755114,1755114,,179096,,-1755114,-Infinity,-1755114,-Infinity,-179096,-1934210,-Infinity,,-1934210,-Infinity,-2104.69,-2104.69,919,919,143423,,143423,,,,143423,,,,,,,,,,143423,34766,480124,,,16113,531003,,,,,,,,531003,,73551,-7428359,,6967228,-387580,143423,,143423,-1934210,,,1258006,-379870,,,10957,-387580,517479,-538595,,,,,,,,153334,,,497444,650778,,112183,143423,31240,-538595
2015,1708,,1708,1.0000,8657,769077,,769077,4251,781985,781985,,307211,4251,-1341446,-785.3899,-780277,-456.8367,-872631,-1652908,-967.7447,,-1652908,-967.7447,-800.00,-800.00,1528,1528,50798,,50798,3111,,,53909,4314,,615038,615038,,,,619352,,673261,46591,1140572,,,83143,1270306,,,,,,,,1270306,50000,198265,-9081267,-479,8236436,-597045,673261,,673261,-1652908,4251,,,-828817,,,92311,-1216397,1609830,-867644,-623603,,,,-618810,-623603,,236550,,,1162072,1398622,,-92625,50798,143423,-1491247
2016,,,,,32793,899584,,899584,60731,993108,993108,,34732,60731,-932377,-Infinity,-993108,-Infinity,-2503579,-3496687,-Infinity,,-3496687,-Infinity,-800.00,-800.00,5310,5310,57453,,57453,,,1007,58460,5944,,,,,,,5944,,64404,28122,236971,,,9011,274104,,,,,,,,274104,50000,769400,-12577954,-2228,11551082,-209700,64404,,64404,-3496687,60731,,,1000753,,,-18960,-215644,2121021,-314182,-3439,,,,,-3439,,104128,,,220494,324622,-346,6655,57453,50798,-317621
2017,,,,,,850561,,850561,6629,857190,857190,,104829,6629,-850561,-Infinity,-857190,-Infinity,-183046,-1040236,-Infinity,,-1040236,-Infinity,-95.36,-95.36,10908,10908,107532,,107532,9667,,,117199,59996,,,,,,80290,140286,,257485,19314,722609,,,9215,751138,79710,,,,79710,,,830848,50000,918736,-13618190,-9132,12085223,-573363,257485,,257485,-1040236,6629,,,-418295,,,-8808,-633939,908382,-543520,-3718,,,,-80290,-84008,-115000,63912,,,721793,670705,6902,50079,107532,57453,-547238
2018,447200,391081,56119,0.1255,12800,1207448,,1207448,2408,1222656,1613737,,159420,49361,-1947374,-4.3546,-1166537,-2.6085,-989618,-2156155,-4.8215,,-2156155,-4.8215,-160.00,-160.00,15234,15234,115216,,115216,94955,,1341,211512,269362,665697,,665697,,,,935059,,1146571,191080,662757,,49349,9291,912477,289847,,,,289847,,,1202324,50000,85652,-15774345,-57964,15640904,-55753,1146571,,1146571,-2156155,49361,,,-67026,-15447,,61629,-700965,1661014,-512806,-18850,,,,4942,-13908,-194184,,,,721824,527640,6758,7684,115216,107532,-531656
2019,21121,11050,10071,0.4768,15204,622729,,622729,13774,651707,662757,,115901,13774,-1530616,-72.4689,-641636,-30.3791,-436418,-1078054,-51.0418,,-1660291,-78.6085,-30.00,-30.00,54664,54664,40501,,40501,430,15910,8845,65686,32456,,,,,,,32456,,98142,96882,715568,,,21077,833527,,,,,,,,833527,50000,35320,-17434636,-37109,16651040,-735385,98142,,98142,-1660291,13774,,,-66876,-430,-15910,-18692,-767841,1217595,-495798,-860,,,,-14416,-15276,-53000,,,,495255,442255,-5896,-74715,40501,115216,-496658
2020,71410,25847,45563,0.6380,60948,547423,,547423,14066,622437,648284,,168105,14066,-2601920,-36.4364,-576874,-8.0783,-2207217,-2784091,-38.9874,,-2784091,-38.9874,-2.00,-2.00,1020481,1020481,989888,,989888,1916,23771,10368,1025943,19531,,,,,,,19531,,1045474,62870,964115,,,24320,1051305,949006,,,,949006,,,2000311,100000,346418,-20218727,,18817472,-954837,1045474,,1045474,-2784091,14066,,,742479,-1486,-7861,-35012,-25362,1370247,-657299,-1191,,,,,-1191,-106600,,,,1714853,1608253,-376,949387,989888,40501,-658490
2021,228426,117830,110596,0.4842,,2550730,,2550730,,2550730,2668560,,-328818,12741,-12752524,-55.8278,-2440134,-10.6824,-9996313,-12436447,-54.4441,,-12436447,-54.4441,-0.06,-0.06,204096338,204096338,2045167,,2045167,7798,105650,37215,2195830,,,,,,,7061,7061,,2202891,42942,1900000,,,-1851713,91229,,,,1900000,1900000,,,1991229,,2591,-32655174,,32864245,211662,2202891,,2202891,-12436447,12741,,,2129963,-5882,-81879,-18156,2104601,8464615,-1829128,,,,,,,,,,,2904675,2904675,,1055279,2045167,989888,-1829128
