,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,22295,,22295,,,22295,,,,-22295,-Infinity,-22295,-Infinity,,-22295,-Infinity,,-22295,-Infinity,-0.00,-0.00,10000000,10000000,61205,,61205,,,,61205,,,,,,,,,,61205,,82500,,,,82500,,,,,,,,82500,,1000,-22295,,,-21295,61205,,61205,-22295,,,,82500,,,,,,60205,,,,,,,,1000,,,,1000,,,61205,,60205
2014,,,,,,368731,,368731,,368731,73110,,40289,470,-72640,-Infinity,-92939,-Infinity,19829,-73110,-Infinity,,-73110,-Infinity,-0.01,-0.01,22422800,22422800,410000,,410000,270000,,50000,730000,30000,,,,55408,,-55408,30000,,760000,,15067,,,254933,270000,,,,,,,,270000,,,-200000,-9541,670347,470347,740347,19653,760000,-73110,470,,,-90000,,,41439,460000,111920,-50720,-19210,-2160,,,-15838,-83262,,,,,974977,974977,10992,-96750,413250,510000,-69930
2015,2946160,1852870,1093290,0.3711,,1382424,,1382424,,1382424,3235290,,47271,77950,-251119,-0.0852,-289125,-0.0981,-52375,-341500,-0.1159,7430,-383770,-0.1303,-0.01,-0.01,31497626,31497626,1587860,,1587860,255730,3746980,233400,5823970,1078480,1402320,664000,2066320,62773,,36827,3244400,,9068370,,13610,7988,,2898390,2912000,592320,,,136980,729300,,,3641300,,5200,-567930,74503,5915289,5427062,9068362,8,9068370,-383770,77950,,,2451970,,,-17413,2911970,-5536550,-3390400,-21670,-64787,,,-66141,-151774,,,,,4548865,4548865,-42203,964490,1374490,410000,-3412070
2016,3091740,1135310,1956430,0.6328,,1869494,,1869494,,1869494,3059600,,67398,167200,191238,0.0619,-139374,-0.0451,107164,-32210,-0.0104,7460,-50820,-0.0164,-0.00,-0.00,52125008,52125008,1021350,,1021350,384420,,190390,1596160,840050,1646730,472320,2119050,52195,,3803785,6815080,,8411240,,13042,18077,,1984358,1997400,554130,,,319140,873270,,,2870670,,5240,-981750,102898,6818453,5944841,8815511,-404271,8411240,-50820,167200,,,-3313210,-254462,,39671,-401240,2696600,-500230,-16126,2160,,,-600,-14566,-137001,711708,,,-620869,-46162,-3393,-566510,1021350,1587860,-516960
2017,3916370,1487800,2428570,0.6201,,3350896,,3350896,,3350896,6737420,,54310,188490,-1973390,-0.5039,-2821046,-0.7203,-227494,-3048540,-0.7784,68370,-2284560,-0.5833,-0.04,-0.04,53060323,53060323,1162390,,1162390,345730,,345760,1853880,4135810,1211860,251660,1463520,130457,,3430643,9160430,,11014310,,928147,68008,345000,2650933,3924080,1842840,,,83280,1926120,,,5850200,,5320,-3266310,-40199,8465294,5164105,11014305,5,11014310,-2284560,188490,,,-1668960,-180281,,419676,-2070200,3322320,-442710,-3152539,145354,-199109,,392425,-2813869,,984864,,,2382394,3367258,30365,141040,1162390,1021350,-3596310
2018,4213360,2081180,2132180,0.5061,,4286753,,4286753,,4286753,8432360,60022,144356,233940,-8155234,-1.9356,-4218999,-1.0013,-4089931,-8308930,-1.9720,16240,-8549770,-2.0292,-0.15,-0.15,53981607,53981607,2172050,,2172050,188050,,816100,3176200,3816980,319730,57140,376870,163728,,2530172,6887750,,10063950,,147416,73595,1816358,1753646,3717420,1617110,,,230120,1847230,,,5564650,,5470,-11816080,-66277,16376194,4499307,10063957,-7,10063950,-8549770,233940,,,1528980,154100,,-193399,-541220,5785430,-1001420,-12665,,-696932,,1170731,461134,1072327,3463705,,,-2968388,1567644,-17703,1009650,2172040,1162390,-1015150
2019,4484820,1376790,3108030,0.6930,,4675050,,4675050,,4675050,6075910,28011,103396,265750,-997834,-0.2225,-1591085,-0.3548,219175,-1371910,-0.3059,-22430,-1344550,-0.2998,-0.02,-0.02,54723842,54723842,1092930,796059,1888989,221530,,-312269,1798250,4134090,319730,91010,410740,145140,,2396230,7086200,,8884450,757813,850402,27598,1202153,1065902,3876270,1461560,,,379470,1841030,,511692,5717300,,5470,-13160630,-95169,16417485,3167156,8884456,-6,8884450,-1344550,265750,,,-1536800,-28290,,157000,-2078020,1182230,-1433370,-5613,-60187,,,227224,161424,-293384,,,,675182,381798,-25160,-915310,1256740,2172050,-1440920
2020,2254811,599413,1655398,0.7342,,4560973,,4560973,,4560973,5160386,1606,1144530,515255,-2102038,-0.9322,-2905575,-1.2886,-847378,-3752953,-1.6644,,-3761823,-1.6684,-0.07,-0.07,57357398,57357398,913791,776080,1689871,253810,,-331568,1612113,2966223,319726,3364,323090,6829660,,3064800,13183773,,14795886,702726,388060,,1634075,2298427,5023288,1376996,,,,1376996,,86975,6400284,,6178,-16922452,-26863,25135738,8192601,14592885,203001,14795886,-3761823,515255,,,-1333155,30039,,-55087,-3411175,3011965,-1567758,-3008,-25015,-248056,,231192,-44887,-542928,477300,,,1568363,1502735,-60076,-169986,1086753,1256739,-1570766
2021,2949780,472686,2477094,0.8398,,5231778,,5231778,,5231778,5704464,7494,12950750,317638,-1099784,-0.3728,-2754684,-0.9339,-11603608,-14358292,-4.8676,-4940,-14363232,-4.8693,-0.26,-0.26,55505330,55505330,5338571,,5338571,30601,,1440809,6809981,2961426,345808,2625,348433,9621935,,2968906,15900700,,22710681,,89636,2342,123293,3440558,3653487,18760,,,,18760,,,3672247,,7867,-31271808,-26863,50102738,18811934,22484181,226500,22710681,-14363232,317638,,,6567669,160889,,84869,3156494,5454775,-2023150,-39349,81609,-10875,,4130,35515,,,,,6308213,6308213,-68760,4251818,5338571,1086753,-2062499
