,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1995,2108302752,,,,,,,,,,,,,,20824800,0.0099,,,,,,,20824800,0.0099,129.95,129.95,123077,123077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1148
1996,1827307680,1677106640,150201040,0.0822,,,,50620240,1659680,52279920,1729386560,,19916160,1659680,71366240,0.0391,97921120,0.0536,-48130720,49790400,0.0272,14107280,35683120,0.0195,95.48,95.48,150000,150000,131114720,,131114720,53109760,55599280,445624080,685447840,6638720,,829840,829840,,,12447600,19916160,,705364000,25725040,292103680,,,65557360,383386080,,,,829840,829840,,,384215920,,,47300880,-3319360,277166560,321148080,705364000,,705364000,35683120,1659680,,,58088800,,20746000,,,34853280,130284880,-2489520,,,,-69706560,-72196080,,87133200,,,-70536400,16596800,,16596800,,57258960,127795360,0.1148
1997,1149208480,1092907200,56301280,0.0490,,,,33118400,1655920,34774320,1127681520,,,1655920,29806560,0.0259,,,6623680,28150640,0.0245,9935520,18215120,0.0159,3.05,3.04,605263,605263,124194000,,124194000,11591440,62097000,83623960,281506400,7451640,,827960,827960,,,148204840,156484440,,437990840,20699000,,,,43053920,63752920,,,,,,,,63752920,,,57957200,-4967760,321248480,374237920,437990840,,437990840,18215120,1655920,,,-52989440,,-6623680,,,29806560,-3311840,-2483880,,,,,-2483880,,,,,,,,,,130817680,-5795720,0.1148
1998,527365930,510808130,16557800,0.0314,,,,35599270,1655780,37255050,548063180,,,1655780,-51329180,-0.0973,20697250,0.0392,-43878170,,,,-52984960,-0.1005,-8.79,-8.79,625000,625000,129150840,,129150840,103486250,10762570,,243399660,7451010,,827890,827890,,,119216160,127495060,,370894720,12418350,,,,62091750,74510100,,,,1655780,1655780,,,76165880,,,4139450,-5795230,296384620,294728840,370894720,,370894720,-52984960,1655780,,,36427160,,49673400,,,50501290,35599270,-827890,,,,-28976150,-29804040,,,-827890,,,-827890,,-827890,,124183500,34771380,0.1148
1999,476254499,467827413,8427085,0.0177,,,,23857427,1092707,24950133,492777546,,,1092707,-5902271,-0.0124,,,10339322,,,,-6994978,-0.0147,-11.80,-11.80,592932,592932,38128836,57019415,95148252,144733951,8112518,-0,247994721,11398916,,,,,,117614961,129013877,,377008597,15248223,,,,69991166,85239390,,,,,,,,85239390,,8278,-3021499,-5761544,300543972,291769208,377008597,,377008597,-6994978,1092707,,,-41034443,,2458590,,,5231747,-41704967,-6158892,,,,-44991365,-51150256,,,,,1779787,1779787,,-91075436,38128836,129204273,-47863859,0.1148
2000,6944616,6390700,553916,0.0798,,,,19403588,3844341,23247929,29638629,,,3844341,-16443859,-2.3679,22694013,3.2679,-42982213,-20288200,-2.9214,2885323,-23173522,-3.3369,-32.38,-32.38,715660,715660,37492659,62303126,99795785,11797580,1884967,14658100,128136433,13285712,,7854030,7854030,,,184131533,205271275,,333407707,752333,18543778,,,29307933,48604045,,,,,,,,48604045,,8267,-27381629,-2447150,314624174,284803663,333407707,-0,333407707,-23173522,3844341,,,13558536,,5100986,,,5597030,-173615,-2910125,24802,,884612,-0,-2000711,,,,,1587341,1587341,,-586985,37492659,38079644,-3083740,0.1148
2001,10090980,9834359,256620,0.0254,,,,15223389,14776373,29999762,39834121,1316215,,7508219,-21059436,-2.0870,29743141,2.9475,-327447732,-297704591,-29.5021,1581113,-30148767,-2.9877,-35.99,-35.99,837781,837781,7632390,5744988,13377377,21655457,612578,-0,35645412,7276432,,,,,,114320285,121596717,,157242130,248342,,,,17392246,17640588,,,,,,,,17640588,,8278,-57574046,-2450312,199617621,139601541,157242130,,157242130,-30148767,7508219,,,16009807,,-16556,,,18186942,11556200,-662246,,,,-51497936,-52160182,,,,,11299579,11299579,,-29304403,7632390,36936793,10893953,0.1148
2002,9163835,8501588,662246,0.0723,,,,11158852,836086,11994938,20496526,670524,,844364,-59312443,-6.4724,11332692,1.2367,-71489499,-60156807,-6.5646,49668,-60206476,-6.5700,-71.90,-71.90,837371,837371,4081093,1183765,5264859,10413825,645690,190396,16514770,6465180,,,,,,66108747,72573927,,89088697,256620,,,,9395621,9652241,,,,,,,,9652241,8278,8278,-117772244,28178584,169013559,79436456,89088697,-0,89088697,-60206476,844364,,,6887363,,-41390,,,48153591,-4321158,-33112,,,,11986660,11953548,,,,,-11291301,-11291301,107615,-3551296,4081093,7632390,-4354270,0.1208
2003,3046359,2773180,273179,0.0897,,,,6399010,190397,6589407,9362588,314570,,190397,-31539752,-10.3533,6316228,2.0734,-23087760,,,,-31730149,-10.4158,-32.95,-32.95,963102,963102,10471860,596027,11067887,1961922,,2086094,15115902,1266557,,6291394,6291394,,,43990089,51548040,103096080,66663942,463576,149007,,,5397354,6009937,322848,,,8278,331126,,322848,6341063,,8278,-149495111,28178823,181630889,60322879,66663942,0,66663942,-31730149,190397,,,9089409,,,,,26986769,4536426,-322848,,,,364239,41391,,6630798,,,-2971856,3658942,,8228481,10463582,2235101,4213578,0.1208
2004,3973512,3377485,596027,0.1500,,,,8021527,248345,8269872,11647357,16556,,248345,-22185442,-5.5833,7682123,1.9333,-30107632,-22425508,-5.6438,8278,-22442065,-5.6479,-18.79,-18.79,1194124,1194124,12036430,57947,12094377,1051325,,-0,13145702,1125828,,1597683,1597683,,,31001672,33725183,,46870885,513245,182119,,,3120863,3816227,206954,,,,206954,,206954,4023181,,8278,-171970288,28178823,186630892,42847704,46870885,,46870885,-22442065,248345,,,-695365,,,,,19238421,-3650664,-24834,,,,471855,447020,,4942056,,,-165563,4776493,,1564570,12036430,10471860,-3675499,0.1208
