,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2014,5179314,,,,,3124092,77310,3201402,,,,4755368,1352640,144806,924725,0.1785,,,,-572721,-0.1106,-233519,-339202,-0.0655,-0.20,-0.20,1719250,1719250,7340881,,7340881,1586552,,110305408,119232841,2566329,,513853,513853,3371075,,,6451257,132135355,125684098,16692,,,,,,18782705,,,,18782705,132997554,,114214849,,,11709362,-240113,,11469249,125684098,,125684098,-339202,144806,-249223,,-339677,-151743,,-10624,119232841,1072810,289514,-32316,,,692255,-9059342,-8399403,-17900682,,,,26808124,8907442,,797553,7340881,6543328,257198
2015,5920111,,,,,3756810,128390,3885200,,,,4877620,1274625,137972,2212828,0.3738,,,,800231,0.1352,240589,559642,0.0945,0.34,0.34,1651853,1651853,8304539,,8304539,1746514,,126376223,136427276,2691004,,630316,630316,2493300,,,5814620,148056516,142241896,17131,,,,,,18813639,,,,18813639,143439741,,124626102,,17192,12269005,-244366,5573963,17615794,142241896,,142241896,559642,137972,77959,41606,17194435,-159962,,439,136427276,-17848432,163182,-262647,,,834661,-15111469,-14539455,-22750000,,,,38089931,15339931,,963658,8304539,7340881,-99465
2016,6532114,,,,,4055288,169646,4224934,,,,5261096,1367213,146762,2596123,0.3974,,,,1082148,0.1657,348568,733580,0.1123,0.44,0.44,1658592,1658592,11128155,,11128155,2088851,,136657219,149874225,2590206,,730164,730164,1779199,,,5099569,160073363,154973794,24232,,,,,,25559370,,,,25559370,162140691,,136581321,,17192,13002585,-201268,5573964,18392473,154973794,,154973794,733580,146762,144977,40637,13446949,-24135,,7101,149874225,-13080843,1432062,-45964,,,713171,-11193422,-10526215,-152979465,,,,164897234,11917769,,2823616,11128155,8304539,1386098
2017,6848952,,,,,3996285,102097,4098382,,,,5707705,1418426,136873,2464135,0.3598,,,,908836,0.1327,33595,875241,0.1278,0.52,0.52,1670946,1670946,6861956,,6861956,2157320,,157088123,166107399,2525484,,909821,909821,910222,,,4345527,174798453,170452926,38626,,,,,,34309810,440632,,,34750442,185878587,,151128145,,17192,13877826,-203985,5633748,19324781,170452926,,170452926,875241,136873,182175,104154,16233174,-65489,,14394,166107399,-17716318,-184701,-72151,,,821096,-16058963,-15310018,-147187590,,,,161820978,14633388,,-861331,10266824,11128155,-256852
2018,7197636,,,,,4524600,174574,4699174,,,,6752865,2083270,146190,4722060,0.6561,,,,2492600,0.3463,191278,2301322,0.3197,1.34,1.34,1691434,1695259,6928189,630361,7558550,2272935,,182572290,192403775,3407185,,1252740,1252740,630361,,,5290286,202984347,197694061,53945,,,,,,28580438,571186,,,29151624,203704262,,174552638,,29593,16219209,-252442,7145063,23141423,197694061,,197694061,2301322,146190,145046,157103,26296376,-20505,,15319,192403775,-28163770,882267,-59146,2224645,,5269653,-3701467,3733685,-121196924,,,,117403337,-3793587,,822365,11089189,10266824,823121
2019,8346992,,,,,5324947,95920,5420867,,,,8199533,2903594,195327,3985089,0.4774,,,,886168,0.1062,87694,798474,0.0957,0.45,0.44,1752431,1778369,33970266,6733213,40703479,2337573,,187459034,230500086,3354447,,1213815,1213815,6733213,,,11301475,253103036,241801561,91636,,,,,,47172066,,,,47172066,264892462,,217720396,,29607,17017683,-290989,7324864,24081165,241801561,,241801561,798474,195327,18829,166941,38096311,-64638,,37691,230500086,-40739455,-1463573,-142589,,-6399903,278470,-8659383,-14923405,-87899000,23407011,,,107525044,43033055,,26646077,37735266,11089189,-1606162
2020,15440296,,,,,8736289,275156,9011445,,,,7870365,2594672,220756,6791115,0.4398,,,,3975687,0.2575,819966,3155721,0.2044,1.14,1.12,2749689,2789346,29509806,5213830,34723636,2468046,,189214894,226406576,3487826,,2025323,2025323,5213830,,,10726979,247860534,237133555,73585,,,,,,38412000,,905975,,39317975,234947559,,195629584,,29756,20173404,-292014,21592825,41503971,237133555,,237133555,3155721,220756,51470,207464,-4093510,-130473,,-18051,226406576,-6203732,-6661831,-354135,,,1547277,9254708,10447850,-22763152,14060646,,,-470973,-9173479,,-5387460,32347806,37735266,-7015966
2021,8155224,,,,,393387,,393387,,393387,,,1568524,,3665249,0.4494,,,,2096725,0.2571,448181,1648544,0.2021,0.60,0.59,2749689,2789346,2505136,7891232,10396368,577002,,,10973370,,,,,,,,,240490669,251464039,,7891232,,,,7891232,,,1090765,199582324,200673089,,,208564321,,29275,21821948,-334303,21382798,42899718,251464039,,251464039,,,,,-223324438,,,,3082138,223324438,,,,,,,,455000000,19295000,-678092000,,13242149000,13038352000,,21819438194,21851786000,32347806,
