,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2000,-2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,10000,,10000,1.0000,,,,,12794,12794,12794,,,832,-1962,-0.1962,-2794,-0.2794,,-2794,-0.2794,,-2794,-0.2794,-0.00,-0.00,23276712,23276712,23138,,23138,,,,23138,,,49168,49168,,,,49168,,72306,5500,,,,50500,56000,,,,6100,6100,,,62100,100,3300,-4894,,11700,10206,72306,,72306,-2794,832,,,6000,,,5500,-32862,,4038,,,,,,,,13000,,,6100,19100,,,23138,,4038
2012,43333,,43333,1.0000,,,,,58237,58237,58237,,,5472,-9432,-0.2177,-14904,-0.3439,,-14904,-0.3439,,-14904,-0.3439,-0.00,-0.00,33000000,33000000,19128,,19128,20000,,,39128,,,93696,93696,,,,93696,,132824,32570,50000,,21667,33285,137522,,,,,,,,137522,100,3300,-19798,,11700,-4698,132824,,132824,-14904,5472,,,-65532,,,27070,-98394,96069,21105,-100000,,,,-100000,-100000,,,,,74885,74885,,-4010,19128,23138,-78895
2013,21667,,21667,1.0000,,,,,110886,110886,110886,,,10000,-79219,-3.6562,-89219,-4.1177,,-89219,-4.1177,,-89219,-4.1177,-0.00,-0.00,33000000,33000000,127,,127,3000,,,3127,,,53696,53696,,,,53696,,56823,52988,50000,,,47752,150740,,,,,,,,150740,100,3300,-109017,,11700,-93917,56823,,56823,-89219,10000,,,-49219,,,20418,-147613,95420,-33018,,,,,,,,,,,14017,14017,,-19001,127,19128,-33018
2014,,,,,,,,,505729,505729,505729,,32522,,-505729,-Infinity,-505729,-Infinity,-32522,-538251,-Infinity,,-582947,-Infinity,-0.02,-0.02,33000000,33000000,661128,,661128,5000,,72329,738457,,,,,,,,,,738457,144385,1050000,,,124795,1319180,,,,,,,,1319180,100,3300,-691964,,107841,-580723,738457,,738457,-582947,,,,-433110,,,145786,-580723,677058,-338999,,,,,,,,,,,1000000,1000000,,661001,661128,127,-338999
2015,49139,50387,-1248,-0.0254,571455,9475723,,9475723,1119,10048297,10098684,,43221,1119,-10048426,-204.4898,-10049545,-204.5126,-43221,-10092766,-205.3922,,-10092766,-205.3922,-0.27,-0.27,37054770,37054770,134170,,134170,5000,200784,842827,1182781,15661,,63167,63167,,,,78828,,1261609,392937,1050000,,,1113874,2556811,400000,,,,400000,,,2956811,200,3963,-10784730,-1119,9086484,-1695202,1261609,,1261609,-10092766,1119,,5975025,-793307,,46202,248552,-1374030,3370751,-1539178,-16780,,,,,-16780,,20000,,,1009000,1029000,,-526958,134170,661128,-1555958
2016,47059,154130,-107071,-2.2753,235579,3413456,,3413456,3356,3652391,3806521,,301446,3356,-5505104,-116.9830,-3759462,-79.8883,-2050444,-5809906,-123.4600,,-5809906,-123.4600,-0.27,-0.27,41732306,41732306,713346,,713346,505000,38446,116908,1373700,12305,,63167,63167,,,,75472,,1449172,401220,968564,,,1647045,3016829,803933,,,,803933,,,3820762,100,5251,-18069636,-4474,15697169,-2371590,1449172,,1449172,-5809906,3356,,1448011,-269099,,152585,188916,-1643129,3333497,-1294141,,,,,,,-124840,,,,1998157,1873317,,579176,713346,134170,-1294141
2017,47573,42857,4716,0.0991,1352969,1797478,,1797478,3356,3153803,3196660,1597,1020713,3356,-3144134,-66.0907,-3149087,-66.1948,-1019116,-4168203,-87.6170,,-4168203,-87.6170,-0.08,-0.08,53295927,53295927,2057843,,2057843,5000,8765,40986,2112594,8949,,63167,63167,,,7440,79556,,2192150,441753,5630040,,,1633327,7705120,771523,,,,771523,,,8476643,100,5457,-22237839,-7831,15955620,-6284493,2192150,,2192150,-4168203,3356,,55800,-3949397,,29681,40534,-5592526,4976488,-3081956,,,,,,,-13547,,,,4440000,4426453,,1344497,2057843,713346,-3081956
2018,195614,8511,187103,0.9565,2056175,3163715,,3163715,3356,5223246,5231757,,1578966,12831,-5162849,-26.3930,-5036143,-25.7453,-1718503,-6754646,-34.5305,,-6754646,-34.5305,-0.12,-0.12,57283687,57283687,1805627,150000,1955627,5000,9797,52105,2022529,5593,,53692,53692,,,7440,66725,,2089254,217728,1020526,,,2085612,3323866,4847207,,,,4847207,,,8171073,100,5958,-28992485,-11187,22915795,-6081819,2089254,,2089254,-6754646,12831,,911340,4291189,,-1032,-116339,-1301337,-3305983,-4845269,,,,,,,-1965610,4369084,,,2189579,4593053,,-252216,1805627,2057843,-4845269
2019,799483,575694,223789,0.2799,2452506,4273598,,4273598,3356,6729460,7305154,,323908,6514,-6117135,-7.6514,-6505671,-8.1373,58114,-6447557,-8.0647,,-6447557,-8.0647,-0.10,-0.10,61947333,61947333,511630,241235,752865,320843,487814,77606,1639128,2237,,50534,50534,,,,52771,,1691899,774781,1046926,,,1573724,3395431,5056865,,,,5056865,,,8452296,100,6485,-35440042,-14543,28687603,-6760397,1691899,,1691899,-6447557,6514,,1835000,-454966,-315843,-478017,673527,-1756303,40867,-5020142,,-27490,,375677,,348187,-86417,3464375,,,,3377958,,-1293997,511630,1805627,-5020142
2020,,,,,426708000000,,,4506289,4522285493711,4948998000000,4948998000000,675,-234754000000,16001,-4948997983999,-Infinity,-4948998,-Infinity,-6290582051002,-6290587000000,-Infinity,,-6409880000000,-Infinity,-0.06,-0.06,110386386,110386386,457181,,457181,,,255923,713104,234816,2458233,,2458233,,,7908242,10601291,,11314395,1073142,397576,,,25549,1496267,,,2340000,4416040,6756040,,130722,8252307,50,12533,,,1553238,1565821,9818128,1496267,11314395,-6409880000000,16001,,2311935,973140,-675,,532245,-783163,6409874698827,-2000097,-97324,79814,,,,-17510,,1510500,,,1705770,3216270,,-54449,457181,511630,-2097421
