,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2001,,,,,,,,295677,1267839,1563516,1563516,,,287,-1571105,-Infinity,-1563516,-Infinity,7876,,,,-1454884,-Infinity,-0.20,-0.20,7448167,7448167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1454884,287,,,143779,,,,,,-1310818,-2488,,,,,-2488,,634374,,,371220,1005594,,-307715,2044955,2352670,-1313306,0.6281
2002,,,,,,,,,5101816,5101816,5101816,,,721,-5063440,-Infinity,-5101816,-Infinity,-37655,,,,-5112493,-Infinity,-0.41,-0.41,12562113,13609391,424152,,424152,258184,,,682336,2812,,,,,,2,2814,,685150,174559,,,,11728,186287,,,,2,2,4,,186289,,,-11200387,663270,,498861,685150,,685150,-5112493,721,,,-300562,,,,,1008270,-4404064,,,,,,,,2133259,,,650000,2783259,,-1620804,424152,2044956,-4404064,0.6358
2003,,,,,,,,,8429778,8429778,8429778,64710,,3832,-8491556,-Infinity,-8429778,-Infinity,65610,,,,-8299462,-Infinity,-0.35,-0.35,23386208,23386208,3441465,,3441465,229145,,-1,3670609,12037,,,,,,,12037,,3682646,145642,,,,284080,429722,,,,,,,,429722,,,-19499848,1688334,,3252924,3682646,,3682646,-8299462,3832,,,272473,,,,,1671661,-6351496,-13056,,,,3403,-9653,,9378459,,,,9378459,,3017313,3441465,424152,-6364552,0.771
2004,,,,,,,,,41454344,41454344,41454344,,,45994,-40806121,-Infinity,-41454344,-Infinity,-602229,,,,-41698647,-Infinity,-1.04,-1.04,39926335,39926335,12476048,363906,12839954,414266,,-1,13254219,12186722,,,,,,,12186722,,25440941,3025155,,,,,3025155,,,,,,,,3025155,,,-61198495,7504720,,22415786,25440941,,25440941,-41698647,45994,,,2410312,,,,,6014971,-33227370,-432058,,,,,-432058,,42694011,,,,42694011,,9034584,12476048,3441464,-33659428,0.8312
2005,,,,,,,,,51184033,51184033,51184033,584562,,93179,-51372493,-Infinity,-51184033,-Infinity,281639,,,,-50317831,-Infinity,-0.90,-0.90,55845791,55845791,12948641,363906,13312547,865331,,-2,14177876,17118135,,,,,,1,17118136,,31296012,3161012,,,,,3161012,,,,,,,,3161012,,,-111516326,-158066,,28135001,31296013,-1,31296012,-50317831,93179,,,-315208,,,,1,4089895,-46449965,-106283,,,,,-106283,,47028841,,,,47028841,,472594,12948641,12476047,-46556248,0.8601
2006,,,,,,,,,62225104,62225104,62225104,2237667,,123908,-63068280,-Infinity,-62225104,-Infinity,121245456,59020352,Infinity,-637497,-58382856,-Infinity,-0.75,-0.75,77708870,77708870,93689667,,93689667,4422326,,,98111993,168855266,,,,,,,168855266,,266967259,7839372,,,,,7839372,,,61601069,-1,61601068,,,69440440,,,-169899182,-281975,,197526818,266967258,1,266967259,-58382856,123908,-637497,,4861364,,,,-1,5850684,-48184397,-346147,-81879,,558288,-2,130260,,132535163,-3740000,,,128795163,,80741027,93689667,12948640,-48530544,0.8579
2007,,,,,,,,,106682888,106682888,106682888,,,145993,-102648723,-Infinity,-106682888,-Infinity,214504916,107822028,Infinity,-3814679,-104007349,-Infinity,-1.13,-1.13,91978571,91978571,40340650,12911,40353561,1026914,,993,41381468,168895620,,,,,,,168895620,,210277088,7606515,,,,21849,7628364,,,57786275,,57786275,,,65414639,,,-273906048,-2979,,109310756,174725395,35551693,210277088,-104007349,145993,-3814679,,-557156,,,,-1,46680902,-61552289,-226438,,,,28802,-197636,,8401033,,,,8401033,,-53348892,40340650,93689542,-61778727,1.0035
2008,,-140603000,140603000,Infinity,,19590000,,19590000,131617000,151207000,10604000,1268000,,182000,-10422000,-Infinity,-149939000,-Infinity,,-149939000,-Infinity,-33000,-149906000,-Infinity,-1.62,-1.62,92543639,92543639,59201000,2000,59203000,1109000,,,60312000,168841000,,,,,,,168841000,,229153000,12015000,,,,1328000,13343000,,,57753000,194182000,251935000,,,265278000,,,-423812000,-950000,,-36125000,229153000,,229153000,-149906000,182000,-33000,5417000,5633000,-109000,,,,157694000,18987000,-127000,,,,,-127000,,,,,,,,18860000,59201000,40341000,18860000,0.8218
2009,,,,,,12623000,,12623000,451000,13074000,13074000,,335000,,-12404000,-Infinity,-13100000,-Infinity,335000,-12765000,-Infinity,-25000,-12740000,-Infinity,-0.14,-0.14,92828293,92828293,44895000,2000,44897000,236000,,,45133000,,,,,104937000,,,104937000,,150070000,193000,,,,,193000,,,3807000,,3807000,,,4000000,,,-224590000,-15000,,146070000,150070000,,150070000,-12740000,,,8479000,122000,,,,,233000,-3906000,,,,,335000,335000,,2630000,,,,2630000,-130000,-1071000,44895000,45966000,-3906000,0.9507
2010,,1800000,-1800000,-Infinity,,12691000,,12691000,138000,12829000,14629000,,544000,,-13541000,-Infinity,-14629000,-Infinity,544000,-14085000,-Infinity,30000,-14115000,-Infinity,-0.15,-0.15,93778967,93778967,40402000,1000,40403000,3483000,,,43886000,1055000,,,,99306000,,,100361000,,144247000,,,,,554000,554000,,,3633000,,3633000,,,4187000,,,-240510000,,,140060000,144247000,,144247000,-14115000,,,8373000,250000,-91000,,,,-494000,-5986000,-1055000,,,,-2592000,-3647000,,5160000,,,,5160000,-20000,-4493000,40402000,44895000,-7041000,1.0027
2011,,,,,,20315000,,20315000,819000,21134000,21134000,944000,,,-21134000,-Infinity,-21134000,-Infinity,944000,-20190000,-Infinity,-51000,-20139000,-Infinity,-0.21,-0.21,94851589,94851589,37457000,,37457000,5011000,,176000,42644000,1055000,,,,101542000,,,102597000,,145241000,170000,,,,,170000,,,3715000,,3715000,,,3885000,,,-295763000,,,141356000,145241000,,145241000,-20139000,,,14205000,-1408000,-616000,,-282000,,-143000,-7485000,,,,,345000,345000,,4211000,,,,4211000,-16000,-2945000,37457000,40402000,-7485000,0.9807
