,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,34143,,34143,,34143,34143,,885,,-34143,-Infinity,-34143,-Infinity,-885,-35028,-Infinity,,-35028,-Infinity,-9.37,-9.37,3739,3739,160447,,160447,,,,160447,,,,,,,,,,160447,24348,,,,,24348,22640,,,,22640,,,46988,,40,,,113419,113459,160447,,160447,-35028,,,,21762,,,20877,136099,,-13266,,,,,,,,160000,,,12000,172000,,158734,160447,1713,-13266
2007,,,,,,444961,6000,450961,1036,451997,451997,2122,573,,-449875,-Infinity,-451997,-Infinity,1549,-450448,-Infinity,,-450448,-Infinity,-270.00,-270.00,1615,1615,5259,,5259,,,,5259,,,,,,,,,,5259,2248,,,,,2248,,,,,,,,2248,,108,,,2903,3011,5259,,5259,-450448,,,327500,-133088,,,-22100,3011,109908,-146128,,,,,,,-21560,12500,,,,-9060,,-155188,5259,160447,-146128
2008,,,,,,,,,35645,35645,35645,6,,,-35639,-Infinity,-35645,-Infinity,6,-35639,-Infinity,,-35639,-Infinity,-9.53,-9.53,3739,3739,22372,,22372,,,,22372,,,,,,,,,,22372,5000,,,,,5000,,,,,,,,5000,,113,-568551,,585810,17372,22372,,22372,-35639,,,,14361,,,2752,17372,-11609,-32887,,,,,,,,50000,,,,50000,,17113,22372,5259,-32887
2009,,,,,,,,,64507,64507,64507,,,,-64507,-Infinity,-64507,-Infinity,,-64507,-Infinity,,-64507,-Infinity,-17.25,-17.25,3739,3739,12,,12,,,,12,,,,,,,,,,12,47147,,,,,47147,,,,,,,,47147,,113,-633058,,585810,-47135,12,,12,-64507,,,,-64507,,,42147,-47135,106654,-22360,,,,,,,,,,,,,,-22360,12,22372,-22360
2010,,,,,1673202,,,1724102,,3397304,3397304,3379,564443,44878,1746468,Infinity,-3397304,-Infinity,-5098894,,,,-9057262,-Infinity,-810.01,-810.01,11122,11122,8964194,,8964194,,,81166,9045360,280181,,,,,,53639,333820,,9379180,336945,,,,10894737,11231682,,,,,,,,11231682,,516,-14235159,,,-1852502,9379180,,9379180,-9057262,44878,,664908,-2163127,,,255770,-2186322,7862090,-2648513,-146262,,,,,-146262,-590985,11423287,,,700000,11532302,,8737527,8964194,226667,-2794775
2011,,,,,4102847,,,,4555872,8658719,8658719,8759,12676,144662,-8514057,-Infinity,-8658719,-Infinity,-26065579,,,,-34728215,-Infinity,-2010.02,-2010.02,17298,17298,4363712,,4363712,,,651905,5015617,520482,,,,,,166139,686621,,5702238,567195,50578,,,36122323,36740096,83794,,,38042,121836,,68766,36861932,,538,-47817062,-203766,16860596,-31159694,5702238,,5702238,-34728215,144662,,963174,-29538157,,,230250,-31724479,55728571,-7429965,-278923,,,,,-278923,-24774,2998808,,,134372,3108406,,-4600482,4363712,8964194,-7708888
2012,,,,,6375795,,,,6403656,12779451,12779451,35184,71726,366893,-12412558,-Infinity,-12779451,-Infinity,17443132,4663681,Infinity,,4663681,Infinity,210.00,180.00,21075,23972,12825090,,12825090,,,745218,13570308,2311942,,148639,148639,,,30776,2491357,,16061665,1152550,,,,15638699,16791249,1578000,,,2799,1580799,,35405,18372048,,659,-43153381,-553159,41395498,-2310383,16061665,,16061665,4663681,366893,,1349233,28503538,,,585355,-3220941,-45087124,-10203779,-2140853,,,,,-2140853,-336733,19395743,,,1747000,20806010,,8461378,12825090,4363712,-12344632
2013,,,,,10533004,,,,8472197,19005201,19005201,15279,129902,740692,-18264509,-Infinity,-19005201,-Infinity,-19750721,-38755922,-Infinity,,-38755922,-Infinity,-1560.02,-1560.02,24663,24663,13980321,,13980321,,,621558,14601879,2337210,,131139,131139,,,26216,2494565,,17096444,899260,73987,,,1294984,2268231,1938497,,,,1938497,,2799,4206728,,788,-81909303,-1276351,96074582,12889716,17096444,,17096444,-38755922,740692,,3135646,15554589,,,-253290,12333648,4419151,-14905844,-748460,,,,,-748460,-89890,16407657,,,491768,16809535,,1155231,13980321,12825090,-15654304
2014,,,,,10273000,,,,7566000,17839000,17839000,5000,136000,752000,-17087000,-Infinity,-17839000,-Infinity,-507000,-18346000,-Infinity,,-18346000,-Infinity,-630.01,-630.01,29440,29440,13459000,,13459000,,,1494000,14953000,1605000,,,,,,135000,1740000,,16693000,569000,338000,,,8268000,9175000,1600000,,,,1600000,,,10775000,,1000,-100255000,-2010000,108182000,5918000,16693000,,16693000,-18346000,752000,,3207000,-6555648,,,-330000,5778000,5658648,-15284000,-47000,,,,45000,-2000,-77000,14618000,,,224000,14765000,,-521000,13459000,13980000,-15331000
