,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2010,,,,,,11248,,11248,,,11248,,12161,,-11248,-Infinity,-11248,-Infinity,,,,,-23409,-Infinity,-0.01,-0.01,1955000,1955000,167374,,167374,,,111490,278864,,,,,,,,,,278864,,,,,257373,257373,,,,,,,,257373,,1955,-23409,,42945,21491,278864,,278864,-23409,,,,64014,,,,21491,-98231,-57626,,,,,,,,25000,,,200000,225000,,,167374,,-57626
2011,,,,,,310075,,310075,,310075,310075,5577,7739,,-309397,-Infinity,-310075,-Infinity,-678,,,,-311559,-Infinity,-0.07,-0.07,4426677,4426677,134028,50255577,50389605,382830,,100844,50873279,,,,,,,,,,50873279,,,,,2261706,2261706,,,,43611572,43611572,,,45873278,,1909,-334968,,5333060,5000001,50873279,,50873279,-311559,,,,48590082,,,,48611573,-49058778,-780255,,,-5577,,-50250000,-50255577,-200000,50000000,,,1202486,51002486,,-33346,134028,167374,-780255
2012,,,,,,1060390,,1060390,,1060390,1060390,16411,,,-1045329,-Infinity,-1060390,-Infinity,2295285,1234895,Infinity,,1234895,Infinity,0.20,0.20,6250000,6250000,1387,50271988,50273375,,,60000,50333375,,,,,,,,,,50333375,,,,,2767131,2767131,,,,2203110,2203110,,,4970241,,40365366,1079260,,3918508,45363134,50333375,,50333375,1234895,,,,-1045329,,,,47566244,-486933,-297367,,,-16411,,,-16411,,,,,181137,181137,,-132641,1387,134028,-297367
2013,122667769,75760033,46907736,0.3824,,3191637,1618278,4809915,-7338273,-2528358,73231675,8250,4171989,4018090,105589499,0.8608,42097821,0.3432,3390937,45488758,0.3708,,97399420,0.7940,1.23,1.23,79055053,79055053,8156599,,8156599,9144795,9095736,2380874,28778004,,,,,3468953,,325701765,329170718,,357948722,15992569,29337430,,2030519,3851047,51211565,54499727,,,,54499727,,,105711292,,79055,199341512,-4767030,57583893,252237430,357948722,,357948722,97399420,4018090,,,-69999805,2788320,-8766511,16025566,-22433561,95839449,127257154,-256831561,-85000000,,,13289173,-328542388,-68197163,,,,99117469,30920306,3032812,-167332116,8156599,175488715,-129574407
2014,233427011,155840823,77586188,0.3324,,4537351,2673213,7210564,-20094039,-12883475,142957348,16772,4815670,6017886,96594261,0.4138,70375624,0.3015,15385081,85760705,0.3674,,85760705,0.3674,1.08,1.08,79055053,79055053,12752272,,12752272,50002754,12123405,31035192,105913623,,,,,19385843,,123730719,143116562,,249030185,3783291,49222506,,164724,7975659,61146180,38625071,,,,38625071,,,99771251,,79055,21315710,4000000,123864169,149258934,249030185,,249030185,85760705,6017886,,,67201004,-42134612,-3150909,-10366979,44767443,-125051187,33928408,-23361695,,-15952598,,3451914,-35862379,-65754762,,,-790550,73269391,6724079,-194435,4595673,12752272,8156599,10566713
2015,60700190,63476627,-2776437,-0.0457,,3703783,1858687,5562470,-33152698,-27590228,35886399,103668,3630200,6353055,28336172,0.4668,-7568712,-0.1247,27127114,19558402,0.3222,,18352917,0.3024,0.23,0.23,79055053,79055053,11448684,15406659,26855343,35947279,2336167,26807113,91945902,,,,,33721712,,106209759,139931471,,231877373,1386984,34651118,,,6428693,42466795,22570755,,,,22570755,,,65037550,,79055,34318040,-4000000,120073561,150470656,215508206,16369167,231877373,18352917,6353055,,,4711664,37007012,9302719,2056898,49479107,11435914,40853550,-56222226,,-40209087,8041817,22202268,-66187228,-50953442,,,-2371652,77206451,23881357,148733,-1303588,11448684,12752272,-15368676
2016,20540769,29328776,-8788007,-0.4278,,3726094,1235497,4961591,-214714,4746877,34075653,1931963,1972267,6613720,-5130652,-0.2498,-13992969,-0.6812,-683358,-14676327,-0.7145,984,-13717623,-0.6678,-0.20,-0.20,79055053,79055053,820396,,820396,13874910,8811111,37334944,60841361,,,,,31520518,,134110506,165631024,,226472385,3477497,38853180,,,22590042,64920719,21839412,,,,21839412,,,86760131,,79055,17438215,-13000000,120520861,125038131,211798262,14674123,226472385,-13717623,6613720,,,-53558465,563318,-6705933,2276456,-4079358,55712322,-4950046,-28136276,,,15055026,,-13081250,-34625035,,,-3162202,45658651,7871414,-468406,-10628288,820396,11448684,-33086322
2017,63209687,41126898,22082789,0.3494,,4698073,1231031,5929104,-17101618,-11172514,29954384,186194,2403213,8965553,41028459,0.6491,33254206,0.5261,-734075,32520131,0.5145,,29659693,0.4692,0.38,0.38,79055053,79055053,2005540,,2005540,13210822,3560261,2006723,20783346,,,,,33735325,,146619524,180354849,,201138195,6104844,20569574,,,9741517,36415935,17217104,,,,17217104,,,53633039,,79055,40349189,-6000000,94929053,129357297,182990336,18147859,201138195,29659693,8965553,,,-11553231,-765708,5607279,2120008,-15632589,41367411,68439426,-49860416,,-296217,,6600906,-43555727,-39446298,,,-3162203,20011005,-22597496,-1101059,1185144,2005540,820396,18579010
2018,64256088,33239582,31016506,0.4827,,4513193,1622451,6135644,-2793174,3342470,36582052,41446,1210974,9141975,23750250,0.3696,15853018,0.2467,-1040320,14812698,0.2305,,13397301,0.2085,0.17,0.17,79055053,79055053,1966855,,1966855,6930942,5840207,719824,15457828,,,,,31932318,,199571425,231503743,,246961571,33886968,13572434,,,25613825,73073227,22329234,,,,22329234,,,95402461,,79055,49593069,-13000000,95994664,132666788,228069249,18892322,246961571,13397301,9141975,,,-41982810,6373815,-2970908,2629061,-57615399,72746416,53302882,-60930363,,,,5223804,-55706559,-20515697,,,-2371652,24330410,1443061,-899256,-1859872,1966855,3826727,-7627481
2019,89622156,64396571,25225585,0.2815,,4133507,2715599,6849106,-2714238,4134868,68531439,780604,6055310,11308882,23046216,0.2571,13168148,0.1469,-6788083,6380065,0.0712,,5682024,0.0634,0.07,0.07,79055053,79055053,10092205,,10092205,22364607,30527752,1354129,64338693,,,,,30933699,,308856321,339790020,,404128713,9658983,67156905,,,11972268,88788156,160230498,,,32203,160262701,,408125,249050857,,79055,54286454,-16000000,97350442,135715951,384766808,19361905,404128713,5682024,11308882,,,33165936,-3110730,-24918904,-23945792,-24449463,-80730622,-30573780,-168061488,,,,35597304,-132464184,-36562005,,,,208124606,171562601,-399287,8125350,10092205,1966855,-198635268
