,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1999,,,,,,,,,,,,,,,,,,,,,,,-2984772,-Infinity,-7.47,-7.47,399723,399723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6865
2000,,,,,,,,,,,,,,,,,,,,,,,-502796,-Infinity,-1.03,-1.03,487061,487061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6752
2001,,,,,,,,,615690,615690,615690,,,28133,2073899,Infinity,-2652967,-Infinity,-2661456,,,,-3267300,-Infinity,-4.40,-4.40,746572,746572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3267300,28133,,,64054,,,,64054,2679842,-495271,-262485,,-649978,30518,,-881945,,968593,,,-16462,952131,,-425085,669933,1095018,-757756,0.6513
2002,,,,,,,,,427199,427199,427199,,,21138,230710,Infinity,-1049535,-Infinity,-636771,,,,-1057328,-Infinity,-0.90,-0.90,1127871,1127871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1057328,21138,,,-65946,,,,-65946,635358,-466778,-2478,,-21500,305837,-166206,115653,,167556,,,-7330,160226,,-190899,479034,669933,-469256,0.6378
2003,,,,,,,,,438506,438506,438506,,,16049,-305677,-Infinity,-685605,-Infinity,-116780,,,,-558663,-Infinity,-0.40,-0.40,1376033,1467511,147469,412575,560044,24958,,,585002,1810402,,,,,,65887,1876289,,2461291,54710,7350,,,,62060,,,,,,,7350,62060,,,-16307695,,,2399231,2461291,,2461291,-558663,16049,,,28061,,,,28061,107709,-406844,-264506,,,179035,64822,-20649,,170000,,,-8186,161814,,-265679,213355,479034,-671350,0.6976
2004,,,,,,,,,738078,738078,738078,,,16883,-736328,-Infinity,-793541,-Infinity,15133,,,,-712481,-Infinity,-0.30,-0.30,2046886,2686443,1280871,401244,1682115,10819,,,1692934,2087048,,,,,,731007,2818055,,4510989,67298,,,,,67298,,,,,,,,67298,,,-17020176,,,4443691,4510989,,4510989,-712481,16883,,,26727,,,,26727,147576,-521295,-207766,,,15492,41500,-150774,,2477941,,,-7350,2470591,,1798522,2011877,213355,-729061,0.7298
2005,,,,,,,,,1812617,1812617,1812617,,,23471,-1143093,-Infinity,-2415829,-Infinity,-30689,-2446518,-Infinity,-534300,-1912218,-Infinity,-0.60,-0.60,3335664,4037559,2000697,364983,2365680,117833,,,2483513,3558629,,,,,,1029055,4587684,,7071197,92801,4500,,,,97301,,,,,,,4500,97301,,,-18932394,,,6973896,7071197,,7071197,-1912218,23471,-534300,,-77011,,,,-77011,1268999,-1231059,-2052413,,-94329,,56582,-2090160,,4244764,,,,4244764,,923545,2935422,2011877,-3283472,0.7945
2006,,,,,,,,,1640607,1640607,1640607,,,36242,-1429226,-Infinity,-1810006,-Infinity,46237,-1763769,-Infinity,-1435610,-328159,-Infinity,-0.10,-0.10,5563344,6197639,4148887,384753,4533640,742480,,18191,5294311,10811604,,,,,,2716187,13527791,,18822102,275281,,,,3000,278281,,,,,,,,278281,,,-19260553,,,18543821,18822102,,18822102,-328159,36242,-1435610,,-624626,,,,-624626,550068,-1802085,-7460458,,,84370,139842,-7236246,,12851180,,,,12851180,,3812849,6748271,2935422,-9262543,0.8952
2007,,,,,,,,,2043566,2043566,2043566,,,75260,-798357,-Infinity,-3983460,-Infinity,981215,-3002245,-Infinity,-1173486,-1828759,-Infinity,-0.20,-0.20,8691991,9481173,10076042,611124,10687166,2779134,,364317,13830617,18698790,,,,,,678031,19376821,,33207438,1326060,,,,7500,1333560,,,946017,,946017,,,2279577,,,-21089312,,,30927861,33207438,,33207438,-1828759,75260,-374823,,-2495934,,,,-2495934,1374060,-3250196,-14075864,,,57508,5254620,-8763736,,15341703,,,,15341703,,3327771,10076042,6748271,-17326060,0.9014
2008,,,,,,,,,3853365,3853365,3853365,,,188197,-3688903,-Infinity,-4814111,-Infinity,1243424,-3570687,-Infinity,-840801,-2729886,-Infinity,-0.20,-0.20,11704323,11704323,7151603,882268,8033871,2151496,,191822,10377189,31919280,,,,,,710751,32630031,,43007220,2596421,,,,22510,2618931,,,1376406,,1376406,,,3995337,,,-23819198,165812,,39011883,43007220,,43007220,-2729886,188197,-840801,,-523879,,,,-523879,1769882,-2136487,-15121655,,,197599,6977982,-7946074,,7056122,,,102000,7158122,,-2924439,7151603,10076042,-17258142,0.9929
