,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,469000000,301400000,167600000,0.3574,,,,,78400000,78400000,379800000,,,50200000,118400000,0.2525,89200000,0.1902,-21000000,68200000,0.1454,39000000,29200000,0.0623,0.17,0.17,166857143,166857143,253100000,,253100000,15500000,52600000,26400000,347600000,757600000,,,,,,363900000,1121500000,,1469100000,52300000,,,,29600000,81900000,242000000,,169000000,,411000000,,,492900000,,,399800000,-374700000,951100000,976200000,1469100000,,1469100000,29200000,50200000,4100000,,,,,,,54000000,137500000,-184900000,,-5600000,9800000,-27800000,-208500000,,123100000,,-16800000,3100000,109400000,,38300000,253100000,214800000,-47400000,0.7566
1994,542200000,357300000,184900000,0.3410,,,,,91900000,91900000,449200000,,,54700000,158600000,0.2925,93000000,0.1715,10900000,103900000,0.1916,34800000,69100000,0.1274,0.39,0.39,179480519,179480519,131700000,,131700000,18400000,45300000,31400000,226800000,893500000,,,,,,680300000,1573800000,,1800600000,70000000,,,,17800000,87800000,475800000,,183700000,20700000,680200000,,,768000000,,,450900000,-418800000,1000500000,1032600000,1800600000,,1800600000,69100000,54700000,8500000,,16000000,,4000000,,,-10800000,137500000,-154100000,,-271700000,1400000,100000,-424300000,,5200000,,-17900000,178100000,165400000,,-121400000,131700000,253100000,-16600000,0.7161
1995,698800000,457300000,241500000,0.3456,,,,,125500000,125500000,582800000,,,79900000,206500000,0.2955,116000000,0.1660,10600000,126600000,0.1812,37000000,89600000,0.1282,0.48,0.48,184742268,184742268,132300000,,132300000,59300000,44500000,37800000,273900000,860400000,,,,,,855300000,1715700000,,1989600000,79400000,,,,23200000,102600000,400900000,,189700000,32200000,622800000,,,725400000,,,521800000,-504700000,1247100000,1264200000,1989600000,,1989600000,89600000,79900000,4700000,,-14600000,,800000,,,-19100000,140500000,-90300000,,-135100000,9900000,100000,-215400000,,160700000,,-18700000,-66400000,75600000,,600000,132300000,131700000,50200000,0.7329
1996,702300000,475900000,226400000,0.3224,,,,,140500000,140500000,616400000,,,89400000,471600000,0.6715,373200000,0.5314,9000000,382200000,0.5442,127400000,254800000,0.3628,1.32,1.26,192301887,202222222,381700000,,381700000,58500000,60600000,39000000,539800000,907700000,,,,,,1132600000,2040300000,,2580100000,91700000,,,,18000000,109700000,599300000,,289200000,52300000,940800000,,,1050500000,,,757300000,-586800000,1359100000,1529600000,2580100000,,2580100000,254800000,89400000,99500000,,-8900000,,-16100000,,,-285500000,149300000,-153900000,,-59700000,47900000,73000000,-92700000,,5800000,,-19300000,206300000,192800000,,249400000,381700000,132300000,-4600000,0.7294
1997,688000000,487600000,200400000,0.2913,,,,,146500000,146500000,634100000,,,93800000,-160900000,-0.2339,-267600000,-0.3890,12900000,-254700000,-0.3702,-79100000,-175600000,-0.2552,-0.91,-0.91,194033149,194033149,265300000,,265300000,72900000,51800000,40000000,430000000,864800000,,,,,,1064300000,1929100000,,2359100000,103300000,,,,2200000,105500000,664300000,,185400000,60000000,909700000,,,1015200000,,,562400000,-690200000,1471700000,1343900000,2359100000,,2359100000,-175600000,93800000,,,-400000,,8800000,,,222000000,139800000,-202100000,,-70200000,16500000,,-255800000,,9300000,,-19400000,9700000,-400000,,-116400000,265300000,381700000,-62300000,0.6995
1998,695400000,501900000,193500000,0.2783,,,,,140900000,140900000,642800000,,,96300000,26000000,0.0374,-41400000,-0.0595,-28900000,-70300000,-0.1011,-21200000,-49100000,-0.0706,-0.26,-0.26,192549020,192549020,196000000,,196000000,76000000,64000000,40000000,376000000,1042000000,,,,961000000,151000000,-151000000,2003000000,,2379000000,,,,,108000000,108000000,700000000,,,257000000,957000000,,,1065000000,,729000000,494000000,78000000,13000000,1314000000,2379000000,,2379000000,-49100000,96300000,-5500000,,-6600000,,-11800000,,,86300000,121400000,-82400000,,-20500000,19700000,-63800000,-147000000,,,-500000,-19400000,-24100000,-44000000,,-69700000,195600000,265300000,39000000,0.6534
1999,622100000,451400000,170700000,0.2744,,,,,141100000,141100000,592500000,,,96200000,125400000,0.2016,-11900000,-0.0191,41100000,29200000,0.0469,-16000000,45200000,0.0727,0.93,0.93,120000000,120000000,199000000,,199000000,57000000,58000000,37000000,351000000,1145000000,,,,1166000000,148000000,-148000000,2311000000,,2662000000,,7600000,,,94400000,102000000,673000000,,,274000000,947000000,,,1049000000,,877000000,516000000,338000000,,1613000000,2662000000,,2662000000,45200000,96200000,-14600000,,23400000,,5500000,,,-16800000,133400000,-237400000,,,38300000,-191600000,-390700000,,155900000,,-21400000,134100000,268600000,-8100000,3200000,198800000,195600000,-104000000,0.6915
2000,1206000000,833000000,373000000,0.3093,,,,,202000000,202000000,1035000000,,,126000000,252000000,0.2090,171000000,0.1418,-45000000,126000000,0.1045,41000000,85000000,0.0705,0.39,0.39,220779221,224294737,266000000,,266000000,292000000,466000000,172000000,1196000000,3283000000,,,,454000000,494000000,-325000000,3906000000,,5102000000,,,,,436000000,436000000,1123000000,,,1848000000,2971000000,,,3407000000,,875000000,572000000,396000000,,1695000000,5102000000,,5102000000,85000000,126000000,-2000000,,15000000,,4000000,,,30000000,254000000,-211000000,,,,159000000,-52000000,,,-30000000,-27000000,-76000000,-133000000,-2000000,67000000,266000000,199000000,43000000,0.6672
2001,2379000000,1751000000,628000000,0.2640,,,,,358000000,358000000,2109000000,,,226000000,261000000,0.1097,101000000,0.0425,-66000000,35000000,0.0147,56000000,-21000000,-0.0088,-0.09,-0.09,216666667,232835821,101000000,,101000000,242000000,540000000,161000000,1044000000,3298000000,,,,606000000,509000000,-304000000,4109000000,,5153000000,,,,,435000000,435000000,1253000000,,,905000000,2158000000,,,2593000000,,1786000000,502000000,444000000,,2560000000,5153000000,,5153000000,-21000000,226000000,48000000,,-119000000,,-85000000,,,165000000,299000000,-346000000,,-36000000,,-284000000,-666000000,,19000000,-20000000,-35000000,236000000,200000000,2000000,-165000000,101000000,266000000,-47000000,0.6281
