,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2009,,,,,4888538,1166845,,1166845,,6055383,6055383,2130,2068202,9945,-6043308,-Infinity,-6055383,-Infinity,-2066072,-8121455,-Infinity,,-8121455,-Infinity,-47.40,-47.40,171329,171329,1505179,,1505179,,,178114,1683293,24116,,,,11733,,506510,542359,,2225652,549638,13765325,,,2619588,16934551,,,,,,,,16934551,,981,-25331043,-25608,10646771,-14708899,2225652,,2225652,-8121455,9945,,114143,-302103,,,-63665,-15251258,6153016,-2146454,,,,,,,,,,,2271621,2271621,,125167,1505179,1380012,-2146454
2010,,,,,5494297,3012706,,3012706,,8507003,8507003,23442,3093763,12167,-8494836,-Infinity,-8507003,-Infinity,-2679153,-11186156,-Infinity,-280920,-10905236,-Infinity,-5.75,-5.75,1894651,1894651,8283684,,8283684,,,528464,8812148,22310,,,,13342,,,35652,,8847800,1139276,,,,436367,1575643,,16759,,,16759,,,1592402,,11408,-36236279,-37775,43518044,7255398,8847800,,8847800,-10905236,12167,,1167081,22487763,,,589638,7236505,-16430179,-3668404,-10361,,,,,-10361,,,,,10457270,10457270,,6778505,8283684,1505179,-3678765
2011,,,,,4098225,3148759,,3148759,,7246984,7246984,12037,,12246,-7234738,-Infinity,-7246984,-Infinity,41856,-7205128,-Infinity,-493855,-6711273,-Infinity,-2.95,-2.95,2281654,2281654,1985334,,1985334,493855,,51785,2530974,11689,,,,,,13342,25031,,2556005,1008493,,,,296512,1305005,,,,14472,14472,,,1319477,,11408,-42947552,,44172672,1236528,2556005,,2556005,-6711273,12246,,692403,-6010536,,,-130783,1225969,5720435,-6296725,-1625,,,,,-1625,,,,,,,,-6298350,1985334,8283684,-6298350
2012,,,,,1187631,1857080,,1857080,,3044711,3044711,1965,382936,7022,-3037689,-Infinity,-3044711,-Infinity,-380971,-3425682,-Infinity,,-3425682,-Infinity,-1.50,-1.50,2281654,2281654,835471,,835471,,,299784,1135255,4668,,,,,,13342,18010,,1153265,1023553,269745,,,323158,1616456,,,,12185,12185,,,1628641,,11408,-46373234,-57042,45943492,-475376,1153265,,1153265,-3425682,7022,,274358,-1707170,,,-15743,-481201,2575212,-2276260,,,,,,,,,,,1126397,1126397,,-1149863,835471,1985334,-2276260
2013,2001,201605,-199604,-99.7521,1226874,3488917,,3488917,,4715791,4917396,668,1444386,5161,-7683551,-3839.8556,-4915395,-2456.4693,-4217703,-9133098,-4564.2669,,-9133098,-4564.2669,-3.45,-3.45,2764626,2764626,2373893,,2373893,2339,80021,459778,2916031,36061,,,,,,15708,51769,,2967800,939785,,,,734296,1674081,,,,5316062,5316062,,,6990143,857,16606,-55750639,-9323,51720156,-4022343,2967800,,2967800,-9133098,5161,,1345136,1723151,-2279,-80021,10560,1241950,2441118,-3618532,-35683,,,,,-35683,,1033000,,,4171082,5204082,-11445,1538422,2373893,835471,-3654215
2014,189274,445799,-256525,-1.3553,1318734,7326861,,7326861,,8645595,9091394,2714,2087,15074,-20436266,-107.9719,-8902120,-47.0330,-11551307,-20453427,-108.0625,,-20453427,-108.0625,-4.80,-4.80,4288381,4288381,4339540,,4339540,80183,463029,155210,5037962,41458,,,,,,18342,59800,,5097762,893385,,,8823,523179,1425387,,37500,,403,37903,,,1463290,950,22461,-76204066,98972,79716155,3634472,5097762,,5097762,-20453427,15074,,2168303,2370625,-85412,-558008,8055,3612575,9578606,-6320819,-25402,,,,,-25402,,,,,8357916,8357916,-46048,1965647,4339540,2373893,-6346221
2015,210130,318718,-108588,-0.5168,6281823,10263560,,10263560,,16545383,16864101,60393,3964,15076,-18168489,-86.4631,-16653971,-79.2556,-1533558,-18187529,-86.5537,,-18187529,-86.5537,-2.90,-2.90,6268709,6268709,11817418,23568386,35385804,315771,376569,980719,37058863,37866,,,,,,5000,42866,,37101729,1709397,,67236,130409,1221557,3061363,,28878,,,28878,,,3090241,450,35964,-94391595,62130,128304539,34011488,37101729,,37101729,-18187529,15076,,3225659,30384925,-248186,-38540,825105,33997500,-27965029,-12526898,-15446,,-23592625,,,-23608071,,28451848,,,15177646,43629494,-16647,7477878,11817418,4339540,-12542344
2016,224105,366673,-142568,-0.6362,15735300,8883050,,8883050,,24618350,24985023,126774,1311,25596,-24616720,-109.8446,-24760918,-110.4880,117291,-24643627,-109.9646,,-24643627,-109.9646,-3.25,-3.25,7593474,7593474,8064490,12100920,20165410,12014,166733,1487534,21831691,69695,,,,,,5000,74695,,21906386,1645298,,1833,104210,2342352,4091860,,,,,,,,4091860,450,40433,-119164952,81186,136857409,17814526,21906386,,21906386,-24643627,25596,,1335157,-16257669,307774,79836,-63586,17739831,17275148,-22265395,-58723,,,11478493,,11419770,,6229351,,,863101,7092452,245,-3752928,8064490,11817418,-22324118
2017,329327,114964,214363,0.6509,24486122,8652351,,8652351,,33138473,33253437,110714,5619,36886,-32967409,-100.1054,-32924110,-99.9739,-85804,-33009914,-100.2345,,-33009914,-100.2345,-3.00,-3.00,11028226,11028226,10379729,1604198,11983927,64148,594194,625382,13267651,186282,,,,,,,186282,,13453933,1808311,,,88404,4363867,6260582,,,,,,,,6260582,420,71414,-152174866,98433,159197950,7193351,13453933,,13453933,-33009914,36886,,1659137,-10732762,-47599,-100461,157525,7007069,13459473,-28587180,-151988,,-13074169,23583995,,10357838,,18641021,,,1883976,20524997,19584,2315239,10379729,8064490,-28739168
2018,429797,396786,33011,0.0768,18822488,8074719,,8074719,,26897207,27293993,36618,1873,74218,-26753539,-62.2469,-26864196,-62.5044,34566,-26829630,-62.4240,,-26829630,-62.4240,-1.50,-1.50,17816623,17816623,17623770,,17623770,10904,428515,601865,18665054,160860,,,,,,,160860,,18825914,2588977,,,11029,5166224,7766230,6125428,,,,6125428,,,13891658,420,108876,-178988098,96522,183716536,4934256,18825914,,18825914,-26829630,74218,,1110632,3891755,51986,165679,782062,10898824,-1947540,-23700565,-48893,,,1604307,,1555414,,21968007,,,7429063,29397070,-7878,7244041,17795323,10551282,-23749458
