,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2007,2115000,,,,,716000,32000,748000,,,,4420000,2360000,17000,3180000,1.5035,,,,803000,0.3797,313000,490000,0.2317,0.12,0.12,2777250,2777250,4987000,,4987000,517000,,,,59000,,,,6089000,,,,73545000,73545000,127000,,,,,,,,,,,55988000,,55988000,,14000,5227000,,12316000,17557000,73545000,,73545000,490000,17000,-54000,,-32000,,,,,110000,531000,-26000,,-4379000,26000,-7225000,-11578000,,,,,11837000,11837000,,790000,4987000,4197000,505000
2008,2580000,,,,,865000,,865000,,,,5015000,2464000,14000,3332000,1.2915,,,,854000,0.3310,343000,511000,0.1981,0.20,0.20,2487824,2491918,1035000,,1035000,355000,,,,67000,,,,15762000,,,,88381000,88381000,138000,,,,,,11150000,,,,11150000,82258000,,71108000,,14000,5634000,,11625000,17273000,88381000,,88381000,511000,14000,-24000,,,,,,,258000,759000,-34000,,-12402000,4049000,-10421000,-18774000,,,,-104000,14167000,14063000,,-3952000,1035000,4987000,725000
2009,3258000,,,,,1535000,,1535000,,,,5414000,2436000,41000,3278000,1.0061,,,,801000,0.2459,314000,487000,0.1495,0.21,0.21,2336168,2337064,5420000,,5420000,397000,,,,1092000,,,,8733000,,,,93937000,93937000,117000,,,,,,7292000,,,,7292000,83843000,,76551000,,14000,5987000,-171000,11556000,17386000,93937000,,93937000,487000,41000,-76000,180000,,,,-21000,,-181000,451000,-1066000,,-1001000,4303000,-3194000,-958000,-4308000,,-423000,-132000,9755000,4892000,,4385000,5420000,1035000,-615000
2010,3864000,,,,,1735000,56000,1791000,,,,5480000,1955000,55000,3121000,0.8077,,,,1111000,0.2875,440000,671000,0.1737,0.33,0.32,2076310,2085498,8650000,,8650000,423000,,,,1073000,,,,8677000,,,,102101000,102101000,107000,,,,,,6023000,,,,6023000,92933000,,86910000,,14000,6521000,-224000,8880000,15191000,102101000,,102101000,671000,55000,-51000,186000,20312000,,,-10000,20312000,-19876000,1297000,-36000,,-3797000,3842000,-5191000,-5182000,-1269000,,-2901000,-137000,11422000,7115000,,3230000,8650000,5420000,1261000
2011,3966000,,,,,2004000,41000,2045000,2955000,5000000,,5530000,1909000,54000,2845000,0.7173,,,,882000,0.2224,354000,528000,0.1331,0.30,0.30,1749132,1757798,11687000,,11687000,543000,,8082000,20312000,,,,,10595000,,78282000,88877000,,109189000,98000,,,,,,3800000,,,,3800000,97293000,,93493000,,14000,6915000,-270000,9037000,15696000,109189000,,109189000,528000,54000,22000,202000,877000,,,-9000,21189000,-1294000,389000,-105000,,-7605000,5771000,-1919000,-3858000,-2223000,,-47000,-134000,8910000,6506000,,3037000,11687000,8650000,284000
2012,5626000,,,,,2718000,67000,2785000,3215000,6000000,,5836000,1720000,106000,3399000,0.6042,,,,1573000,0.2796,592000,981000,0.1744,0.55,0.55,1776016,1785668,20532000,,20532000,657000,,,21189000,,,,,3994000,,92192000,96186000,,117375000,81000,,,,,,2000000,,,,2000000,102538000,,100538000,,14000,7743000,-376000,9456000,16837000,117375000,,117375000,981000,106000,85000,230000,-6637000,-114000,,-17000,14552000,1626000,-3609000,-610000,,-555000,7747000,-8976000,-2374000,-1800000,,-33000,-153000,8682000,6696000,,713000,12400000,11687000,-4219000
2013,6105000,,,,,3277000,80000,3357000,3643000,7000000,,6290000,1682000,142000,2943000,0.4821,,,,1119000,0.1833,417000,702000,0.1150,0.40,0.38,1778380,1854540,13817000,,13817000,735000,,,14552000,,,,,1680000,,111195000,112875000,,127427000,77000,,,,,,5500000,,,,5500000,115941000,,110441000,,14000,8260000,-518000,9230000,16986000,127427000,,127427000,702000,142000,-71000,273000,-275000,-78000,,-4000,14277000,4530000,5301000,-219000,,-53000,2339000,-22903000,-20788000,-2000000,,-563000,-185000,12019000,9271000,,-6216000,6184000,12400000,5082000
2014,7564000,,,,,3728000,75000,3803000,3197000,7000000,,7281000,1720000,167000,3823000,0.5054,,,,1936000,0.2559,694000,1242000,0.1642,0.73,0.69,1703732,1810642,20597000,,20597000,788000,,,21385000,,,,,1706000,,132552000,134258000,,155643000,108000,7000000,,,,7108000,4500000,,,,4500000,135460000,,138068000,,14000,9291000,-685000,8955000,17575000,155643000,,155643000,1242000,167000,-164000,272000,3925000,-53000,,31000,18202000,-5376000,66000,-197000,,-52000,,-18634000,-18855000,-4500000,64000,-760000,-211000,31949000,26542000,,7753000,13937000,6184000,-131000
2015,8346000,,,,,4323000,69000,4392000,3608000,8000000,,8424000,2091000,182000,4267000,0.5113,,,,1994000,0.2389,723000,1271000,0.1523,0.74,0.68,1718456,1882466,23342000,,23342000,983000,,,24325000,,,,,3005000,,156838000,159843000,,184168000,123000,6000000,,,,6123000,7500000,,,,7500000,166509000,,165132000,,28000,10323000,-867000,9552000,19036000,184168000,,184168000,1271000,182000,-38000,294000,-9084000,-195000,,15000,9118000,6209000,-1166000,-542000,,-3073000,1734000,-20812000,-22528000,-2000000,54000,-10000,-239000,29158000,26963000,,3269000,17206000,13937000,-1708000
2016,9221000,,,,,4854000,113000,4967000,5033000,10000000,,9183000,2565000,204000,5003000,0.5426,,,,2234000,0.2423,736000,1498000,0.1625,0.84,0.77,1718410,1935903,15398000,,15398000,862000,,,16260000,,515000,465000,980000,9555000,,189368000,199903000,,216163000,142000,7000000,,,,7142000,8500000,,,,8500000,196731000,,195373000,,28000,11538000,-1051000,10275000,20790000,216163000,,216163000,1498000,204000,-185000,300000,-5475000,121000,,19000,3643000,5966000,2308000,-374000,-1000000,-7833000,1225000,-32637000,-40325000,-2000000,92000,-17000,-283000,32319000,30111000,,-7906000,9300000,17206000,1934000
