,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1996,116100000,36800000,79300000,0.6830,,,,,71200000,71200000,108000000,,200000,1700000,9800000,0.0844,8100000,0.0698,-200000,7900000,0.0680,3600000,4300000,0.0370,0.09,0.09,47123288,48450704,1100000,,1100000,29600000,8300000,500000,39500000,7600000,,2100000,2100000,,,3800000,13500000,,53000000,18500000,800000,,,5600000,24900000,1900000,,,-100000,1800000,,,26700000,,,-3500000,-11400000,41200000,26300000,53000000,,53000000,4300000,1700000,500000,,-2600000,,-2000000,,,100000,4000000,,,,-3400000,300000,-3100000,,,-2600000,,,-2600000,,-1600000,1100000,2700000,4000000,0.7294
1997,131500000,35200000,96300000,0.7323,,,,,87000000,87000000,122200000,,,2200000,11400000,0.0867,9300000,0.0707,-100000,9200000,0.0700,3900000,5300000,0.0403,0.11,0.10,48735632,51707317,16600000,,16600000,38000000,10400000,1400000,66400000,14400000,,8800000,8800000,,,4700000,27900000,,94300000,20200000,10100000,,,5700000,36000000,12200000,,,-100000,12100000,,,48100000,,,1800000,-13300000,57700000,46200000,94300000,,94300000,5300000,2200000,-400000,,-9500000,,-2100000,,,2400000,,-18100000,,,,300000,-17800000,,14600000,,,9800000,24400000,,6500000,7600000,1100000,-18100000,0.6995
1998,185500000,36600000,148900000,0.8027,,,,,135500000,135500000,172100000,,500000,3700000,17400000,0.0938,13400000,0.0722,-200000,13200000,0.0712,6000000,7200000,0.0388,0.12,0.12,57500000,60327869,6100000,,6100000,42300000,24600000,4100000,77100000,17500000,,12800000,12800000,,,5000000,35300000,,112400000,26400000,3300000,,,12700000,42400000,12300000,,2000000,-100000,14200000,,,56600000,,,11700000,-14600000,58700000,55800000,112400000,,112400000,7200000,3700000,,,,,,,,1100000,12000000,-11300000,,,,800000,-10500000,,,-500000,,-2600000,-3100000,,-1500000,6100000,7600000,700000,0.6534
1999,211900000,42000000,169900000,0.8018,,,,,153000000,153000000,195000000,,,4800000,21000000,0.0991,16900000,0.0798,-700000,16200000,0.0765,7600000,8600000,0.0406,0.15,0.14,150968680,150968680,3600000,,3600000,51100000,24400000,3600000,82700000,19900000,,23700000,23700000,,,5400000,49000000,,131700000,27400000,11900000,,,11800000,51100000,15000000,,2100000,-100000,17000000,,,68100000,,,19800000,-16500000,60300000,63600000,131700000,,131700000,8600000,4800000,,,-8900000,,,,,2400000,6900000,-10300000,,,,600000,-9700000,,,-1000000,,-1200000,-2200000,,-5000000,1100000,6100000,-3400000,0.6915
2000,265568000,44305000,221263000,0.8332,,,,,92330000,92330000,136635000,,2480000,5387000,28862000,0.1087,128933000,0.4855,-107938000,20995000,0.0791,9769000,11226000,0.0423,0.20,0.18,57497056,57497056,6005000,,6005000,59791000,,28387000,94183000,36938000,,41658000,41658000,,,6382000,84978000,,179161000,37722000,9903000,,,21042000,68667000,13893000,,4368000,,18261000,,,86928000,,,30752000,-17580000,79061000,92233000,179161000,,179161000,11226000,5387000,,,22492000,,,,22492000,,39105000,-18894000,-19645000,,279000,270000,-37990000,,17519000,-525000,,-15753000,1241000,,2356000,3426000,1070000,20211000,0.6672
2001,356942000,58170000,298772000,0.8370,,,,,270068000,270068000,328238000,,600000,8758000,36827000,0.1032,28704000,0.0804,-1235000,27469000,0.0770,12088000,15381000,0.0431,0.23,0.22,66970920,69514584,7526000,,7526000,73524000,30021000,10196000,121267000,41371000,,47365000,47365000,,2660000,4558000,95954000,,217221000,43300000,23866000,,12424000,8838000,88428000,15652000,,5680000,,21332000,,,109760000,,,44701000,-15897000,78657000,107461000,217221000,,217221000,15381000,8758000,,,,,,,,-10706000,13433000,-10688000,-3786000,,1131000,1920000,-11423000,,2140000,-2293000,,-12428000,-12581000,,-10571000,-7145000,3426000,2745000,0.6281
2002,428456000,63308000,365148000,0.8522,,,,,328626000,328626000,391934000,,2630000,9502000,46306000,0.1081,36522000,0.0852,-2348000,34174000,0.0798,13328000,20846000,0.0487,0.29,0.28,71949432,75197936,29202000,,29202000,85940000,35752000,12367000,163261000,51747000,,76010000,76010000,,4018000,2735000,134510000,,297771000,57413000,20526000,,12706000,8308000,98953000,41730000,,4997000,,46727000,,,145680000,,,64905000,3213000,,152091000,297771000,,297771000,20846000,9502000,379000,,-6951000,,-5731000,,,12178000,35954000,-17444000,-17409000,,2158000,3468000,-29227000,,18484000,-880000,,12076000,29680000,-60000,36347000,29202000,-7145000,18510000,0.6358
2003,459942000,68546000,391396000,0.8510,,,,,351768000,351768000,420314000,,2637000,10837000,53102000,0.1155,39628000,0.0862,,39628000,0.0862,14558000,25070000,0.0545,0.34,0.33,73130880,73309136,7343000,,7343000,87101000,67094000,16091000,177629000,67670000,,74808000,74808000,,3487000,2981000,148946000,,326575000,70255000,30567000,,16882000,10802000,128506000,31159000,,6382000,,37541000,,,166047000,,,88266000,-12019000,,160528000,326575000,,326575000,25070000,10837000,4508000,,-23599000,,,,,77000,16893000,-28713000,-6046000,,195000,1075000,-33489000,,651000,-1392000,,-20592000,-21333000,-1081000,-39010000,-9808000,29202000,-11820000,0.771
2004,520879000,71728000,449151000,0.8623,,,,,404491000,404491000,476219000,,2805000,12913000,60378000,0.1159,44660000,0.0857,,44660000,0.0857,14470000,30190000,0.0580,0.41,0.40,74085890,75949686,37890000,,37890000,112476000,40861000,17528000,208755000,48262000,,90972000,90972000,,6357000,7754000,153345000,,362100000,78718000,12820000,,18832000,16385000,126755000,21155000,,8316000,16818000,46289000,,,173044000,,,117874000,-16474000,,189056000,362100000,,362100000,30190000,12913000,-3595000,,37538000,,30218000,,,305000,77351000,-17488000,-18845000,,55000,26124000,-10154000,,3490000,-720000,,-38737000,-35967000,-683000,30547000,37890000,7343000,59863000,0.8312
2005,524551692,234552855,289998837,0.5529,,,,,227563670,227563670,462116525,,570997,14930806,78002093,0.1487,62435167,0.1190,65124,62500291,0.1191,21878125,40622165,0.0774,0.51,0.49,79651304,82064980,28142807,,28142807,204100477,,48127689,280370973,58518432,242673567,27304337,269977904,,6813583,13098035,348407954,,628778927,131008257,4813350,,,21992092,157813699,81886266,,16262356,24763345,122911967,,,280725666,,,158334690,-26407722,,348053262,628778928,-1,628778927,40622165,14930806,143040,,-9552274,,,,-5183162,11169904,57313641,-17005466,-91382719,,522154,-6734504,-114600535,,960577,-195372,,47085708,47850913,-311664,-9747645,28142807,37890452,40308175,0.8601
