,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2017,263332000,166669000,96663000,0.3671,50107000,35000000,104980000,139980000,2792000,192879000,359548000,655000,,3562000,-93205000,-0.3539,-100301000,-0.3809,2673000,-97628000,-0.3707,406000,-97173000,-0.3690,-1.66,-1.66,45477370,45558009,12261000,,12261000,83272000,,42900000,138433000,8373000,,1206000,1206000,17765000,,,27344000,,165777000,15453000,,2480000,,145192000,160645000,23026000,,248000,367228000,390502000,,,551147000,,31000,-392036000,,5901000,-386104000,165043000,734000,165777000,-97173000,3562000,239000,811000,8774000,-9639000,,3435000,,-1562000,-85349000,-2642000,,-6776000,66938000,247000,57767000,-311000,,,,23299000,22988000,-234000,-4828000,40280000,45108000,-87991000,0.1537
2018,508828000,318302000,190526000,0.3744,24944000,39090000,94613000,133703000,3337000,161984000,480286000,,27111000,3082000,33623000,0.0661,24792000,0.0487,-22896000,1896000,0.0037,278000,3152000,0.0062,0.08,0.08,44034818,44034818,6640000,,6640000,129612000,,164738000,300990000,6354000,,1197000,1197000,21575000,137000,3831000,33094000,,334084000,73448000,33061000,5537000,,174661000,281170000,15804000,,575000,,16379000,,,297549000,,62000,-388884000,295000,424520000,35993000,333542000,542000,334084000,3152000,3082000,190000,967000,33155000,-38120000,,57995000,-3831000,26307000,66853000,-1139000,,-2500000,,85000,-3554000,-13912000,,,,62484000,48572000,120000,111991000,152271000,40280000,65714000,0.1453
2019,993319000,631368000,361951000,0.3644,33831000,148849000,164665000,313514000,4961000,352306000,983674000,,190000,3779000,18928000,0.0191,1639000,0.0017,13566000,15205000,0.0153,57000,14902000,0.0150,-0.49,-0.49,51317829,51317829,88141000,,88141000,190555000,,182829000,461525000,8006000,,1652000,1652000,23395000,64000,14163000,47280000,,508805000,124441000,36880000,7675000,,200462000,361783000,,,530000,455145000,455675000,,,817458000,,33000,-373982000,414000,64882000,-308653000,508805000,,508805000,14902000,3779000,20000,94958000,4383000,-74508000,,52163000,-10332000,-18000,118024000,-6035000,,-2000000,,-4927000,-6927000,-35285000,,,,21206000,-14079000,38000,97056000,249327000,152271000,111989000,0.1436
2020,1220222000,816353000,403869000,0.3310,49135000,135420000,230438000,365858000,5720000,420713000,1237066000,,1157000,13516000,-1851000,-0.0015,-25911000,-0.0212,9148000,-16763000,-0.0137,1768000,-18292000,-0.0150,-0.40,-0.40,48190881,48190881,404618000,,404618000,235906000,,367831000,1008355000,277603000,461000,2030000,2491000,46084000,605000,838000,327621000,,1335976000,227532000,44303000,15237000,,284731000,556566000,305966000,,605000,4156000,310727000,,264869000,867293000,,72000,-392274000,-21972000,882857000,468683000,1335976000,,1335976000,-18292000,13516000,-466000,35880000,98849000,-52824000,,103091000,,8179000,137666000,-8196000,-569000,-22450000,,-8059000,-31078000,-61266000,340479000,-2063000,,105903000,383053000,-10020000,479621000,728948000,249327000,129470000,0.1532
2021,2245016000,1690757000,554259000,0.2469,120478000,197619000,350573000,548192000,,668670000,2359427000,,3206000,,-104460000,-0.0465,-114411000,-0.0510,4034000,-110377000,-0.0492,,-107666000,-0.0480,-1.03,-1.00,104899000,107486000,381158000,,381158000,778607000,,260919000,1420684000,296280000,461000,21626000,,73001000,605000,66884000,436770000,,1857454000,680369000,231596000,2440000,7236000,303040000,1222241000,269183000,,4892000,225000,274300000,,264069000,1496541000,,72000,-499940000,-27295000,887227000,360064000,1856605000,849000,1857454000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1572
