,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2018,3261520000,2801433000,460087000,0.1411,65759000,434928000,237562000,672490000,-21701000,716548000,3517981000,8273000,6536000,38121000,-165206000,-0.0507,-256461000,-0.0786,47097000,-209364000,-0.0642,-1922000,-207941000,-0.0638,-4.88,-4.88,222634836,222634836,665560000,,665560000,318747000,75223000,,1059530000,67538000,,18991000,18991000,71216000,,13200000,170945000,,1230475000,42696000,333656000,13476000,28383000,185967000,590702000,,,3466000,2492056000,2495522000,,,3086224000,,11000,-1855770000,10000,,-1855749000,1230475000,,1230475000,-207941000,38121000,,,-141754000,,-27116000,16995000,-1922000,-46448000,-358022000,-64285000,,,19018000,-64000000,-109267000,-271101000,,-44649000,,1219772000,904022000,33179000,469912000,665960000,196048000,-422307000,0.1453
2019,3931858000,3176401000,755457000,0.1921,142858000,799023000,566792000,1365815000,-21410000,1487263000,4663664000,7813000,12397000,234672000,-487939000,-0.1241,-731806000,-0.1861,-1003000,-732809000,-0.1864,-30120000,-704888000,-0.1793,-7.11,-7.11,222634836,222634836,410783000,125573000,536356000,492995000,65557000,,1094908000,99218000,1803415000,1682963000,3486378000,89301000,,15642000,3690539000,,4785447000,35740000,361629000,21680000,25606000,332118000,755093000,,,389280000,7080078000,7469358000,,,8224451000,,11000,-3438657000,-358000,,-3439004000,4785447000,,4785447000,-704888000,234672000,,,45255000,,9924000,-6974000,-30120000,14167000,-410794000,-103314000,,-120895000,,-80140000,-304349000,-388410000,,-1858000,,846019000,455751000,4515000,-254877000,411083000,665960000,-514108000,0.1436
2020,4858199000,3610434000,1247765000,0.2568,151536000,843859000,740542000,1584401000,-29395000,1706542000,5316976000,9321000,21090000,360781000,-136067000,-0.0280,-458777000,-0.0944,-51635000,-510412000,-0.1051,-47320000,-470618000,-0.0969,-7.97,-7.97,222634836,222634836,918076000,97866000,1015942000,597412000,176994000,84290000,1874638000,69562000,1803415000,1367841000,3171256000,96362000,,14520000,3351700000,,5226338000,27201000,563080000,45507000,33884000,559374000,1183539000,32624000,,341960000,8879894000,9254478000,,,10438017000,,11000,-5213773000,2083000,,-5211679000,5226338000,,5226338000,-470618000,360781000,,,-370600000,,-111437000,-8538000,-47320000,67569000,-412868000,-37839000,,-99776000,125573000,30667000,18625000,-595317000,,-1779000,,1527058000,929962000,-28426000,507293000,918376000,411083000,-450707000,0.1532
2021,7780275000,5735393000,2044882000,0.2628,264560000,1495695000,1206649000,2702344000,-26950000,2939954000,8675347000,8370000,16778000,,-943632000,-0.1213,-895072000,-0.1150,-58775000,-953847000,-0.1226,-143863000,-816547000,-0.1050,-3.67,-3.67,222634836,222634836,1356342000,510467000,1866809000,1655285000,478751000,150000000,4150845000,173455000,1803415000,1075811000,2879226000,241527000,,57709000,3351917000,,7502762000,41311000,130947000,,211964000,440442000,824664000,34501000,,223138000,,257639000,,34501000,1082303000,,,,,,6420459000,7502762000,,7502762000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1572
