,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2011,139848000,43366000,96482000,0.6899,26408000,6224000,19450000,25674000,,52082000,95448000,,6417000,1293000,45336000,0.3242,44400000,0.3175,-6774000,37626000,0.2690,3591000,34035000,0.2434,0.17,0.16,205281176,216205160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34035000,1293000,-4234000,1974000,-22644000,-11596000,-7733000,1434000,13068000,2006000,12430000,-2770000,,,,,-2770000,-55555000,4203000,,,97857000,46505000,-18000,56147000,70725000,14578000,9660000
2012,193408000,61252000,132156000,0.6833,55155000,8501000,28603000,37104000,,92259000,153511000,,7057000,1779000,41811000,0.2162,39897000,0.2063,-6922000,32975000,0.1705,11626000,21349000,0.1104,0.03,0.03,305248000,323516000,88655000,,88655000,50902000,24181000,13434000,177172000,30546000,,,,,1679000,10771000,42996000,,220168000,11016000,,,17602000,17746000,46364000,97673000,,,57221000,154894000,,25253000,201258000,5992000,3000,504000,38000,12373000,18910000,220168000,,220168000,21349000,1779000,-3722000,4703000,117740000,-22043000,-7153000,3842000,130808000,-115543000,26306000,-3312000,,,,-9040000,-12352000,,,,,3977000,3977000,-1000,17930000,88655000,70725000,22994000
2013,361224000,122686000,238538000,0.6604,98587000,18688000,55115000,73803000,,172390000,295076000,,7119000,5044000,70438000,0.1950,66148000,0.1831,-7873000,58275000,0.1613,15815000,42460000,0.1175,0.19,0.18,205281176,216205160,113664000,,113664000,81999000,73360000,16500000,285523000,67204000,,,,,4541000,7252000,78997000,,364520000,14741000,98793000,,41306000,54504000,209344000,,,,77444000,77444000,,43152000,286788000,5992000,3000,42964000,36000,28737000,77732000,364520000,,364520000,42460000,5044000,-8831000,10159000,-54629000,-28289000,-49179000,3865000,76179000,40445000,34648000,-20316000,,,,825000,-19491000,,,,,9886000,9886000,-34000,25009000,113664000,88655000,14332000
2014,584106000,192015000,392091000,0.6713,148909000,32331000,85338000,117669000,,266578000,458593000,,6280000,10021000,137809000,0.2359,125513000,0.2149,-4005000,121508000,0.2080,34658000,86850000,0.1487,0.35,0.32,193708000,218360000,240031000,209426000,449457000,96982000,80519000,52521000,679479000,71558000,,,,36636000,11510000,11840000,131544000,,811023000,32428000,1087000,4678000,60327000,50531000,144373000,,46141000,,64851000,110992000,,43634000,255365000,,7000,129814000,-334000,426171000,555658000,811023000,,811023000,86850000,10021000,-6774000,27619000,458927000,-19844000,-13425000,14007000,535106000,-462127000,114516000,-13134000,,-210019000,,-26209000,-249362000,-20793000,239315000,,,42815000,261337000,-124000,126367000,240031000,113664000,101382000
2015,837591000,294031000,543560000,0.6490,209448000,75720000,109084000,184804000,,394252000,688283000,,3152000,13671000,162832000,0.1944,149308000,0.1783,-3299000,146009000,0.1743,24907000,121102000,0.1446,0.45,0.42,263856000,285644000,687326000,,687326000,144263000,92129000,50610000,974328000,79706000,,,,36636000,48429000,20791000,185562000,,1159890000,43966000,1336000,4694000,122049000,67660000,235011000,,74759000,,61968000,136727000,,42546000,371738000,,7000,250916000,-675000,537904000,788152000,1159890000,,1159890000,121102000,13671000,-24409000,45303000,204211000,-47281000,-14123000,9037000,739317000,-159345000,200533000,-19989000,,,208200000,-4041000,184170000,-1086000,,-261000,,64452000,63105000,-513000,447295000,687326000,240031000,180544000
2016,1129167000,406051000,723116000,0.6404,273581000,75239000,130887000,206126000,,479707000,885758000,,3136000,19749000,265110000,0.2348,243409000,0.2156,-1184000,242225000,0.2145,58036000,184189000,0.1631,0.67,0.63,275084000,292888000,567923000,299910000,867833000,253119000,236490000,168684000,1526126000,76961000,,,,36136000,70960000,18824000,202881000,,1729007000,79457000,,1098000,273350000,106746000,459553000,,99585000,,62049000,161634000,,39593000,621187000,,7000,435105000,-1475000,674183000,1107820000,1729007000,,1729007000,184189000,19749000,-21720000,59032000,327256000,-108856000,-144361000,38678000,1066573000,-437066000,131440000,-21419000,,-439711000,137855000,-2704000,-325979000,-1336000,,,,76936000,75600000,-464000,-119403000,567923000,687326000,110021000
2017,1646186000,584417000,1061769000,0.6450,349594000,86798000,155105000,241903000,,591497000,1175914000,,2780000,20640000,498180000,0.3026,470272000,0.2857,4488000,474760000,0.2884,51559000,423201000,0.2571,1.46,1.34,289032000,315908000,859192000,676363000,1535555000,247346000,306198000,177330000,2266429000,74279000,,,,36136000,65125000,18891000,194431000,,2460860000,52200000,,794000,327706000,149999000,529905000,,187556000,,81485000,269041000,,37673000,798946000,,7000,859114000,-1938000,804731000,1661914000,2460860000,,2460860000,423201000,20640000,8426000,75427000,669951000,5773000,-69708000,-30104000,1736524000,-566018000,631627000,-15279000,,-585373000,206332000,1740000,-392580000,-1617000,,,,53086000,51469000,753000,291269000,859192000,567923000,616348000
2018,2151369000,777992000,1373377000,0.6384,442468000,65420000,187142000,252562000,,695030000,1473022000,31666000,2701000,27671000,319173000,0.1484,273347000,0.1271,15454000,288801000,0.1342,-39314000,328115000,0.1525,1.10,1.01,299000000,323376000,649950000,1306197000,1956147000,331777000,264557000,162321000,2714802000,75355000,53684000,58610000,112294000,30336000,126492000,22704000,367181000,,3081983000,93757000,,839000,358586000,154161000,606504000,,228641000,,103449000,332090000,,35431000,938594000,,8000,1190803000,-3994000,956572000,2143389000,3081983000,,3081983000,328115000,27671000,-57896000,91202000,371774000,-77916000,51054000,39337000,2108298000,-257747000,503119000,-23830000,-96821000,-1182259000,547797000,,-755113000,-1929000,,,,44780000,42851000,-1390000,-210533000,654164000,864697000,479289000
2019,2410706000,866368000,1544338000,0.6406,462759000,61898000,213907000,275805000,,738564000,1604932000,51144000,51144000,32849000,946263000,0.3925,805774000,0.3342,56496000,862270000,0.3577,2403000,859867000,0.3567,2.81,2.66,305248000,323516000,1111286000,1613082000,2724368000,391987000,243825000,111456000,3471636000,127043000,54855000,45235000,100090000,4150000,452025000,30346000,713654000,,4185290000,92105000,,1716000,312668000,192301000,597074000,83022000,262620000,254710000,93178000,693530000,,83022000,1290604000,,8000,1788230000,143000,1106305000,2894686000,4185290000,,4185290000,859867000,32849000,-75741000,101280000,40798000,-60210000,20927000,-1937000,-11939000,3981000,963034000,-15751000,26855000,-1503893000,1208717000,,-284072000,,,-266142000,,48178000,-217964000,353000,461351000,1115515000,654164000,947283000
2020,2317512000,835626000,1481886000,0.6394,486594000,66242000,229366000,295608000,,782202000,1617828000,27139000,27139000,44590000,810592000,0.3498,699684000,0.3019,39179000,738863000,0.3188,104306000,634557000,0.2738,2.09,2.00,303936000,317860000,893219000,1979649000,2872868000,389540000,479668000,94922000,3836998000,109519000,189696000,122790000,312486000,8314000,441531000,30071000,901921000,,4738919000,134235000,,1870000,396259000,237749000,768243000,72397000,254568000,227936000,95484000,650385000,,72397000,1418628000,,8000,2027614000,238000,1292431000,3320291000,4738919000,,4738919000,634557000,44590000,-9144000,137042000,-85686000,10673000,-235318000,41161000,50352000,13755000,735114000,-15384000,-224021000,-2688064000,2318667000,,-608802000,,,-395173000,,48834000,-346339000,1966000,-218061000,897454000,1115515000,719730000
2021,2948037000,1067258000,1880779000,0.6380,586752000,83117000,286171000,369288000,,956040000,2023298000,7215000,7215000,50334000,988428000,0.3353,924739000,0.3137,6140000,930879000,0.3158,90025000,840854000,0.2852,2.77,2.65,303936000,317860000,620813000,2787502000,3408315000,516509000,650117000,237735000,4812676000,143816000,188397000,93555000,281952000,20247000,442295000,33443000,921753000,,5734429000,202636000,,,593578000,313615000,1109829000,56527000,335734000,129074000,124665000,646000000,,56527000,1755829000,,31000,2456823000,-8300000,1530046000,3978600000,5734429000,,5734429000,840854000,50334000,-99290000,186875000,-6876000,-126969000,-170449000,66681000,278485000,43959000,1015856000,-64736000,-18634000,-2317264000,1475072000,,-925562000,,,-411645000,,50763000,-360882000,-1816000,-272404000,625050000,897454000,951120000
