,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1998,,,,,,,,,199000,199000,199000,1000,,1000,-124000,-Infinity,-273000,-Infinity,1000,-272000,-Infinity,,-272000,-Infinity,-0.00,-0.00,257690000,257690000,563000,,563000,,,190000,753000,2000,,1917000,1917000,,563000,-563000,1919000,,2672000,379000,,,,40000,419000,,,,,,,,419000,,1604000,-272000,,922000,2254000,2673000,-1000,2672000,-272000,1000,,,-39000,,,,,,-310000,-128000,,,,,-128000,,751000,,,250000,1001000,,,563000,,-438000,1.6542
1999,,,,,,,,,488000,488000,488000,8000,,1000,-413000,-Infinity,-562000,-Infinity,8000,-554000,-Infinity,,-554000,-Infinity,-0.00,-0.00,257690000,257690000,157000,,157000,,,79000,236000,3000,,2111000,2111000,,157000,-157000,2114000,,2350000,349000,,,,17000,366000,,,,,,,,366000,,1684000,-826000,-1000,1128000,1985000,2351000,-1000,2350000,-554000,1000,,,27000,,,,,-1000,-527000,-271000,,,,,-271000,,404000,,,-12000,392000,,-406000,157000,563000,-798000,1.6181
2000,,,,,,,,,2434000,2434000,2434000,157000,,25000,-2335000,-Infinity,-2508000,-Infinity,157000,-2351000,-Infinity,-83000,-2268000,-Infinity,-0.01,-0.01,240875000,240875000,2178000,200000,2378000,,,230000,2608000,73000,,1819000,1819000,,2178000,-2178000,1892000,,4500000,177000,,,,316000,493000,,,,,,,,493000,,2627000,-3531000,-25000,4936000,4007000,4500000,,4500000,-2268000,25000,,,135000,,,,,-85000,-2193000,-313000,,,,-2050000,-2363000,,5280000,,,-553000,4727000,,171000,2178000,2007000,-2506000,1.4959
2001,,,,,,,,,2415000,2415000,2415000,79000,4000,20000,-2316000,-Infinity,-2489000,-Infinity,75000,-2414000,-Infinity,-89000,-2325000,-Infinity,-0.01,-0.01,250710000,250710000,1099000,,1099000,,,325000,1424000,38000,,1863000,1863000,,1099000,-1099000,1901000,,3325000,179000,,,,184000,363000,,,,,,,,363000,,3349000,-5856000,-35000,5504000,2962000,3325000,,3325000,-2325000,20000,,,-62000,,,,,-89000,-2456000,-131000,,,,1128000,997000,,1445000,,,-164000,1281000,,-178000,1099000,1277000,-2587000,1.4545
2002,,,,,580000,1286000,,1286000,451000,2317000,2317000,22000,2000,21000,-2274000,-Infinity,-2391000,-Infinity,20000,-2371000,-Infinity,-65000,-2306000,-Infinity,-0.01,-0.01,377501210,377501210,7000,536000,543000,,,135000,678000,24000,,1862000,1862000,,7000,-7000,1886000,,2564000,178000,69000,,,112000,359000,,,,,,,,359000,,4656000,-8162000,-53000,5764000,2205000,2564000,,2564000,-2306000,21000,,,59000,,,,,655000,-1571000,-80000,,,,950000,870000,,492000,,,-4000,488000,,-626000,473000,1099000,-1651000,1.6113
2003,,,,,326000,,,,218000,544000,544000,10000,8000,32000,-1190000,-Infinity,-1306000,-Infinity,-686000,-1992000,-Infinity,-30000,-1962000,-Infinity,-0.00,-0.00,1003996455,1003996455,996000,,996000,,,484000,1480000,4000,,1825000,1825000,,996000,-996000,1829000,,3309000,142000,,10000,,140000,282000,,,,,,,,282000,,5559000,-10125000,-74000,7667000,3027000,3309000,,3309000,-1962000,32000,,,-336000,,,,,742000,-1524000,-50000,,-50000,,-294000,-394000,,2095000,,,-60000,2035000,,-762000,117000,879000,-1574000,1.7857
2004,99000,45000,54000,0.5455,457000,,,,1063000,1520000,1565000,47000,5000,20000,-1477000,-14.9192,-1544000,-15.5960,42000,-1502000,-15.1717,-114000,-1388000,-14.0202,-0.00,-0.00,1403738800,1403738800,771000,,771000,,1000,1163000,1935000,19000,,2190000,2190000,,771000,-771000,2209000,,4144000,221000,101000,,,279000,601000,,,,,,,,601000,,5640000,-11513000,-109000,9525000,3543000,4144000,,4144000,-1388000,20000,,,-237000,,-1000,,,-115000,-1720000,-71000,-188000,,,206000,-53000,,1748000,,,-95000,1653000,,-910000,-120000,790000,-1791000,1.9186
2005,116000,40000,76000,0.6552,745000,,,,1497000,2242000,2282000,47000,10000,33000,-2180000,-18.7931,-2260000,-19.4828,37000,-2223000,-19.1638,-82000,-2141000,-18.4569,-0.00,-0.00,1916723505,1916723505,941000,,941000,,4000,310000,1255000,21000,,2167000,2167000,,941000,-941000,2188000,,3443000,248000,77000,,,293000,618000,,,,,,,,618000,,5798000,-13653000,-118000,10798000,2825000,3443000,,3443000,-2141000,33000,,,963000,,-4000,,,22000,-1123000,-107000,,,,-175000,-282000,,1556000,,,-133000,1423000,,-311000,360000,671000,-1230000,1.7214
2006,405000,209000,196000,0.4840,826000,1672000,,1672000,,2498000,2707000,36000,8000,133000,-2153000,-5.3160,-2322000,-5.7333,28000,-2294000,-5.6642,-118000,-2176000,-5.3728,-0.00,-0.00,2975962315,2975962315,508000,,508000,,20000,345000,873000,26000,,2261000,2261000,,508000,-508000,2287000,,3160000,288000,72000,,,272000,632000,,,,100000,100000,,,732000,,5992000,-15822000,-125000,12383000,2428000,3160000,,3160000,-2176000,133000,,7000,21000,,-16000,,,-71000,-2086000,-105000,-21000,,,36000,-90000,,1930000,,,-183000,1747000,,-429000,435000,864000,-2191000,1.959
2007,64000,24000,40000,0.6250,737000,1526000,,1526000,63000,2326000,2350000,56000,5000,59000,-2490000,-38.9063,-2637000,-41.2031,51000,-2586000,-40.4063,-169000,-2385000,-37.2656,-0.05,-0.05,46384465,46384465,588000,,588000,,7000,358000,953000,3000,,1946000,1946000,,588000,-588000,1949000,,2902000,212000,51000,,,99000,362000,,,,100000,100000,,,462000,,6324000,-18119000,-149000,14384000,2440000,2902000,,2902000,-2385000,59000,,88000,132000,,13000,,,-87000,-2193000,-71000,,,,57000,-14000,,2487000,,,-178000,2309000,,102000,537000,435000,-2264000,1.9849
