,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2002,312246,33094,279152,0.8940,,,,,133597,133597,166691,,,988,150583,0.4823,145555,0.4662,2414,,,,149595,0.4791,0.15,0.15,1051904,1073570,397920,,397920,133867,,,531787,777448,,,,,,,777448,,1309235,16661,,,,,16661,,,,,,,,16661,,,-113562,,,1292574,1309235,,1309235,149595,988,,,-125135,,,,,,25448,-778436,,,,,-778436,,806000,,,,806000,,53012,397920,344908,-752988,0.6358
2003,511057,66460,444597,0.8700,,,,,308715,308715,375175,1584,,239322,274173,0.5365,-103440,-0.2024,138291,34851,0.0682,-64300,99151,0.1940,0.10,0.10,1297797,1308874,767312,,767312,117914,,,885226,538126,,,,,64300,,602426,,1487652,19427,,,,,19427,,,,,,,,19427,,,-14411,,,1468225,1487652,,1487652,99151,239322,-64300,,18719,,,,,,292892,,,,,,,,76500,,,,76500,,369392,767312,397920,292892,0.771
2004,603491,43872,559619,0.9273,,,,,242196,242196,286068,,,122526,353810,0.5863,194897,0.3229,36387,231284,0.3832,87100,144184,0.2389,0.10,0.10,1368235,1368235,980989,,980989,288366,,,1269355,415600,,,,,,,415600,,1684955,17446,,,,22800,40246,,,,,,,,40246,,,129773,,,1644709,1684955,,1684955,144184,122526,87100,,-172433,,,,,,181377,,,,,,,,32300,,,,32300,,213677,980989,767312,181377,0.8312
2005,613802,44594,569208,0.9273,,,,,207013,207013,251607,26477,,71200,483223,0.7873,290995,0.4741,121028,412023,0.6713,139363,272660,0.4442,0.20,0.20,1383000,1383000,1387930,,1387930,222336,,137889,1748155,348126,,,,,,,348126,,2096281,13023,,,,162163,175186,,,,3726,3726,,,178912,,,402433,,,1917369,2096281,,2096281,272660,71200,95900,,-32819,,,,,,406941,,,,,,,,,,,,,,406941,1387930,980989,406941,0.8601
2006,580462,65487,514975,0.8872,,,,,260456,260456,325943,37823,,112915,415008,0.7150,254519,0.4385,47574,302093,0.5204,93724,208369,0.3590,0.15,0.15,1383000,1383000,1476469,,1476469,428283,,,1904752,235211,,,,,,262260,497471,,2402223,16500,,,,255887,272387,,,,4098,4098,,,276485,,,610802,,,2125738,2402223,,2402223,208369,112915,-45785,,-62961,,,,,372,212910,,,,,-124371,-124371,,,,,,,,88539,1476469,1387930,212910,0.8579
2007,550189,64100,486089,0.8835,,,,,380051,380051,444151,,,46670,94026,0.1709,106038,0.1927,-58682,47356,0.0861,29327,18029,0.0328,0.01,0.01,1383000,1383000,1815268,,1815268,168722,,,1983990,188913,,,,,,265407,454320,,2438310,19205,,,,420970,440175,,,,4470,4470,,,444645,,,478729,-70000000,,1993665,2438310,,2438310,18029,46670,-15507,,328615,,,,,117867,495674,,,,,-3147,-3147,,,,,,,-153728,338799,1815268,1476469,495674,1.0035
2008,1038195,255439,782756,0.7540,,,,,366549,366549,621988,17933,,70662,667870,0.6433,416207,0.4009,181001,597208,0.5752,186800,410408,0.3953,0.30,0.30,1383000,1383000,593016,,593016,130498,,500,724014,1620463,,,,159726,,,1780189,,2504203,268863,,170000,,244208,513071,,,,23290,23290,,,536361,,,452906,-118000000,,1967842,2504203,,2504203,410408,70662,16800,,-170193,38224,,,157230,-163068,164609,-1452575,,-51549,,,-1504124,,,,,,,117263,-1222252,593016,1815268,-1287966,0.8218
2009,493544,413243,80301,0.1627,,,,,268224,268224,681467,,91184,234563,-281395,-0.5702,-279107,-0.5655,-328035,-607142,-1.2302,-163420,-443722,-0.8991,-0.30,-0.30,1383000,1383000,82726,,82726,319640,,38595,440961,1120392,,,,36436,,,1156828,,1597789,49266,,,,,49266,,,,24403,24403,,,73669,,,9184,-141000000,,1524120,1597789,,1597789,-443722,234563,-74208,,-508657,13554,,-219597,,328035,-463989,-41616,,,15113,,-26503,,,,,,,-19798,-510290,82726,593016,-505605,0.9507
2010,176788,48727,128061,0.7244,,,,,229305,229305,278032,,81310,18841,825220,4.6679,-182554,-1.0326,882571,700017,3.9596,371985,353084,1.9972,0.25,0.25,1383000,1383000,707182,,707182,47254,,,754436,35615,,,,36436,,,72051,,826487,51288,,344409,,344409,395697,,,,5736,5736,,,401433,,,362268,-87000000,,425054,826487,,826487,353084,18841,,,613153,60388,,,,-912433,72645,,,,,2021478,2021478,,,,,-1418033,-1418033,-51634,624456,707182,82726,72645,1.0027
2011,121952,25229,96723,0.7931,,628237,,628237,98021,726258,751487,,,9117,-613228,-5.0284,-629535,-5.1622,7190,-622345,-5.1032,2417,-624762,-5.1230,-0.40,-0.40,1405602,1405602,161984,,161984,63705,,,225689,18530,,,,,,,18530,,244219,149056,,901,,901,149957,,,,7904,7904,,,157861,,,-262494,-10136,,86358,244219,,244219,-624762,9117,,53479,-247202,-16451,,,,6025,-803343,,,,,15422,15422,,,,,242723,242723,,-545198,161984,707182,-803343,0.9807
