,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
1999,19324458,31758024,-12433566,-0.6434,3595248,,,,2097228,5692476,37450500,,,1348218,-15729210,-0.8140,-18126042,-0.9380,599208,,,,-17077428,-0.8837,-29.96,-29.96,570000,570000,29510994,,29510994,4943466,9437526,-149802,43742184,,,299604,299604,,,11834358,12133962,,55876146,5842278,898812,,,149802,6890892,1498020,,,,1498020,,,8388912,,80743278,-33256044,-2247030,2247030,47487234,55876146,,55876146,-17077428,1348218,,,-5842278,,-6291684,,,599208,-20972280,-4943466,,,,,-4943466,,41944560,,,-1198416,40746144,,14830398,29510994,14680596,-25915746,0.6683
2000,26746478,7109951,19636528,0.7342,5925796,,,,27366191,33291987,40401938,,,,-13655460,-0.5106,-13655460,-0.5106,,-13655460,-0.5106,21774,-13677233,-0.5114,-16.12,-16.12,848650,848650,28821679,,28821679,6764921,12270317,0,47856918,,,289758,289758,,,16874617,17164375,,65021293,7731338,1902686,,,286408,9920433,2371658,,,,2371658,,,12292091,,100284638,-47555436,,,52729202,65021293,,65021293,-13677233,,,,2899252,,,,,-7974199,-18752180,-2694914,,,,113893,-2581021,,18130793,,,1820616,19951409,221087,-1160706,28823354,29984060,-21447095,0.5967
2001,58914316,100824923,-41910607,-0.7114,,,,,,,100824923,,,,-42590598,-0.7229,-41910607,-0.7114,-679992,-42590598,-0.7229,58789,-42649387,-0.7239,-25.29,-25.29,856450,856450,61001322,,61001322,10029386,14728579,2263373,88022660,,,503625,503625,,,31414829,31918453,,119941114,10088175,572212,,,2672935,13333323,237115,,,4654121,4891236,,,18224559,,237550268,-135833713,,,101716555,119941114,,119941114,-42649387,,,,4516947,,,,,3952574,-34179866,-1873406,,,,331177,-1542229,,41046410,,,-885753,40160657,86224,4524786,61001322,56476537,-36053273,0.5114
2002,19593262,7587926,12005336,0.6127,7857909,,,,23147438,31005347,38593274,,344583,1854353,-12419190,-0.6339,-19000011,-0.9697,4381885,-14618126,-0.7461,44405,-14662531,-0.7483,-15.36,-15.36,954821,954821,39959171,,39959171,4507996,6911194,515098,51893459,,,223801,223801,,,9815281,10039082,,61932542,4282418,845471,,,278863,5406753,2287746,,,165187,2452932,,,7859685,,137321574,-84014260,-7541745,8307287,54072857,61932542,,61932542,-14662531,1854353,,,5650092,,4754887,,483126,476022,-6682064,,-143872,,,39076,-104796,,18754896,,,-2673181,16081715,-483126,8813504,39959171,31145667,-6682064,0.5635
2003,32928170,7172752,25755418,0.7822,8222025,,,,28033543,36255567,43428319,,,1881864,-8539626,-0.2593,-10500149,-0.3189,78658,-10421491,-0.3165,-7421,-10414070,-0.3163,-10.85,-10.85,959905,959905,30911251,,30911251,4421193,6375780,586227,42294452,8251707,,,,,,77174,8328881,,50623333,5635204,676759,,,270110,6582072,1601365,,,200356,1801722,,,8383794,,137693685,-94073914,-1948650,-0,41671121,50054915,568418,50623333,-10414070,1881864,,,2934105,,1748293,,513506,-231523,-5829623,-755417,,,,34135,-721282,,970614,,,-841496,129118,-2462155,-8878006,30911251,39789257,-6585040,0.6737
2004,16345583,4724314,11621269,0.7110,8211410,,,,15794913,24006323,28730637,1224345,118716,1710651,-10672973,-0.6530,-12385054,-0.7577,,,,,-12502340,-0.7649,-11.36,-11.36,1100701,1103547,58076307,,58076307,2917832,7780886,859616,69634642,6686699,,,,,,620755,7307454,,76942096,2967893,836731,,,3318319,7122944,760925,,,21235813,21996737,,,29119681,,117655870,-72844258,-10248171,10249601,44813043,73932724,3009372,76942096,-12502340,1710651,,,-145892,,-1963816,,1235788,461990,-10475590,-709434,,,,78667,-630767,,41049897,-3326901,,-675106,37047890,1294431,27237393,58076307,30838914,-11185024,0.6985
2005,17606619,4646574,12960045,0.7361,10175773,,,,14957429,25133203,29779776,1314103,56394,1619678,-10552168,-0.5993,-12173157,-0.6914,-56394,-12229551,-0.6946,2623,-12230862,-0.6947,-11.50,-11.50,1063907,1063907,47067706,,47067706,3462307,5466249,818364,56814625,5834775,,,,,,4561327,10396102,,67210727,5478052,747544,,,472133,6697728,14426,,,253116,267542,,,6965270,,175519303,-115597782,-3399356,-0,56522165,63487435,3723292,67210727,-12230862,1619678,,,-2144270,,-1607874,,,,-12755454,-754101,,,,,-754101,,6942975,,,-839347,6103628,-3868866,-11274794,43930646,55205439,-13509555,0.7625
2006,13504500,5447080,8057420,0.5966,12018075,,,,18343803,30361879,35808959,1460820,52557,1389396,-14782044,-1.0946,-22304459,-1.6516,4386503,-17917956,-1.3268,1348,-16225345,-1.2015,-16.72,-17.02,970404,970404,24398660,9126083,33524743,4030731,5523894,683243,43762612,4484879,,,,,,2865040,7349919,,51112531,4968675,14824,,,1199382,6182881,,,,335557,335557,671115,,6518438,,177048968,-131744679,-2847521,0,42456768,48975206,2137325,51112531,-16225345,1389396,,,1208815,,1683177,,-335557,-816658,-14443791,-319386,,,,9433,-309953,,754667,,,-750624,4043,1145477,-13604224,30520898,44125122,-14763177,0.7423
2007,17313615,6952563,10361052,0.5984,16151121,,,,21225537,37376658,44329221,,2358,976212,-19025523,-1.0989,-27015606,-1.5604,2694015,-24321591,-1.4048,-1179,-20002914,-1.1553,-20.51,-20.51,975495,999882,39554271,,39554271,4280949,3903669,2836674,50575563,839448,,,,,,,839448,,51415011,3634857,,,,2831958,6466815,,,,272349,272349,,,6739164,,,-146305647,-5160483,,40618908,47358072,4056939,51415011,-20002914,976212,,,5026077,,4486095,,-48339,-624870,-14625495,-299466,,,,261738,-37728,,24911091,,,-15327,24895764,-2228310,8004231,38550942,30546711,-14924961,0.8488
2008,13275212,4087816,9187396,0.6921,18800192,,,,16216433,35016625,39104442,,24040,353281,-19870487,-1.4968,-25829230,-1.9457,1071340,-24757889,-1.8650,4181,-20251989,-1.5255,-20.86,-20.86,975943,975943,27989679,6373691,34363369,4965793,1928412,1543775,42801350,574866,,,,,,,574866,,43376215,3434560,,,,3940442,7375002,,,,384637,384637,,,7759639,,,-162158060,-7486839,,30672733,38432372,4943843,43376215,-20251989,353281,,,4396153,,1969176,,282207,-4594743,-20097298,-95114,,,,3828604,3733490,,18949657,,,-1998442,16951216,-4709716,-4122308,34366505,38488813,-20192412,0.9579
