,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2007,,,,,10000,,,,,10000,10000,,,,-10000,-Infinity,-10000,-Infinity,,-10000,-Infinity,,-10000,-Infinity,-0.09,-0.09,110000,110000,20000,,20000,,,,20000,,,,,,,,,,20000,,,,,,,,,,,,,,,,10000,-10000,,20000,20000,20000,,20000,-10000,,,,,,,,20000,,-10000,,,,,,,,,30000,,,30000,,20000,20000,,-10000
2008,,,,,,,,,23857,23857,23857,,,,-23857,-Infinity,-23857,-Infinity,,,,,-23857,-Infinity,-0.17,-0.17,141000,141000,4664,,4664,,,,4664,,,,,,,,,,4664,7880,,,,500,8380,,,,,,,,8380,,4700,-32916,,24500,-3716,4664,,4664,-23857,,,,-23716,,,,-3716,30596,-16977,,,,,,,,,,,,,,-16977,4664,21641,-16977
2009,,,,,,,,,16552,16552,16552,,,,-16552,-Infinity,-16552,-Infinity,,,,,-11552,-Infinity,-0.07,-0.07,141000,141000,1539,,1539,,,,1539,,,,,,,,,,1539,11216,,,,5591,16807,,,,,,,,16807,,4700,-44468,,24500,-15268,1539,,1539,-11552,,,,-11552,,,,-15268,14888,-8216,,,,,,,,,,,5091,5091,,-3125,1539,4664,-8216
2010,,,,,,,,,29411,29411,29411,,,,-29411,-Infinity,-29411,-Infinity,,,,,-16911,-Infinity,-0.13,-0.13,141000,141000,2435,,2435,,,,2435,,,,,,,,,,2435,13114,,,,21500,34614,,,,,,,,34614,,4700,-61379,,24500,-32179,2435,,2435,-16911,,,,-16911,,,,-32179,18809,-15013,,,,,,,,,,,15909,15909,,896,2435,1539,-15013
2011,,,,,,16000,,16000,,16000,16000,,,,-16000,-Infinity,-16000,-Infinity,,,,,-16000,-Infinity,-0.11,-0.11,141000,141000,1471,,1471,,,,1471,,,,,,,,,,1471,5150,,,,44500,49650,,,,,,,,49650,,4700,-77379,,24500,-48179,1471,,1471,-16000,,,,-16000,,,,-48179,8036,-23964,,,,,,,,,,,23000,23000,,-964,1471,2435,-23964
2012,,,,,,92626,42131,134757,,134757,134757,,,,-134757,-Infinity,-134757,-Infinity,,,,,-134757,-Infinity,-1.77,-1.77,76146,76146,1930,,1930,10228,,19393,31551,20000,,,,,,,20000,,51551,147387,,,,67100,214487,,,,,,,,214487,,61800,-212136,,,-162936,51551,,51551,-134757,,,,-134757,,,,-182936,247373,-22141,,,,,,,,,,,22600,22600,,459,1930,1471,-22141
2013,,364000,-364000,-Infinity,,250270,76201,326471,,326471,690471,,,,-701153,-Infinity,-690471,-Infinity,10682,-679789,-Infinity,,-679789,-Infinity,-8.00,-8.00,77497,77497,10146,,10146,17113,,,27259,,,,,,,,,,27259,518884,,,,67100,585984,,,,,,,,585984,,63400,-891925,,269800,-558725,27259,,27259,-679789,,,,-375789,,,,-558725,1123794,68216,-60000,,,,,-60000,,,,,,,,8216,10146,1930,8216
2014,,,,,,143604,639,144243,50038,194281,194281,,,,-230832,-Infinity,-194281,-Infinity,36551,-157730,-Infinity,,-157730,-Infinity,-1.99,-1.99,79250,79250,72,,72,766,,8314,9152,,,,,,,,,,9152,658507,,,,67100,725607,,,,,,,,725607,,63400,-1049655,,269800,-716455,9152,,9152,-157730,,,,-157730,,,,-716455,305386,-10074,,,,,,,,,,,,,,-10074,72,10146,-10074
2015,,4035,-4035,-Infinity,,183431,2496,185927,,185927,189962,,,,-268013,-Infinity,-189962,-Infinity,78051,-111911,-Infinity,,-111911,-Infinity,-0.10,-0.10,1550658,1550658,13865,,13865,4050,,40017,57932,16276,,,,,,,16276,,74208,146648,,,,67100,213748,,,,,,,,213748,,752226,-1161566,,269800,-139540,74208,,74208,-111911,,,,560639,,,,-155816,-556057,-107329,-16276,,,,-6106,-22382,,172872,,,-29368,143504,,13793,13865,72,-123605
2016,,,,,7968,486720,15465,502186,5456,515609,515609,,,,-546250,-Infinity,-515609,-Infinity,30641,-484969,-Infinity,,-484969,-Infinity,-0.15,-0.15,3155620,3155620,106432,,106432,15328,,7324,129083,431045,,,,,,,431045,,560128,140864,,,,33084,173947,,,,,,,,173947,,25162,-1406346,-127594,1894958,386181,560128,0,560128,-484969,,,282503,110952,,,,-44864,-120015,-211529,-61246,,,,,-61246,,463176,,,-97749,365426,,92651,106432,13780,-272775
