,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1987,16500000,5700000,10800000,0.6545,,,,7500000,500000,8000000,13700000,,,500000,2700000,0.1636,2800000,0.1697,-600000,2200000,0.1333,500000,1700000,0.1030,0.20,0.20,8500000,8500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,23500000,8900000,14600000,0.6213,,,,12500000,500000,13000000,21900000,,600000,500000,2200000,0.0936,1600000,0.0681,-500000,1100000,0.0468,300000,800000,0.0340,0.09,0.09,8888889,8888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,27900000,11000000,16900000,0.6057,,,,16000000,600000,16600000,27600000,,800000,600000,1100000,0.0394,300000,0.0108,100000,,,,-300000,-0.0108,-0.04,-0.04,7500000,7500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,26600000,11200000,15400000,0.5789,,,,13600000,600000,14200000,25400000,,800000,-600000,600000,0.0226,1200000,0.0451,-800000,400000,0.0150,200000,200000,0.0075,0.02,0.02,10000000,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,-600000,,,800000,-400000,1300000,-300000,,1400000,1800000,-500000,,,,200000,-300000,-1400000,,,,300000,-1100000,,-1100000,,300000,1300000
1991,22100000,8700000,13400000,0.6063,,,,10000000,600000,10600000,19300000,,700000,-600000,2500000,0.1131,2800000,0.1267,-400000,2400000,0.1086,800000,1600000,0.0724,0.14,0.14,11428571,11428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,-600000,300000,,,1000000,-400000,-1200000,,400000,1700000,-300000,,,,100000,-200000,-5100000,,,,5300000,200000,,200000,,700000,1400000
1992,29500000,9900000,19600000,0.6644,,,,17700000,700000,18400000,28300000,,500000,-700000,300000,0.0102,1200000,0.0407,-1000000,200000,0.0068,100000,400000,0.0136,0.04,0.04,10000000,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,-700000,-300000,,,-200000,-400000,,,1000000,400000,-700000,,,,,-700000,-2300000,,,,1200000,-1100000,,-1100000,,2300000,-300000
1993,37800000,11000000,26800000,0.7090,,,,20900000,700000,21600000,32600000,,400000,-700000,4600000,0.1217,5200000,0.1376,-300000,4900000,0.1296,2000000,2900000,0.0767,0.32,0.30,9062500,9666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000,-700000,,,,-1300000,-700000,1800000,,1200000,3400000,-500000,,,,,-500000,-2200000,,,,1200000,-1000000,,-1000000,,900000,2900000
1994,53600000,13000000,40600000,0.7575,,,,29600000,700000,30300000,43300000,,700000,-700000,9700000,0.1810,10300000,0.1922,-600000,9700000,0.1810,3800000,5900000,0.1101,0.60,0.57,9833333,10350877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900000,-700000,,,,-2300000,-1200000,700000,,-2000000,3200000,-4200000,,,,,-4200000,-3200000,,,-1000000,6000000,1800000,,1800000,,2800000,-1000000
1995,52256700,14583200,37673500,0.7209,,14299900,17990300,32290200,,32290200,46873400,,,908000,5461800,0.1045,5383300,0.1030,-829500,4553800,0.0871,1730400,2823400,0.0540,0.28,0.28,10252700,10252700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823400,908000,,,45500,,-778600,,45500,3363400,7140300,-10536700,,,,,-10536700,-190400,182700,,-989000,5399700,4403000,,1006600,4761500,3754900,-3396400
1996,44144000,14191200,29952800,0.6785,,13544400,13405600,26950000,,26950000,41141200,,,1106900,-357000,-0.0081,2101600,0.0476,-3588300,-1486700,-0.0337,-553000,-910900,-0.0206,-0.09,-0.09,10030900,10030900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-910900,1106900,-750700,,-425200,,1301300,,-379700,914900,-65000,-1057100,600000,,,-432900,-890000,-189700,,,,1173700,984000,,29000,4749200,4720200,-1122100
