,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,8000,,8000,,,8000,,,,-8000,-Infinity,-8000,-Infinity,,,,,-8000,-Infinity,-0.01,-0.01,1333332,1333332,,,,,,8000,8000,,,,,,,,,,8000,1000,,,,,1000,,,,,,,,1000,,40,-8000,,14960,7000,8000,,8000,-8000,,,,-7000,,,1000,11991,,-15000,,,,,,,,15000,,,,15000,,15000,,,-15000
2012,,89552,-89552,-Infinity,,,,,195506,195506,285058,,,124,-284934,-Infinity,-285058,-Infinity,,-285058,-Infinity,,-285058,-Infinity,-0.14,-0.14,2066664,2066664,165484,,165484,,73241,14938,253663,2475,,42818,42818,,,,45293,,298956,79886,,,,156721,236607,,,,,,,,236607,,304,-285058,,347103,62349,298956,,298956,-285058,124,,,1147972,,-153664,79886,1165028,-1149254,-286216,-2599,,,,,-2599,,304589,,,149710,454299,,454299,165484,,-288815
2013,122232,155254,-33022,-0.2702,,,,,1065728,1065728,1220982,,,587,-1097393,-8.9780,-1098750,-8.9891,770,-1097980,-8.9828,,-1097980,-8.9828,-0.09,-0.09,11638487,11638487,1110661,,1110661,152856,,16896,1280413,8663,,,,,,,8663,,1289076,55822,,,,59563,115385,,,,,,,,115385,,380,-1383038,,2556349,1173691,1289076,,1289076,-1097980,587,,,-853247,-13195,11761,-24064,311781,750162,-1200478,-6775,,,,,-6775,,2102430,,,50000,2152430,,945177,1110661,165484,-1207253
2014,71762,59005,12757,0.1778,,,,,3146188,3146188,3205193,,,3249,-3132479,-43.6509,-3133431,-43.6642,-2297,-3135728,-43.6962,,-3135728,-43.6962,-0.30,-0.30,10040329,10040329,238160,,238160,5205,50881,69099,363345,,,,,,,33368,33368,,396713,43384,,,,8180,51564,,,,,,,,51564,,306,-4518766,,4863609,345149,396713,,396713,-3135728,3249,,,-628731,7990,-50881,-12438,-316950,2056846,-1704364,-27954,,,,,-27954,,964817,-105000,,,859817,,-872501,238160,1110661,-1732318
2015,115022,72072,42950,0.3734,,,,,1510810,1510810,1582882,,,22147,-1447206,-12.5820,-1467860,-12.7616,-1493,-1469353,-12.7745,,-1469353,-12.7745,-0.15,-0.15,10001436,10001436,107678,,107678,18205,201764,21532,349179,,,,,,,192103,192103,,541282,65522,600000,,,607,666129,,,,,,,,666129,,301,-5988119,,5862971,-124847,541282,,541282,-1469353,22147,,,556950,-13000,-150883,22138,240000,-558529,-1448785,-235558,,,,,-235558,,953861,,,600000,1553861,,-130482,107678,238160,-1684343
2016,455491,408150,47341,0.1039,,,,,1334531,1334531,1742681,,,41921,-1233372,-2.7078,-1287190,-2.8259,11897,-1275293,-2.7998,,-1275293,-2.7998,-0.12,-0.12,10250745,10250745,40613,,40613,57711,206356,65726,370406,,,,,,,151946,151946,,522352,189317,748385,,,7337,945039,,,,,,,,945039,,311,-7263412,-59088,6899502,-422687,522352,,522352,-1275293,41921,,,-814633,-39506,-53816,123796,-574633,900219,-1147786,-4479,,,,,-4479,-55000,938700,,,201500,1085200,,-67065,40613,107678,-1152265
2017,1628410,1319232,309178,0.1899,,,,,2076654,2076654,3395886,,6976,87392,-1672771,-1.0272,-1767476,-1.0854,-8714,-1776190,-1.0908,,-1767139,-1.0852,-0.15,-0.15,10711776,10711776,347327,,347327,156273,266620,132304,902524,,17112,45899,63011,10733,,277987,351731,,1254255,104973,44881,,72750,127776,350380,133644,,,9610,143254,,,493634,,347,-9030551,-136697,9834665,667764,1161398,92857,1254255,-1767139,87392,,,1126777,-130440,140784,-159859,552144,-844858,-1397828,-186973,151676,,,,-35297,-662572,1760828,,,659574,1757830,-17991,306714,347327,40613,-1584801
2018,1388972,1321755,67217,0.0484,,,,,3685186,3685186,5006941,,2468,163323,-3411380,-2.4560,-3617969,-2.6048,48377,-3569592,-2.5700,,-3577171,-2.5754,-0.30,-0.30,12234094,12234094,1806666,,1806666,144854,134877,168519,2254916,,17112,34424,51536,,,676060,727596,,2982512,268283,44229,,,163555,476067,88063,,,6317,94380,,,570447,,396,-12607722,-273896,15200156,2318934,2889381,93131,2982512,-3577171,163323,,838779,1226705,-73008,49111,163349,1778849,-962392,-2310756,-550206,,,,,-550206,-389577,4542659,,,183310,4336392,-16091,1459339,1806666,347327,-2860962
2019,1793590,1498473,295117,0.1645,,,,,12399282,12399282,13897755,,5267,452207,-11730491,-6.5402,-12104165,-6.7486,-110771,-12214936,-6.8103,,-12187965,-6.7953,-0.87,-0.87,14007706,14007706,1326040,,1326040,540310,500986,372916,2740252,,,,,,,2510292,2510292,,5250544,341095,101148,,,534673,976916,156816,,,1750,158566,,,1135482,,137,-24795687,-657050,29464759,4012159,5147641,102903,5250544,-12187965,452207,,7859141,-15513,-365142,-366109,-19490,1763336,-508471,-4400601,-2061568,,,,23600,-2037968,-54350,5947922,,,111325,6004897,-46954,-480626,1326040,1806666,-6462169
2020,1403131,1642084,-238953,-0.1703,,,,,9094132,9094132,10736216,,21243,408489,-9094452,-6.4815,-9333085,-6.6516,-191099,-9524184,-6.7878,,-9524184,-6.7878,-0.68,-0.68,13867643,13867643,4398545,183314,4581859,195610,245370,462061,5484900,1668348,,,,183314,,-183314,1668348,,7153248,49778,56072,,34000,1092870,1232720,,,,21707,21707,574372,759389,1785385,,146,,190161,6199451,6389758,8175143,-1021895,7153248,-9524184,408489,,4167616,2488844,333933,157845,-155174,4252180,-1777021,-4236256,-119838,3142,,,110000,-6696,-116872,7580067,,,-212718,7250477,64980,3072505,4398545,1326040,-4356094
2021,1926660,,,,,,,,18559277,18559277,,,-14388,344669,-18221749,-9.4577,-18639370,-9.6744,87340,-18552030,-9.6291,,-18552030,-9.6291,-1.13,-1.13,16413162,16413162,10815954,,10815954,555238,573464,464288,12408944,386587,,,,,,947271,1333858,,13742802,342790,329695,,175822,305327,1153634,247656,,,129065,376721,,,1530355,,178,-52824808,197823,64839254,12212447,13742802,,13742802,-18552030,344669,,1251402,7003130,-359628,-328094,293012,11255310,2845674,-7107155,840391,,,,-955752,-115361,-21598,1251402,,,12402459,13632263,7662,6417409,10815954,4398545,-6266764
