,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2001,123993000,,,,,,,,,,,218897000,94904000,,113233000,0.9132,,,,18329000,0.1478,770000,17559000,0.1416,4.90,4.90,3583469,3583469,113635000,,113635000,,,,,,,,,,,,,1375191000,1375191000,,,,,,,,,,,,1122816000,,1122816000,,,,,252375000,252375000,1375191000,,1375191000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1108165000,,,,,,,,,,,1623349000,515184000,,1090899000,0.9844,,,,575713000,0.5195,3601000,572114000,0.5163,17.80,17.80,32141236,32141236,325953000,,325953000,,,,,,,,,,,,,3818074000,3818074000,,,,,,,,,,,,2892701000,,2892701000,,,,,,925370000,3818071000,3000,3818074000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,178748000,,,,,,,,,,,419900000,241152000,,441834000,2.4718,,,,200682000,1.1227,833000,199849000,1.1180,3.30,3.30,60560303,60560303,,,,,,,,,,,,2155766000,,,,5025027000,5025027000,,,,,,,,,,,,3899805000,,3899805000,,,,,,1125219000,5025024000,3000,5025027000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,563028828,,,,,133935718,12140303,146076021,,,,431206664,134232983,,329378538,0.5850,,,,195145555,0.3466,677764,194467790,0.3454,9.51,9.51,60894000,60894000,1382861917,,1382861917,1949725463,,3132786656,6465374035,195193117,,,82161073,2123019068,,,2400373258,11266120551,8865747293,112719915,,,,,,16542797,,,,16542797,7615269372,,7598726574,,613650085,648822480,4545182,,1267017746,8865744321,2973,8865747293,194467790,,,,,,,,,284289383,478757173,,,,478531252,-1782365268,-1303834017,,,,-61364414,1589794029,1528429615,,703349799,1382861917,679512118,478757173,0.3364
2005,967895581,,,,,254710798,22656845,277367643,,,,749526604,303047421,,599679440,0.6196,,,,296632020,0.3065,34027674,262604346,0.2713,4.30,4.30,61015554,61015554,1188615053,,1188615053,1251602900,,3759521808,6199739761,223442534,,,70060539,2990467305,,,3283970378,12767680517,9483710139,,,,,,,12043264,,,,12043264,8006747354,,7994704090,,608678569,875741589,4510166,-3029,1488927295,9483631385,78754,9483710139,262604346,,,,,,,,,98199856,360804202,,,-706587642,,-282235230,-988822872,,,,-30435292,475399981,444964689,,-183050953,1188615053,1371666006,360804202,0.3298
2006,1352221521,,,,,395809660,31822599,427632260,,,,1153719328,394421940,,895012134,0.6619,,,,500590194,0.3702,76857643,423732551,0.3134,6.39,6.39,66269811,68400000,2623409985,,2623409985,770607460,,7346250701,10740268146,335803781,,,190923342,3218662302,,,3745389425,18231046996,14485657571,25864286,,,,,,1716772248,,,,1716772248,13812472358,,12095700110,,683030981,1230380913,4506261,393977747,2311895902,14407596013,78061559,14485657571,423732551,,,,,,,,,508567288,932299839,,,,627660026,-1798653866,-1170993840,-785743720,,,-68304630,2528606945,1674558596,,1435864594,2623409985,1187545390,932299839,0.3269
2007,1931856214,,,,,589279244,50365424,639644668,,,,1891252557,805619915,,1393424496,0.7213,,,,587804581,0.3043,92387027,495417554,0.2564,7.20,7.20,68786504,68786504,3118796335,,3118796335,1481223681,,10601089924,15201109941,373275728,,,263091910,3952460061,,,4588827700,24378765340,19789937641,47460211,,,,,,3015614017,,,,3015614017,20084010084,,17068396068,,684278441,1625346813,4515369,394756027,2708896650,19777292718,12644923,19789937641,495417554,,,,,,,,,-598064204,-102646650,-77693960,,,,-80901668,-80901668,-82801715,,,-102637197,829668271,644229358,30054143,490735183,3118796335,2628061153,-180340611,0.3175
2008,2767948000,,,,,825177000,-3899000,821278000,,,,3029860000,1342062000,84539000,2347858000,0.8482,,,,921257000,0.3328,261207000,660050000,0.2385,37.47,37.47,68395440,68395440,3523897000,,3523897000,1721692000,,11760199000,17005788000,430842000,,198546000,198546000,4789821000,,,5419209000,27844206000,22424997000,16000,,,,,,521681000,,,,521681000,20114474000,,19592793000,,683979000,1733523000,,399095000,2816597000,22409390000,15607000,22424997000,660050000,,,,,,,,,564744000,1224794000,-72819000,,-635000,922000,28763000,-43769000,,,,-171004000,-627263000,-798267000,,406471000,3523897000,3117426000,1151975000,0.2895
2009,3399120000,,,,,1003376000,108481000,1111857000,,,,3860452000,1511607000,87310000,3010097000,0.8856,,,,1411180000,0.4152,659250000,751930000,0.2212,48.05,48.05,59448516,59448516,5016192000,,5016192000,2747148000,,11460596000,19223936000,433625000,55045000,155529000,210574000,6991103000,,,7635302000,34494540000,26859238000,50461000,,,,,,1173489000,,,,1173489000,24653242000,,23479753000,,594485000,2361055000,-462830000,866091000,3358801000,26838554000,20684000,26859238000,751930000,,,,,,,,,1454438000,2206368000,-34329000,,,150000,-9218000,-43397000,-164649000,,,-148350000,-160968000,-473967000,,1872166000,5396063000,3523897000,2172039000,0.2631
2010,3890332000,,,,,1293289000,143670000,1436959000,,,,3728438000,1330170000,133000000,2839375000,0.7299,,,,1383073000,0.3555,365775000,1010430000,0.2597,17.00,17.00,59448516,59448516,5201755000,,5201755000,846092000,,19693988000,25741835000,445531000,100945000,196352000,297297000,7039744000,,,7782572000,41306979000,33524407000,25000,45506000,,,,45531000,1218541000,,,,1218541000,30517076000,,29344066000,,594485000,,,3558357000,4152842000,33496908000,27499000,33524407000,1010430000,,,,,,,,,141296000,1151726000,-57434000,,-91857000,,-57114000,-206405000,-291241000,,,-208124000,-1704000,-501069000,,594417000,5990480000,5396063000,1094292000,0.2519
