,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1993,2300000,3700000,-1400000,-0.6087,,,,,2400000,2400000,6100000,,,100000,-3500000,-1.5217,-3800000,-1.6522,200000,,,,-3600000,-1.5652,-41.00,-41.00,660000,660000,8600000,,8600000,800000,,100000,9500000,200000,,,,,,,200000,,9700000,500000,,,,200000,700000,,,,,,,,700000,,,-5700000,-100000,14800000,9000000,9700000,,9700000,-3600000,100000,,,100000,,,,8800000,500000,-2900000,-100000,,,,,-100000,,11500000,,,,11500000,,11500000,,100000,-3000000
1994,2600000,1300000,1300000,0.5000,2100000,,,,3800000,5900000,7200000,,,200000,-4000000,-1.5385,-4600000,-1.7692,200000,,,,-4200000,-1.6154,-32.00,-32.00,660000,660000,2400000,,2400000,800000,,3200000,6400000,700000,,,,,,100000,800000,,7200000,300000,,,,2000000,2300000,100000,,,,100000,,,2400000,,,-10000000,-300000,15100000,4800000,7200000,,7200000,-4200000,200000,,,-4700000,,,,4100000,6000000,-2700000,-600000,,-2900000,,,-3500000,,,,,,,,,,8600000,-3300000
1995,7800000,5400000,2400000,0.3077,2400000,,,,3400000,5800000,11200000,,,300000,-2900000,-0.3718,-3400000,-0.4359,100000,,,,-3200000,-0.4103,-24.50,-24.50,810000,810000,4500000,,4500000,2500000,200000,1000000,8200000,800000,,,,,,,800000,,9000000,1100000,,,,600000,1700000,100000,,,,100000,,,1800000,,,-13200000,-600000,21000000,7200000,9000000,,9000000,-3200000,300000,,,2400000,,-200000,,6500000,-5600000,-6100000,-400000,,,,3000000,2600000,,5600000,,,,5600000,,5600000,,2400000,-6500000
1996,7400000,11300000,-3900000,-0.5270,2100000,3400000,,3400000,400000,5900000,17200000,,,400000,-9600000,-1.2973,-9800000,-1.3243,,,,,-10000000,-1.3514,-12.30,-12.30,812400,812400,200000,,200000,1200000,,1900000,3300000,600000,,,,,,,600000,,3900000,1600000,,,,5000000,6600000,,,,100000,100000,,,6600000,,,-23200000,-600000,21100000,-2700000,3900000,,3900000,-10000000,400000,,,-9800000,,200000,,-3300000,10900000,-8500000,-200000,,,,,-200000,,100000,,,4300000,4400000,,4400000,,4500000,-8700000
1997,1308000,2611000,-1303000,-0.9962,2072000,4471000,,4471000,,6543000,9154000,,,162000,-5255000,-4.0176,-7846000,-5.9985,2363000,,,,-5417000,-4.1414,-3.10,-3.10,1759200,1759200,6037000,2400000,8437000,1255000,35000,196000,9923000,645000,,,,,,,645000,,10568000,650000,,,97000,350000,1097000,,,,41000,41000,,,1138000,,28149000,-28601000,-1100000,10982000,9430000,10568000,,10568000,-5417000,162000,,,12126000,,-35000,,8826000,-13341000,-6470000,-302000,,-2400000,,1800000,-902000,,17595000,,,-4389000,13206000,,5834000,6037000,203000,-6772000
1998,770000,1412000,-642000,-0.8338,3202000,4098000,,4098000,,7300000,8712000,,,582000,-7122000,-9.2494,-7942000,-10.3143,,,,,-7704000,-10.0052,-20.15,-20.15,382000,382000,1667000,,1667000,174000,105000,136000,2082000,562000,,,,,,,562000,,2644000,363000,,,44000,485000,892000,,,,26000,26000,,,918000,,28149000,-36305000,-1700000,11582000,1726000,2644000,,2644000,-7704000,582000,,,-7636000,,-70000,,1190000,7531000,-7227000,-449000,,,2400000,971000,2922000,,,,,-65000,-65000,,-4370000,1667000,6037000,-7676000
1999,784000,2469000,-1685000,-2.1492,2478000,3481000,,3481000,,5959000,8428000,,,344000,-7231000,-9.2232,-7644000,-9.7500,-36000,,,,-7575000,-9.6620,-8.29,-8.29,1910000,1910000,1647000,,1647000,282000,490000,251000,2670000,1051000,,,,,,,1051000,,3721000,592000,,,,597000,1189000,,,,8278000,8278000,,,9467000,,28149000,-43880000,-1826000,11811000,-5746000,3721000,,3721000,-7575000,344000,,,291000,,-385000,,1481000,-551000,-7491000,-869000,,-1854000,1854000,,-869000,,9089000,-734000,,-15000,8340000,,-20000,1647000,1667000,-8360000
2000,6886000,6274000,612000,0.0889,4099000,6088000,,6088000,,10187000,16461000,,,619000,-10655000,-1.5473,-9575000,-1.3905,,,,,-11274000,-1.6372,-3.43,-3.43,3283000,3283000,2852000,,2852000,1375000,1478000,487000,6192000,1383000,,,,,,1170000,2553000,,8745000,1376000,,,170000,1446000,2992000,,,,5000,5000,,,2997000,,37947000,-55154000,-2189000,25144000,5748000,8745000,,8745000,-11274000,619000,,,1719000,,-988000,,3200000,-434000,-9370000,-695000,,,,,-695000,,11056000,-1270000,,1484000,11270000,,1205000,2852000,1647000,-10065000
2001,6447000,5450000,997000,0.1546,3836000,4548000,,4548000,,8384000,13834000,,,802000,-6889000,-1.0686,-7387000,-1.1458,,,,,-7691000,-1.1930,-1.66,-1.66,4629000,4629000,456000,,456000,1268000,1163000,879000,3766000,1192000,,,,,,878000,2070000,,5836000,1446000,2237000,,,922000,4605000,1650000,,,,1650000,,,6255000,,39192000,-62845000,-2623000,25813000,-463000,5792000,44000,5836000,-7691000,802000,,,-4039000,,315000,,-839000,4251000,-6677000,-243000,,,,-471000,-714000,,1000000,,,3995000,4995000,,-2396000,456000,2852000,-6920000
2002,15271000,11983000,3288000,0.2153,3910000,5553000,,5553000,,9463000,21446000,,,708000,-5598000,-0.3666,-6175000,-0.4044,167000,,,,-6306000,-0.4129,-0.64,-0.64,9859000,9859000,274000,,274000,4530000,1903000,563000,7270000,1324000,,,,,,585000,1909000,,9179000,4296000,670000,,,1090000,6056000,1450000,,,,1450000,,,7506000,8267000,43051000,-69151000,-3102000,22606000,1671000,9177000,2000,9179000,-6306000,708000,,,2053000,,-740000,,1214000,-3397000,-6942000,-671000,,,,-1000,-672000,,8277000,,,-1341000,6936000,,-678000,274000,952000,-7613000
