,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81936,,81936,17,,,81953,,,,,,,72963,72963,,154916,,,,,66316,66316,,,,,,,,66316,,100000,-11400,,,88600,154916,,154916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,48145,,48145,,48145,48145,,,,-48145,-Infinity,-48145,-Infinity,,-48145,-Infinity,,-48145,-Infinity,-1.69,-1.69,28353,28353,214946,,214946,6071,,,221017,,,,,,,,,,221017,25460,,,,,25460,,,,,,,,25460,,223498,-59545,,,195557,221017,,221017,-48145,,,21069,19406,,,,,,-7670,,,,,,,,200000,,,-59320,140680,,133010,214946,81936,-7670,1.0067
2013,,,,,,30260,,30260,,30260,30260,,,,-30260,-Infinity,-79462,-Infinity,-10000,-89462,-Infinity,,-79462,-Infinity,-1.27,-1.27,62894,62894,113136,,113136,9943,,,123079,,,,,,,,,,123079,,,,,6984,6984,,,,,,,,6984,,223498,-139007,,31604,116095,123079,,123079,-79462,,,,-22348,,,,,,-101810,,,,,,,,,,,,,,-101810,113136,214946,-101810,0.9413
2014,13652246,6658728,6993518,0.5123,,12188509,,12188509,234305,12422814,19081542,17921,765059,234305,-5568929,-0.4079,-5658165,-0.4144,-910128,-6568293,-0.4811,11271,-6579564,-0.4819,-0.36,-0.36,18489251,18489251,1428642,,1428642,4623788,,247745,6300175,703759,,,,,,,703759,,7003934,,162279,,,4032656,4194935,4149709,,,150000,4299709,,361819,8494644,,6031992,-8325914,,803211,-1490711,7003933,1,7003934,-6579564,234305,,324628,1334103,-910850,,,,47378,-4639150,-66932,,,,,-66932,-73080,5124558,,,962779,6014257,,1308175,1428642,120467,-4706082,0.8604
2015,20693664,10629942,10063722,0.4863,,12384650,,12384650,423788,12808438,23438380,,820499,423788,-2566040,-0.1240,-2744716,-0.1326,-1065611,-3810327,-0.1841,3553,-3813880,-0.1843,-0.16,-0.16,23395591,23395591,4252754,,4252754,5554869,,559969,10367592,1404875,,,,,,125000,1529875,,11897467,,4543425,,,7093277,11636702,2097618,,,,2097618,,1123148,13734320,,8466458,-12139794,310797,1525686,-1836853,11897467,,11897467,-3813880,423788,,722475,1717316,-931081,,,,73806,-876495,-1124904,,,,-250000,-1374904,-4397120,2530053,,,6942578,5075511,,2824112,4252754,1428642,-2001399,0.7224
2016,39601724,19635674,19966050,0.5042,3294548,4751649,9836061,14587710,1246832,19129090,38764764,,1172462,1246833,1639900,0.0414,436056,0.0110,-1215451,-779395,-0.0197,8100,-787495,-0.0199,-0.03,-0.03,25384460,25384460,7271408,,7271408,15503235,,545294,23319937,1897030,3473510,3350050,6823560,,,100000,8820590,,32140527,,9541128,,,14889621,24430749,1509422,,,3355063,4864485,,1673514,29295234,,13202580,-12927289,-180783,2750785,2845293,32140527,,32140527,-787495,1246833,,739519,-3022730,-6944363,,,,431876,-1391997,-1500981,-3103469,,,125000,-4479450,-1107245,4154042,,,5843304,8890101,,3018654,7271408,4252754,-2892978,0.7443
2017,58459481,29363680,29095801,0.4977,7767706,7106577,16379232,23485809,3133605,34387120,63750800,,1630890,3133605,-1632382,-0.0279,-4417194,-0.0756,-1979683,-6396877,-0.1094,163394,-6560271,-0.1122,-0.21,-0.21,31589084,31589084,4842880,,4842880,16025374,,805629,21673883,2431788,5820380,11403101,17223481,,,100000,19755269,,41429152,,13148071,,,12072228,25220299,1013564,,,752700,1766264,,2067982,26986563,,28373296,-19487560,831441,4725412,14442589,41429152,,41429152,-6560271,3133605,,1604612,-1621231,4746624,,,,-1054525,-4497810,-2313310,-13069145,,,-325000,-15357455,-13897710,13031845,,,18292602,17426737,,-2428528,4842880,7271408,-6811120,0.7948
2018,70236017,33858046,36377971,0.5179,6151332,7997230,20728253,28725483,6034389,40911204,74769250,,2094955,6034389,-4051627,-0.0577,-10064855,-0.1433,-2116116,-12180971,-0.1734,-902779,-11278192,-0.1606,-0.29,-0.29,39134484,39134484,8014668,,8014668,34605967,,1515332,44135967,3414246,8254054,10792062,19046116,,902779,100000,23463141,,67599108,24537043,20781837,,,3322356,48641236,5746731,,,3066801,8813532,,3608085,57454768,,33552755,-30686658,-446279,7724482,10144300,67599068,40,67599108,-11278192,6034389,,1136757,-4581026,-2709192,,,,3613592,-5074480,-4100703,-2269364,,,-1442705,-6370066,-15492267,4200151,,,25908449,14616333,,3171787,8014667,4842880,-9175183,0.7332
2019,119134229,61711918,57422311,0.4820,13801435,9283956,27019494,36303450,8123877,58228762,119940680,,2493711,8123877,5163289,0.0433,-2260620,-0.0190,-3193679,-5454299,-0.0458,153107,-5607406,-0.0471,-0.12,-0.12,45286998,45286998,7407122,,7407122,38521635,,2477651,48406408,6978834,4869841,7741882,12611723,,1262014,100000,20952571,,69358979,,20349851,,,26330763,46680614,7078900,,,,7078900,,6148603,53759514,,42185794,-36294063,415915,9291819,15599465,69358979,,69358979,-5607406,8123877,,1410467,-3631596,-4252158,,,,345512,640854,-8483695,,,,-1547877,-8483695,-82756533,7998402,,,81993425,7235294,,-607547,7407121,8014668,-7842841,0.77
2020,104894048,50808810,54085238,0.5156,13156538,6917047,18127414,25044461,8894174,47095173,97903983,,1663039,8894174,15745904,0.1501,6990065,0.0666,-1801374,5188691,0.0495,1497701,3690990,0.0352,0.07,0.07,49720186,49720186,22638300,,22638300,31881228,,1901067,56420595,7945110,4869841,3197953,8067794,,,,16012904,,72433499,,6424344,,,23232661,29657005,10725906,,,,10725906,,6892017,40382911,,56983111,-32603073,415049,7255501,32050588,72433499,,72433499,3690990,8894174,,998307,5428003,6375446,,,1278700,281341,19292815,-5316521,,,,-393007,-5316521,-97769571,10617887,,,88406568,1254884,,15231178,22638300,7407122,13976294,0.7851
