,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1997,110025000,16825000,93200000,0.8471,6806000,8990000,,8990000,63646000,79442000,96267000,,,,17256000,0.1568,13758000,0.1250,3498000,17256000,0.1568,-8941000,26197000,0.2381,267.09,267.09,98083,98083,1301000,,1301000,11432000,3549000,14153000,30435000,157917000,,,,,,34000,157951000,,188386000,19614000,315000,,,10662000,30591000,79317000,,,214000,79531000,,,110122000,,49000,75494000,-88559000,91280000,78264000,188386000,,188386000,26197000,,-11979000,,5441000,,8000,,-347000,31818000,51477000,-64177000,,,,-14182000,-78359000,,,-10000,,24873000,24863000,,-2019000,1301000,3320000,-12700000
1998,316768000,19028000,297740000,0.9399,7106000,10002000,228797000,238799000,61565000,307470000,326498000,,12248000,,-5732000,-0.0181,-9730000,-0.0307,-8250000,-17980000,-0.0568,,-17980000,-0.0568,-183.31,-183.31,98083,98083,15817000,,15817000,7255000,4627000,7902000,35601000,208578000,,,,,,9560000,218138000,,253739000,10532000,337000,,,25079000,35948000,157302000,,,205000,157507000,,,193455000,,49000,57514000,-121061000,123782000,60284000,253739000,,253739000,-17980000,,,,11150000,,-1078000,,10803000,32021000,25191000,-127815000,,,,15764000,-112051000,-9600000,,,,110976000,101376000,,14516000,15817000,1301000,-102624000
1999,335461000,14796000,320665000,0.9559,7750000,8627000,236135000,244762000,46227000,298739000,313535000,,,,3920000,0.0117,21926000,0.0654,-15958000,5968000,0.0178,,3920000,0.0117,39.97,39.97,98074,98074,10421000,,10421000,11508000,4112000,10207000,36248000,238302000,,,,,,8009000,246311000,,282559000,8448000,356000,,,16641000,25445000,170281000,,,167000,170448000,,,195893000,,49000,61435000,-138872000,164054000,86666000,282559000,,282559000,3920000,,,,-17758000,,515000,,-6955000,37742000,23904000,-13928000,,,,230000,-13698000,,,,,-15602000,-15602000,,-5396000,10421000,15817000,9976000
2000,435726000,20301000,415425000,0.9534,13321000,10358000,278809000,289167000,64626000,367114000,387415000,,15786000,,53566000,0.1229,48311000,0.1109,4500000,,,,37780000,0.0867,1.31,1.31,28730038,28839695,7151000,,7151000,15778000,4988000,10048000,37965000,254810000,,,,,,5848000,260658000,,298623000,17164000,10200000,,,17556000,44920000,130150000,,,107000,130257000,,,175177000,,144000,98215000,-151899000,176986000,123446000,298623000,,298623000,37780000,,,,-2041000,,-876000,,-8996000,33951000,69690000,-48139000,,,,6465000,-41674000,19850000,,,-1000000,-10436000,8414000,,-3270000,7151000,10421000,21551000
2001,410762000,28406000,382356000,0.9308,19927000,12075000,245003000,257078000,82723000,359728000,388134000,,15140000,,26807000,0.0653,22628000,0.0551,3549000,,,,11667000,0.0284,0.41,0.41,28807407,28807407,7225000,,7225000,7731000,6321000,11013000,32290000,317331000,,,,,,4864000,322195000,,354485000,22576000,5400000,,,13310000,41286000,177995000,,,91000,178086000,,,219372000,,144000,109882000,-174720000,199807000,135113000,354485000,,354485000,11667000,,,,-4800000,,-1333000,,-13796000,51834000,58701000,-63411000,,,,-38261000,-101672000,-3000000,,,,46045000,43045000,,74000,7225000,7151000,-4710000
2002,300291000,28383000,271908000,0.9055,10229000,10713000,,10713000,253758000,274700000,303083000,,18401000,31380000,29749000,0.0991,-2792000,-0.0093,876000,,,,-20032000,-0.0667,-0.69,-0.69,28823022,28823022,2520000,,2520000,22640000,6700000,1110000,32970000,367903000,,,,,,5804000,373707000,,406677000,26665000,2400000,,,17701000,46766000,244705000,,,125000,244830000,,,291596000,,144000,89850000,-205853000,230940000,115081000,406677000,,406677000,-20032000,31380000,,,-1503000,,-379000,,-15299000,37152000,46997000,-107187000,,,,-6108000,-113295000,-2117000,,,,63710000,61593000,,-4705000,2520000,7225000,-60190000
2003,392068000,301727000,90341000,0.2304,17221000,11178000,,11178000,42367000,70766000,372493000,,20258000,42473000,65071000,0.1660,19575000,0.0499,753000,,,,2340000,0.0060,0.08,0.08,29250000,29250000,2277000,,2277000,32612000,5465000,487000,40841000,439432000,,,,,,4715000,444147000,,484988000,27950000,5776000,,,22414000,56140000,285144000,,,26772000,311916000,,,368056000,,144000,92190000,-489000,25087000,116932000,484988000,,484988000,2340000,42473000,,,27299000,,1341000,,12000000,-6866000,65246000,-96060000,,,,-12731000,-108791000,-513000,,,,43815000,43302000,,-243000,2277000,2520000,-30814000
2004,418910000,,,,,,,,,,,,,,27864000,0.0665,,,,,,,27864000,0.0665,0.09,0.09,309600000,309600000,16000000,,16000000,,,51000000,67000000,,,,,,,437951000,437951000,,504951000,,,,,55000000,55000000,290522000,,,29478000,320000000,,,374566000,,,,,130385000,130385000,504951000,,504951000,27864000,,,,-22442000,,,,-10442000,88432000,93854000,,,,,-72992000,-72992000,,,,,-7245000,-7245000,,,,,93854000
2005,375764000,81993000,293771000,0.7818,,31266000,,31266000,53706000,84972000,166965000,,14220000,49868000,259534000,0.6907,208799000,0.5557,-13353000,195446000,0.5201,1139000,194307000,0.5171,6.76,6.71,28917932,28917932,6014000,,6014000,77347000,4826000,660000,88847000,509393000,,,,,,1994000,511387000,,600234000,36719000,,,,62570000,99289000,143000000,,,33215000,176215000,,,275504000,,144000,297461000,38000,27087000,324730000,600234000,,600234000,194307000,49868000,,,-73214000,,766000,,-83656000,94304000,265265000,-144800000,,,,11084000,-133716000,,,,-2000000,-139467000,-141467000,38000,-9880000,6014000,15894000,120465000
2006,483652000,113165000,370487000,0.7660,,31074000,,31074000,76889000,107963000,221128000,,11310000,64760000,329026000,0.6803,262524000,0.5428,-9568000,252956000,0.5230,-132000,253088000,0.5233,8.80,8.72,28743668,29023853,7018000,,7018000,89086000,7831000,1046000,104981000,751747000,,,,,,2201000,753948000,,858929000,114141000,,,,74496000,188637000,140000000,,,39831000,179831000,,,368468000,,144000,463255000,-25000,27087000,490461000,858929000,,858929000,253088000,64760000,,,23114000,,-3005000,,-60542000,76079000,417041000,-326579000,,,,2056000,-324523000,,29000,,-87373000,-4107000,-91451000,-63000,1004000,7018000,6014000,90462000
