,0
Name,PHARMAGREEN BIOTECH INC.
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,CA
IPO,"Aug 15, 2018"
Insider Percentage,18.81%
Institution Percentage,- -
