,0
Name,ALLIED MOTION TECHNOLOGIES INC.
Currency,USD
Sector,Technology
Industry,Electronic Components
Country,US
IPO,"Oct 20, 1980"
Insider Percentage,16.89%
Institution Percentage,59.67%
