,0
Name,CRONOS GROUP INC.
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,CA
IPO,"May 7, 2014"
Insider Percentage,46.84%
Institution Percentage,17.34%
