,0
Name,TEXTAINER GROUP HOLDINGS LIMITED
Currency,USD
Sector,Industrials
Industry,Rental & Leasing Services
Country,BM
IPO,"Oct 10, 2007"
Insider Percentage,7.18%
Institution Percentage,67.08%
