,0
Name,MINISO GROUP HOLDING LIMITED
Currency,USD
Sector,Consumer Cyclical
Industry,Specialty Retail
Country,CN
IPO,"Oct 15, 2020"
Insider Percentage,6.98%
Institution Percentage,25.00%
