,0
Name,"CAVCO INDUSTRIES, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Residential Construction
Country,US
IPO,"Jun 20, 2003"
Insider Percentage,6.92%
Institution Percentage,94.22%
