,0
Name,"FIRST GUARANTY BANCSHARES, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Nov 5, 2015"
Insider Percentage,46.31%
Institution Percentage,7.43%
