,0
Name,"VINTAGE WINE ESTATES, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Beverages—Wineries & Distilleries
Country,US
IPO,"Mar 12, 2020"
Insider Percentage,45.65%
Institution Percentage,58.05%
