,0
Name,"ACRO BIOMEDICAL CO., LTD."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Apr 12, 2018"
Insider Percentage,49.96%
Institution Percentage,- -
