,0
Name,ENTRAVISION COMMUNICATIONS CORPORATION
Currency,USD
Sector,Communication Services
Industry,Broadcasting
Country,US
IPO,"Aug 2, 2000"
Insider Percentage,6.10%
Institution Percentage,79.89%
