,0
Name,AEHR TEST SYSTEMS
Currency,USD
Sector,Technology
Industry,Semiconductor Equipment & Materials
Country,US
IPO,"Aug 15, 1997"
Insider Percentage,9.06%
Institution Percentage,41.27%
