,0
Name,"LOWE'S COMPANIES, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Home Improvement Retail
Country,US
IPO,"Dec 19, 1979"
Insider Percentage,0.07%
Institution Percentage,77.51%
