,0
Name,STELLANTIS N.V.
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Manufacturers
Country,NL
IPO,"Aug 14, 2001"
Insider Percentage,24.73%
Institution Percentage,56.44%
