,0
Name,NATIONAL RESEARCH CORPORATION
Currency,USD
Sector,Healthcare
Industry,Health Information Services
Country,US
IPO,"Oct 1, 1997"
Insider Percentage,43.65%
Institution Percentage,46.73%
