,0
Name,EAST STONE ACQUISITION CORPORATION
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Feb 20, 2020"
Insider Percentage,1.21%
Institution Percentage,0.01%
