,0
Name,"SAKER AVIATION SERVICES, INC."
Currency,USD
Sector,Industrials
Industry,Airports & Air Services
Country,US
IPO,"Jan 24, 2002"
Insider Percentage,41.27%
Institution Percentage,- -
