,0
Name,BILIBILI INC.
Currency,USD
Sector,Communication Services
Industry,Electronic Gaming & Multimedia
Country,CN
IPO,"Mar 28, 2018"
Insider Percentage,3.41%
Institution Percentage,43.87%
