,0
Name,WINTRUST FINANCIAL CORPORATION
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jun 23, 2015"
Insider Percentage,- -
Institution Percentage,14.31%
