,0
Name,NORTHERN GENESIS ACQUISITION CORP. III
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 24, 2021"
Insider Percentage,- -
Institution Percentage,15.28%
