,0
Name,CRESCERA CAPITAL ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,BR
IPO,"Jan 10, 2022"
Insider Percentage,- -
Institution Percentage,32.73%
