,0
Name,FOXWAYNE ENTERPRISES ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Jan 20, 2021"
Insider Percentage,- -
Institution Percentage,10.14%
