,0
Name,"ACUITY BRANDS, INC."
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,US
IPO,"Oct 24, 2002"
Insider Percentage,0.57%
Institution Percentage,97.98%
