,0
Name,"RADIANT LOGISTICS, INC."
Currency,USD
Sector,Industrials
Industry,Integrated Freight & Logistics
Country,US
IPO,"Mar 11, 2005"
Insider Percentage,22.53%
Institution Percentage,60.29%
