,0
Name,NEWBURY STREET ACQUISITION CORPORATION
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 23, 2021"
Insider Percentage,- -
Institution Percentage,25.19%
