,0
Name,SOUTHWESTERN ENERGY COMPANY
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Dec 10, 1981"
Insider Percentage,0.57%
Institution Percentage,86.79%
