,0
Name,B. RILEY PRINCIPAL 150 MERGER CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Apr 25, 2019"
Insider Percentage,- -
Institution Percentage,54.26%
