,0
Name,"CRYO-CELL INTERNATIONAL, INC."
Currency,USD
Sector,Healthcare
Industry,Medical Care Facilities
Country,US
IPO,"Apr 4, 1994"
Insider Percentage,50.40%
Institution Percentage,10.64%
