,0
Name,"BIO-RAD LABORATORIES, INC."
Currency,USD
Sector,Healthcare
Industry,Medical Devices
Country,US
IPO,"Sep 21, 1999"
Insider Percentage,97.13%
Institution Percentage,2.15%
