,0
Name,FANGDD NETWORK GROUP LTD.
Currency,USD
Sector,Real Estate
Industry,Real Estate Services
Country,CN
IPO,"Nov 1, 2019"
Insider Percentage,18.03%
Institution Percentage,1.09%
